,,,Metal Payable Percent (%)
602,Gold,2,0.1999969999999962
602,Gold,26,0.1999969999999962
70,Gold,29,0.1999969999999962
70,Gold,7,0.1999969999999962
70,Gold,22,0.1999969999999962
70,Gold,36,0.1999969999999962
70,Gold,45,0.1999969999999962
70,Gold,33,0.1999969999999962
70,Gold,28,0.1999969999999962
70,Gold,44,0.1999969999999962
70,Gold,1,0.1999969999999962
70,Gold,39,0.1999969999999962
70,Gold,27,0.1999969999999962
70,Gold,5,0.1999969999999962
70,Gold,11,0.1999969999999962
70,Gold,49,0.1999969999999962
70,Gold,46,0.1999969999999962
70,Gold,25,0.1999969999999962
70,Gold,18,0.1999969999999962
70,Gold,10,0.1999969999999962
70,Gold,24,0.1999969999999962
70,Gold,38,0.1999969999999962
1020,Lead,23,5.0
1020,Lead,34,5.0
1020,Lead,21,5.0
1020,Lead,3,2.0
1020,Lead,40,5.0
1020,Lead,6,5.0
1020,Lead,20,5.0
1020,Lead,30,5.0
1020,Lead,29,5.0
1020,Lead,7,5.0
1020,Lead,22,5.0
796,Gold,7,0.09999799999999937
796,Gold,22,0.09999799999999937
796,Gold,36,0.09999799999999937
796,Gold,45,0.09999799999999937
796,Gold,33,0.09999799999999937
796,Gold,28,0.09999799999999937
796,Gold,44,0.09999799999999937
796,Gold,1,0.09999799999999937
796,Gold,39,0.09999799999999937
796,Gold,27,0.09999799999999937
796,Gold,31,0.09999799999999937
796,Gold,5,0.09999799999999937
796,Gold,11,0.09999799999999937
796,Gold,49,0.09999799999999937
796,Gold,46,0.09999799999999937
796,Gold,25,0.09999799999999937
796,Gold,18,0.09999799999999937
796,Gold,10,0.09999799999999937
796,Gold,24,0.09999799999999937
796,Gold,38,0.09999799999999937
796,Gold,8,0.09999799999999937
796,Gold,47,0.09999799999999937
796,Gold,16,0.09999799999999937
796,Gold,17,0.09999799999999937
796,Gold,4,0.09999799999999937
796,Gold,19,0.09999799999999937
796,Gold,41,0.09999799999999937
796,Gold,9,0.09999799999999937
796,Gold,42,0.09999799999999937
796,Gold,48,0.09999799999999937
796,Gold,32,0.09999799999999937
796,Gold,43,0.09999799999999937
796,Gold,2,0.09999799999999937
100,Gold,23,0.1999969999999962
100,Gold,34,0.1999969999999962
100,Gold,21,0.1999969999999962
100,Gold,3,0.1999969999999962
100,Gold,40,0.1999969999999962
100,Gold,6,0.1999969999999962
100,Gold,20,0.1999969999999962
100,Gold,30,0.1999969999999962
100,Gold,29,0.1999969999999962
100,Gold,7,0.1999969999999962
100,Gold,18,0.02999900000000366
100,Gold,10,0.02999900000000366
100,Gold,24,0.02999900000000366
100,Gold,38,0.02999900000000366
100,Gold,8,0.02999900000000366
100,Gold,47,0.02999900000000366
100,Gold,16,0.02999900000000366
100,Gold,17,0.02999900000000366
100,Gold,4,0.02999900000000366
100,Gold,43,0.02999900000000366
100,Gold,12,0.02999900000000366
100,Gold,0,0.02999900000000366
100,Gold,13,0.02999900000000366
1074,Gold,23,0.1999969999999962
1074,Gold,34,0.1999969999999962
1074,Gold,21,0.1999969999999962
1074,Gold,3,0.1999969999999962
1074,Gold,40,0.1999969999999962
1074,Gold,6,0.1999969999999962
1074,Gold,20,0.1999969999999962
1074,Gold,30,0.1999969999999962
1074,Gold,29,0.1999969999999962
1074,Gold,7,0.1999969999999962
1074,Gold,22,0.1999969999999962
1074,Gold,36,0.1999969999999962
1074,Gold,45,0.1999969999999962
1074,Gold,33,0.1999969999999962
1074,Gold,28,0.1999969999999962
1074,Gold,44,0.1999969999999962
1074,Gold,1,0.1999969999999962
1074,Gold,39,0.1999969999999962
1074,Gold,27,0.1999969999999962
1074,Gold,31,0.1999969999999962
1074,Gold,5,0.1999969999999962
1074,Gold,11,0.1999969999999962
1074,Gold,49,0.1999969999999962
1074,Gold,46,0.1999969999999962
1074,Gold,25,0.1999969999999962
1074,Gold,18,0.1999969999999962
1074,Gold,10,0.1999969999999962
1074,Gold,24,0.1999969999999962
1074,Gold,38,0.1999969999999962
1074,Gold,8,0.1999969999999962
1074,Gold,47,0.1999969999999962
1074,Gold,16,0.1999969999999962
1074,Gold,17,0.1999969999999962
1074,Gold,4,0.1999969999999962
1074,Gold,19,0.1999969999999962
30,Gold,7,0.0
30,Gold,22,0.0
30,Gold,36,0.0
30,Gold,45,0.0
30,Gold,33,0.0
30,Gold,28,0.0
30,Gold,44,0.0
30,Gold,1,0.0
30,Gold,39,0.0
30,Gold,27,0.0
30,Gold,31,0.0
30,Gold,5,0.0
30,Gold,11,0.0
30,Gold,49,0.0
30,Gold,46,0.0
30,Gold,25,0.0
30,Gold,18,0.0
30,Gold,10,0.0
30,Gold,24,0.0
30,Gold,38,0.0
30,Gold,8,0.0
30,Gold,47,0.0
30,Gold,16,0.0
30,Gold,17,0.0
762,Gold,10,0.1999969999999962
762,Gold,24,0.1999969999999962
762,Gold,38,0.1999969999999962
762,Gold,8,0.1999969999999962
762,Gold,47,0.1999969999999962
762,Gold,16,0.1999969999999962
762,Gold,17,0.1999969999999962
942,Silver,23,10.0
942,Silver,34,10.0
942,Silver,6,10.0
942,Silver,20,10.0
942,Silver,30,10.0
942,Silver,29,10.0
942,Silver,7,10.0
942,Silver,22,10.0
942,Silver,36,10.0
942,Silver,45,10.0
942,Silver,33,10.0
942,Silver,28,10.0
942,Silver,44,10.0
942,Silver,1,9.891907000000003
942,Silver,39,9.320625000000007
942,Silver,27,9.219666000000004
942,Silver,31,9.321860999999998
942,Silver,5,9.267737999999994
942,Silver,11,9.143485999999996
942,Silver,49,8.893814000000006
942,Silver,46,7.983802999999995
942,Silver,25,5.819298000000003
942,Silver,18,5.0
942,Silver,10,5.0
942,Silver,24,5.0
942,Silver,38,5.0
942,Silver,8,5.0
942,Silver,47,5.0
942,Silver,16,5.0
942,Silver,17,5.0
152,Gold,28,0.1999969999999962
152,Gold,44,0.1999969999999962
152,Gold,1,0.1999969999999962
152,Gold,39,0.1999969999999962
152,Gold,27,0.1999969999999962
152,Gold,31,0.1999969999999962
152,Gold,5,0.1999969999999962
152,Gold,11,0.1999969999999962
152,Gold,49,0.1999969999999962
152,Gold,46,0.1999969999999962
152,Gold,25,0.1999969999999962
152,Gold,18,0.1999969999999962
152,Gold,10,0.1999969999999962
152,Gold,24,0.1999969999999962
152,Gold,38,0.1999969999999962
152,Gold,8,0.1999969999999962
152,Gold,47,0.1999969999999962
152,Gold,16,0.1999969999999962
152,Gold,17,0.1999969999999962
152,Gold,4,0.1999969999999962
152,Gold,19,0.1999969999999962
152,Gold,41,0.1999969999999962
152,Gold,9,0.1999969999999962
252,Lead,23,5.0
252,Lead,34,5.0
252,Lead,21,5.0
252,Lead,3,5.0
252,Lead,40,5.0
252,Lead,6,5.0
252,Lead,20,5.0
252,Lead,30,5.0
252,Lead,29,5.0
252,Lead,7,5.0
252,Lead,22,5.0
252,Lead,36,5.0
252,Lead,45,5.0
252,Lead,33,5.0
252,Lead,28,5.0
252,Lead,44,5.0
252,Lead,1,5.0
252,Lead,39,5.0
252,Lead,27,5.0
252,Lead,31,5.0
252,Lead,5,5.0
252,Lead,11,5.0
252,Lead,49,5.0
252,Lead,46,5.0
252,Lead,25,5.0
252,Lead,18,5.0
252,Lead,10,5.0
252,Lead,24,5.0
252,Lead,38,5.0
252,Lead,8,5.0
252,Lead,47,5.0
252,Lead,16,5.0
252,Lead,17,5.0
252,Lead,4,5.0
252,Lead,19,5.0
252,Lead,41,5.0
252,Lead,9,5.0
252,Lead,42,5.0
252,Lead,48,5.0
252,Lead,32,5.0
252,Lead,43,5.0
252,Lead,2,5.0
252,Lead,26,5.0
252,Lead,12,5.0
252,Lead,35,5.0
252,Lead,0,5.0
252,Lead,13,5.0
252,Lead,15,5.0
252,Lead,14,5.0
252,Lead,37,5.0
692,Silver,23,5.573493999999997
692,Silver,34,5.695510999999996
692,Silver,21,5.6928860000000014
692,Silver,3,5.623931999999996
692,Silver,40,5.604988000000006
692,Silver,6,5.6427460000000025
692,Silver,20,5.546783000000005
692,Silver,30,5.214684000000005
692,Silver,29,5.220978000000002
692,Silver,7,5.207947000000004
692,Silver,22,5.290122999999994
692,Silver,36,5.378021000000004
692,Silver,45,5.377205000000004
692,Silver,33,5.4943389999999965
692,Silver,28,5.564903000000001
692,Silver,44,5.763007999999999
692,Silver,1,5.859206999999998
692,Silver,39,6.130913000000007
692,Silver,27,5.883965000000003
692,Silver,31,5.721496999999999
692,Silver,5,5.645706000000004
692,Silver,49,5.7198939999999965
692,Silver,46,5.697936999999996
692,Silver,25,5.744743
692,Silver,18,5.831169000000003
692,Silver,10,5.845794999999995
692,Silver,24,6.103149000000002
692,Silver,38,7.659087999999997
692,Silver,8,5.734076999999999
692,Silver,47,5.668830999999997
692,Silver,16,5.668830999999997
692,Silver,17,5.654289000000006
692,Silver,4,5.654289000000006
692,Silver,19,5.614227
692,Silver,41,5.614227
692,Silver,9,5.590141000000003
692,Silver,42,5.590141000000003
692,Silver,48,5.590141000000003
692,Silver,32,5.578795999999997
692,Silver,43,5.578795999999997
692,Silver,2,5.566376000000005
692,Silver,26,5.566376000000005
692,Silver,12,5.566376000000005
692,Silver,35,5.566376000000005
692,Silver,0,5.566376000000005
20,Silver,23,5.0
20,Silver,34,5.0
20,Silver,21,5.0
20,Silver,3,5.0
20,Silver,40,5.0
20,Silver,6,5.0
1095,Gold,20,0.1999969999999962
1095,Gold,30,0.1999969999999962
1095,Gold,29,0.1999969999999962
1095,Gold,7,0.1999969999999962
1095,Gold,22,0.1999969999999962
1095,Gold,36,0.1999969999999962
1095,Gold,45,0.1999969999999962
1095,Gold,33,0.1999969999999962
1095,Gold,28,0.1999969999999962
1095,Gold,44,0.1999969999999962
1095,Gold,1,0.1999969999999962
1095,Gold,39,0.1999969999999962
1095,Gold,27,0.1999969999999962
1095,Gold,31,0.1999969999999962
1095,Gold,5,0.1999969999999962
1095,Gold,11,0.1999969999999962
1095,Gold,49,0.1999969999999962
1095,Gold,46,0.1999969999999962
1095,Gold,25,0.1999969999999962
1095,Gold,18,0.1999969999999962
1095,Gold,10,0.1999969999999962
1095,Gold,24,0.1999969999999962
1095,Gold,38,0.1999969999999962
1095,Gold,8,0.1999969999999962
1095,Gold,47,0.1999969999999962
1095,Gold,16,0.1999969999999962
1095,Gold,17,0.1999969999999962
1095,Gold,4,0.1999969999999962
1095,Gold,19,0.1999969999999962
1095,Gold,41,0.1999969999999962
1095,Gold,9,0.1999969999999962
1095,Gold,42,0.1999969999999962
970,Gold,25,0.1999969999999962
970,Gold,18,0.1999969999999962
970,Gold,10,0.1999969999999962
970,Gold,24,0.1999969999999962
970,Gold,38,0.1999969999999962
970,Gold,8,0.1999969999999962
970,Gold,47,0.1999969999999962
970,Gold,16,0.1999969999999962
970,Gold,17,0.1999969999999962
970,Gold,4,0.1999969999999962
970,Gold,19,0.1999969999999962
970,Gold,41,0.1999969999999962
970,Gold,9,0.1999969999999962
139,Gold,27,0.757835
139,Gold,31,0.7422030000000035
139,Gold,5,0.8059769999999986
139,Gold,11,0.8297960000000018
139,Gold,49,0.8380200000000002
139,Gold,46,0.8746869999999944
139,Gold,25,0.8771289999999965
139,Gold,18,0.8550340000000034
139,Gold,10,0.8918000000000035
139,Gold,24,0.9391099999999994
139,Gold,38,0.7516020000000054
139,Gold,8,0.8463969999999961
139,Gold,47,0.8463969999999961
139,Gold,16,0.8463969999999961
139,Gold,17,0.8463969999999961
139,Gold,4,0.8463969999999961
139,Gold,19,0.8463969999999961
139,Gold,41,0.8463969999999961
139,Gold,9,0.8463969999999961
139,Gold,42,0.8463969999999961
139,Gold,48,0.8463969999999961
139,Gold,32,0.8463969999999961
139,Gold,43,0.8463969999999961
139,Gold,2,0.8463969999999961
67,Gold,28,0.1999969999999962
67,Gold,44,0.1999969999999962
67,Gold,1,0.1999969999999962
67,Gold,39,0.1999969999999962
67,Gold,27,0.1999969999999962
67,Gold,31,0.1999969999999962
67,Gold,5,0.1999969999999962
67,Gold,11,0.1999969999999962
67,Gold,49,0.1999969999999962
67,Gold,46,0.1999969999999962
67,Gold,25,0.1999969999999962
67,Gold,18,0.1999969999999962
67,Gold,10,0.1999969999999962
67,Gold,24,0.1999969999999962
67,Gold,38,0.1999969999999962
67,Gold,8,0.1999969999999962
67,Gold,47,0.1999969999999962
67,Gold,16,0.1999969999999962
67,Gold,17,0.1999969999999962
67,Gold,4,0.1999969999999962
67,Gold,19,0.1999969999999962
498,Gold,34,0.1999969999999962
498,Gold,21,0.1999969999999962
498,Gold,3,0.1999969999999962
498,Gold,40,0.1999969999999962
498,Gold,6,0.1999969999999962
498,Gold,20,0.1999969999999962
498,Gold,30,0.1999969999999962
498,Gold,29,0.1999969999999962
498,Gold,7,0.1999969999999962
498,Gold,22,0.1999969999999962
498,Gold,36,0.1999969999999962
498,Gold,45,0.1999969999999962
498,Gold,33,0.1999969999999962
498,Gold,28,0.1999969999999962
498,Gold,44,0.1999969999999962
498,Gold,1,0.1999969999999962
498,Gold,39,0.1999969999999962
498,Gold,27,0.1999969999999962
498,Gold,31,0.1999969999999962
498,Gold,5,0.1999969999999962
498,Gold,11,0.1999969999999962
498,Gold,49,0.1999969999999962
498,Gold,46,3.825699
498,Gold,25,5.589920000000006
498,Gold,18,7.079346000000001
498,Gold,10,0.1999969999999962
498,Gold,24,0.1999969999999962
498,Gold,38,0.1999969999999962
498,Gold,8,0.1999969999999962
498,Gold,47,0.1999969999999962
498,Gold,16,0.1999969999999962
498,Gold,17,0.1999969999999962
498,Gold,4,0.1999969999999962
498,Gold,19,0.1999969999999962
498,Gold,41,0.1999969999999962
498,Gold,9,0.1999969999999962
498,Gold,42,0.1999969999999962
498,Gold,48,0.1999969999999962
498,Gold,32,0.1999969999999962
498,Gold,43,0.1999969999999962
498,Gold,2,0.1999969999999962
498,Gold,26,0.1999969999999962
498,Gold,12,0.1999969999999962
271,Copper,23,1.5
271,Copper,34,1.5
271,Copper,21,1.5
271,Copper,3,1.5
271,Copper,40,1.5
271,Copper,6,1.5
271,Copper,20,1.5
271,Copper,30,1.5
271,Copper,29,1.5
271,Copper,7,1.5
271,Copper,22,1.5
271,Copper,36,1.5
271,Copper,45,8.242576999999997
271,Copper,33,1.5464779999999934
271,Copper,28,1.5
271,Copper,44,1.5
271,Copper,1,1.5
271,Copper,39,1.5
271,Copper,27,1.5
271,Copper,31,1.5
271,Copper,5,1.5
271,Copper,11,1.5
271,Copper,49,1.5
271,Copper,46,0.5
271,Copper,25,1.5
271,Copper,18,1.5
271,Copper,10,1.5
271,Copper,24,1.5
271,Copper,38,1.5
271,Copper,8,1.5
271,Copper,47,1.5
271,Copper,16,1.5
271,Copper,17,1.5
271,Copper,4,1.5
271,Copper,19,1.5
271,Copper,41,1.5
271,Copper,9,1.5
271,Copper,42,1.5
271,Copper,48,1.5
271,Copper,32,1.5
271,Copper,43,1.5
271,Copper,2,1.5
271,Copper,26,1.5
271,Copper,12,1.5
271,Copper,35,1.5
271,Copper,0,1.5
271,Copper,13,1.5
271,Copper,15,1.5
271,Copper,14,1.5
271,Copper,37,1.5
10,Gold,39,0.0
10,Gold,27,0.0
10,Gold,31,0.0
10,Gold,5,0.0
10,Gold,11,0.0
10,Gold,49,0.0
10,Gold,46,0.0
10,Gold,25,0.0
10,Gold,18,0.0
10,Gold,10,0.0
10,Gold,24,0.0
10,Gold,38,0.0
10,Gold,8,0.0
10,Gold,47,0.0
10,Gold,16,0.0
10,Gold,17,0.0
10,Gold,4,0.0
10,Gold,19,0.0
10,Gold,41,0.0
10,Gold,9,0.0
10,Gold,42,0.0
10,Gold,48,0.0
10,Gold,32,0.0
10,Gold,43,0.0
456,Gold,28,0.0
456,Gold,44,0.0
456,Gold,1,0.0
456,Gold,39,0.0
456,Gold,27,0.0
456,Gold,31,0.0
456,Gold,5,0.0
456,Gold,11,0.0
456,Gold,49,0.0
456,Gold,46,0.0
456,Gold,25,0.0
456,Gold,18,0.0
456,Gold,10,0.0
456,Gold,24,0.0
456,Gold,38,0.0
456,Gold,8,0.0
456,Gold,47,0.0
456,Gold,16,0.0
456,Gold,17,0.0
345,Gold,38,0.1999969999999962
345,Gold,8,0.1999969999999962
345,Gold,47,0.1999969999999962
345,Gold,16,0.1999969999999962
345,Gold,17,0.1999969999999962
345,Gold,4,0.1999969999999962
345,Gold,19,0.1999969999999962
345,Gold,41,0.1999969999999962
345,Gold,9,0.1999969999999962
1035,Copper,20,3.6544880000000006
1035,Copper,30,3.955887000000004
1035,Copper,29,3.8841780000000057
1035,Copper,7,3.9711230000000057
1035,Copper,22,3.8729550000000046
1035,Copper,36,4.013969000000003
1035,Copper,45,3.9285739999999976
1035,Copper,33,4.079612999999995
1035,Copper,28,4.074485999999993
1035,Copper,44,4.144233999999997
1035,Copper,1,4.257378000000003
1035,Copper,39,4.310524000000001
1035,Copper,27,4.235534999999999
1035,Copper,31,3.0
1035,Copper,5,3.0
1035,Copper,11,3.0
1035,Copper,49,3.0
1035,Copper,46,3.0
1035,Copper,25,3.0
1035,Copper,18,3.0
1035,Copper,10,3.0
1035,Copper,24,3.0
1035,Copper,8,3.0
1035,Copper,47,3.0
1035,Copper,16,3.0
1035,Copper,17,3.0
1035,Copper,4,3.0
1035,Copper,19,3.0
1035,Copper,41,3.0
1035,Copper,9,3.0
1035,Copper,42,3.0
1035,Copper,48,3.0
261,Gold,23,30.0
261,Gold,34,30.0
261,Gold,21,30.0
261,Gold,3,30.0
261,Gold,40,30.0
261,Gold,6,30.0
261,Gold,20,30.0
261,Gold,30,30.0
261,Gold,29,30.0
261,Gold,7,30.0
261,Gold,22,30.0
261,Gold,36,13.613502999999994
261,Gold,45,14.453522000000007
261,Gold,33,0.1999969999999962
261,Gold,28,0.1999969999999962
261,Gold,44,0.1999969999999962
261,Gold,1,0.1999969999999962
261,Gold,39,0.1999969999999962
261,Gold,27,0.1999969999999962
261,Gold,31,0.1999969999999962
261,Gold,5,0.1999969999999962
261,Gold,11,0.1999969999999962
261,Gold,49,0.1999969999999962
261,Gold,46,0.1999969999999962
261,Gold,25,0.1999969999999962
261,Gold,18,0.1999969999999962
261,Gold,10,0.1999969999999962
261,Gold,24,0.1999969999999962
261,Gold,38,0.1999969999999962
261,Gold,8,0.1999969999999962
261,Gold,47,0.1999969999999962
893,Gold,23,0.1999969999999962
893,Gold,34,0.1999969999999962
893,Gold,21,0.1999969999999962
893,Gold,3,0.1999969999999962
893,Gold,40,0.1999969999999962
893,Gold,6,0.1999969999999962
893,Gold,20,0.1999969999999962
893,Gold,30,0.09999799999999937
893,Gold,29,0.09999799999999937
893,Gold,7,0.09999799999999937
893,Gold,22,0.09999799999999937
893,Gold,36,0.09999799999999937
893,Gold,33,0.09999799999999937
893,Gold,28,0.09999799999999937
893,Gold,44,0.09999799999999937
893,Gold,1,0.09999799999999937
893,Gold,39,0.09999799999999937
893,Gold,27,0.09999799999999937
893,Gold,31,0.09999799999999937
893,Gold,5,0.09999799999999937
893,Gold,11,0.09999799999999937
893,Gold,49,0.09999799999999937
893,Gold,46,0.09999799999999937
893,Gold,25,0.09999799999999937
893,Gold,18,0.09999799999999937
893,Gold,10,0.09999799999999937
893,Gold,24,0.09999799999999937
893,Gold,38,0.09999799999999937
893,Gold,8,0.09999799999999937
893,Gold,47,0.09999799999999937
893,Gold,16,0.09999799999999937
893,Gold,17,0.09999799999999937
893,Gold,4,0.09999799999999937
893,Gold,19,0.09999799999999937
893,Gold,41,0.09999799999999937
893,Gold,9,0.09999799999999937
893,Gold,42,0.09999799999999937
893,Gold,48,0.09999799999999937
893,Gold,32,0.09999799999999937
893,Gold,43,0.09999799999999937
893,Gold,2,0.09999799999999937
227,Gold,28,0.0
227,Gold,44,0.0
227,Gold,1,0.0
227,Gold,39,0.0
227,Gold,27,0.0
227,Gold,31,0.0
227,Gold,5,0.0
227,Gold,11,0.0
227,Gold,49,0.0
227,Gold,46,0.0
227,Gold,25,0.0
227,Gold,18,0.0
227,Gold,10,0.0
227,Gold,24,0.0
227,Gold,38,0.0
227,Gold,8,0.0
227,Gold,47,0.0
227,Gold,16,0.0
703,Gold,27,0.1999969999999962
703,Gold,31,0.1999969999999962
703,Gold,5,0.1999969999999962
703,Gold,11,0.1999969999999962
703,Gold,49,0.1999969999999962
703,Gold,46,0.1999969999999962
703,Gold,25,0.1999969999999962
703,Gold,18,0.1999969999999962
703,Gold,10,0.1999969999999962
703,Gold,24,0.1999969999999962
703,Gold,38,0.1999969999999962
703,Gold,8,0.1999969999999962
703,Gold,47,0.1999969999999962
703,Gold,16,0.1999969999999962
703,Gold,17,0.1999969999999962
703,Gold,4,0.1999969999999962
703,Gold,19,0.1999969999999962
703,Gold,41,0.1999969999999962
703,Gold,9,0.1999969999999962
703,Gold,42,0.1999969999999962
703,Gold,48,0.1999969999999962
503,Copper,23,5.262489000000002
503,Copper,34,5.188896
503,Copper,21,4.901732999999993
503,Copper,3,5.283462999999998
503,Copper,40,5.180603000000005
503,Copper,6,5.2282029999999935
503,Copper,20,5.180824000000001
503,Copper,30,6.811629999999994
503,Copper,29,9.238472000000002
503,Copper,7,5.419708
503,Copper,22,5.064071999999996
503,Copper,36,5.238097999999994
503,Copper,45,5.238097999999994
503,Copper,33,5.238097999999994
503,Copper,28,4.526748999999995
503,Copper,44,4.954955999999996
503,Copper,1,4.845817999999994
503,Copper,39,5.238097999999994
503,Copper,27,5.058655000000002
503,Copper,31,5.150925000000001
503,Copper,5,5.472633000000002
503,Copper,11,6.199996999999996
503,Copper,49,5.490821999999994
503,Copper,46,5.293830999999997
503,Copper,25,5.5
503,Copper,18,5.978263999999996
503,Copper,10,5.978263999999996
503,Copper,24,5.978263999999996
503,Copper,38,5.978263999999996
503,Copper,8,5.978263999999996
503,Copper,47,5.978263999999996
503,Copper,16,5.978263999999996
503,Copper,17,5.978263999999996
503,Copper,4,5.978263999999996
503,Copper,19,5.978263999999996
503,Copper,41,5.978263999999996
503,Copper,9,5.978263999999996
481,Copper,23,4.545829999999995
481,Copper,34,4.437752000000003
481,Copper,21,4.493926999999999
481,Copper,3,4.512276
481,Copper,40,4.551811000000001
481,Copper,6,4.552322000000004
481,Copper,20,4.583336000000003
481,Copper,30,4.508194000000003
481,Copper,29,4.572936999999996
481,Copper,7,4.602508999999998
481,Copper,22,4.564316000000005
481,Copper,36,4.5454560000000015
481,Copper,45,4.678191999999996
481,Copper,33,4.602508999999998
481,Copper,28,4.489799000000005
481,Copper,44,4.453438000000006
481,Copper,1,4.8034899999999965
481,Copper,39,4.526748999999995
481,Copper,27,4.435485999999997
481,Copper,31,3.0
481,Copper,5,3.0
481,Copper,11,3.0
481,Copper,49,3.0
481,Copper,46,3.0
481,Copper,25,3.0
481,Copper,18,3.0
481,Copper,10,3.0
481,Copper,24,3.0
481,Copper,38,3.0
481,Copper,8,3.0
481,Copper,47,3.0
481,Copper,16,3.0
481,Copper,17,3.0
481,Copper,4,3.0
481,Copper,19,3.0
481,Copper,41,3.0
481,Copper,9,3.0
481,Copper,42,3.0
481,Copper,48,3.0
481,Copper,32,3.0
278,Gold,28,0.1999969999999962
278,Gold,44,0.1999969999999962
278,Gold,1,0.1999969999999962
278,Gold,39,0.1999969999999962
278,Gold,27,0.1999969999999962
278,Gold,31,0.1999969999999962
278,Gold,5,0.1999969999999962
278,Gold,11,0.1999969999999962
278,Gold,49,0.1999969999999962
278,Gold,46,0.1999969999999962
278,Gold,25,0.1999969999999962
278,Gold,18,0.1999969999999962
278,Gold,10,0.1999969999999962
278,Gold,24,0.1999969999999962
278,Gold,38,0.1999969999999962
278,Gold,8,0.1999969999999962
278,Gold,47,0.1999969999999962
278,Gold,16,0.1999969999999962
278,Gold,17,0.1999969999999962
278,Gold,4,0.1999969999999962
278,Gold,19,0.1999969999999962
278,Gold,41,0.1999969999999962
278,Gold,9,0.1999969999999962
278,Gold,42,0.1999969999999962
278,Gold,48,0.1999969999999962
278,Gold,32,0.1999969999999962
278,Gold,43,0.1999969999999962
278,Gold,2,0.1999969999999962
241,Gold,28,0.0
241,Gold,44,0.0
241,Gold,1,0.0
241,Gold,39,0.0
241,Gold,27,0.0
241,Gold,31,0.0
241,Gold,5,0.0
241,Gold,11,1.0
241,Gold,49,1.0
241,Gold,46,1.0
241,Gold,25,1.0
241,Gold,18,1.0
241,Gold,10,1.0
241,Gold,24,1.0
241,Gold,38,1.0
241,Gold,8,1.0
241,Gold,47,1.0
241,Gold,16,1.0
241,Gold,17,1.0
241,Gold,4,1.0
241,Gold,19,1.0
241,Gold,41,1.0
241,Gold,9,1.0
241,Gold,42,1.0
241,Gold,48,1.0
241,Gold,32,1.0
231,Zinc,40,19.021736000000004
231,Zinc,6,17.073173999999995
231,Zinc,20,16.279067999999995
231,Zinc,30,15.873374999999996
231,Zinc,29,15.269835999999998
231,Zinc,7,15.0
231,Zinc,22,15.0
231,Zinc,36,15.0
231,Zinc,45,15.0
231,Zinc,33,15.521064999999993
231,Zinc,28,15.521064999999993
231,Zinc,44,15.493583999999998
231,Zinc,1,15.500443000000004
231,Zinc,39,15.552100999999993
231,Zinc,27,15.217392000000004
231,Zinc,31,15.0
231,Zinc,5,15.0
231,Zinc,11,15.0
231,Zinc,49,15.0
231,Zinc,46,15.0
231,Zinc,25,15.0
231,Zinc,18,15.0
231,Zinc,10,15.0
231,Zinc,24,15.0
231,Zinc,38,15.0
231,Zinc,8,15.0
231,Zinc,47,15.0
231,Zinc,16,15.0
231,Zinc,17,15.0
231,Zinc,4,15.0
231,Zinc,19,15.0
231,Zinc,41,15.0
231,Zinc,9,15.0
231,Zinc,42,15.0
231,Zinc,48,15.0
231,Zinc,32,15.0
231,Zinc,43,15.0
231,Zinc,2,15.0
231,Zinc,26,15.0
231,Zinc,12,15.0
231,Zinc,35,15.0
231,Zinc,0,15.0
231,Zinc,13,15.0
231,Zinc,15,15.0
231,Zinc,14,15.0
231,Zinc,37,15.0
438,Copper,18,3.5
438,Copper,10,3.5
438,Copper,24,3.5
438,Copper,38,3.5
438,Copper,8,3.5
438,Copper,47,3.5
438,Copper,16,3.5
438,Copper,17,3.5
438,Copper,4,3.5
438,Copper,19,3.5
438,Copper,41,3.5
438,Copper,9,3.5
438,Copper,42,3.5
438,Copper,48,3.5
438,Copper,32,3.5
432,Zinc,23,15.0
432,Zinc,34,15.0
432,Zinc,21,15.0
432,Zinc,3,15.0
432,Zinc,40,15.0
432,Zinc,6,15.0
432,Zinc,20,15.0
432,Zinc,30,15.0
432,Zinc,24,15.0
432,Zinc,38,15.0
432,Zinc,8,15.0
432,Zinc,47,15.0
432,Zinc,16,15.0
432,Zinc,17,15.0
432,Zinc,4,15.0
243,Copper,23,3.5
243,Copper,34,3.5
243,Copper,21,3.5
243,Copper,3,3.5
243,Copper,40,3.5
243,Copper,6,3.5
243,Copper,20,3.5
243,Copper,30,3.5
243,Copper,29,3.5
243,Copper,7,3.5
243,Copper,22,3.5
243,Copper,36,3.5
243,Copper,45,3.5
243,Copper,33,3.5
243,Copper,28,3.5
243,Copper,44,3.5
243,Copper,1,3.5
243,Copper,39,3.5
243,Copper,27,3.5
243,Copper,31,3.5
243,Copper,5,3.5
243,Copper,11,3.5
243,Copper,49,3.5
243,Copper,46,3.5
243,Copper,25,3.5
243,Copper,18,3.5
243,Copper,10,3.5
243,Copper,24,3.5
243,Copper,38,3.5
243,Copper,8,3.5
243,Copper,47,3.5
243,Copper,16,3.5
243,Copper,17,3.5
243,Copper,4,3.5
243,Copper,19,3.5
243,Copper,41,3.5
243,Copper,9,3.5
243,Copper,42,3.5
243,Copper,48,3.5
43,Gold,40,1.9393309999999957
43,Gold,6,1.6123500000000064
43,Gold,20,2.651084999999995
