,Year,Commodity,Historical or simulated,Scenario,Mean total minesite cost
3714,2004.0,Steel,Simulated,0,217.736030051228
3715,2005.0,Steel,Simulated,0,212.4880352414769
3716,2006.0,Steel,Simulated,0,219.6899957118993
3717,2007.0,Steel,Simulated,0,219.0723602587068
3718,2008.0,Steel,Simulated,0,214.98281438742373
3719,2009.0,Steel,Simulated,0,210.64355032066595
3720,2010.0,Steel,Simulated,0,200.65787513910777
3721,2011.0,Steel,Simulated,0,209.34673707607388
3722,2012.0,Steel,Simulated,0,210.2122137353455
3723,2013.0,Steel,Simulated,0,209.04077172035
3724,2014.0,Steel,Simulated,0,211.2214060034628
3725,2015.0,Steel,Simulated,0,209.65677445241863
3726,2016.0,Steel,Simulated,0,207.37559929213324
3727,2017.0,Steel,Simulated,0,210.88287998625515
3728,2018.0,Steel,Simulated,0,203.1422739076478
3729,2019.0,Steel,Simulated,0,202.27277440242332
3730,2001.0,Steel,Simulated,1,338.25682126831794
3731,2002.0,Steel,Simulated,1,309.9426905246713
3732,2003.0,Steel,Simulated,1,290.76314805118966
3733,2004.0,Steel,Simulated,1,267.01897117729453
3734,2005.0,Steel,Simulated,1,268.4188221083006
3735,2006.0,Steel,Simulated,1,274.4191608595066
3736,2007.0,Steel,Simulated,1,273.46706570144704
3737,2008.0,Steel,Simulated,1,282.1223804854401
3738,2009.0,Steel,Simulated,1,281.2060525037493
3739,2010.0,Steel,Simulated,1,279.8206340995866
3740,2011.0,Steel,Simulated,1,269.0978771212514
3741,2012.0,Steel,Simulated,1,268.3518243411113
3742,2013.0,Steel,Simulated,1,278.44351172280966
3743,2014.0,Steel,Simulated,1,272.7990828624731
3744,2015.0,Steel,Simulated,1,267.6613524339737
3745,2016.0,Steel,Simulated,1,272.8312163857744
3746,2017.0,Steel,Simulated,1,277.5845755221036
3747,2018.0,Steel,Simulated,1,279.5493511357233
3748,2019.0,Steel,Simulated,1,274.9569196651543
3749,2001.0,Steel,Simulated,2,202.32711939834925
3750,2002.0,Steel,Simulated,2,183.82623552282573
3751,2003.0,Steel,Simulated,2,174.4159075039426
3752,2004.0,Steel,Simulated,2,162.0155987960279
3753,2005.0,Steel,Simulated,2,152.53132524791994
3754,2006.0,Steel,Simulated,2,143.50698937188628
3755,2007.0,Steel,Simulated,2,137.06642810002455
3756,2008.0,Steel,Simulated,2,128.65413592392505
3757,2009.0,Steel,Simulated,2,122.935234029381
3758,2010.0,Steel,Simulated,2,118.42670529185162
3759,2011.0,Steel,Simulated,2,112.31164394932348
3760,2012.0,Steel,Simulated,2,106.97031055025776
3761,2013.0,Steel,Simulated,2,103.1442108648534
3762,2014.0,Steel,Simulated,2,99.21049757242828
3763,2015.0,Steel,Simulated,2,94.12187686298012
3764,2016.0,Steel,Simulated,2,90.72140670275743
3765,2017.0,Steel,Simulated,2,87.93580206004927
3766,2018.0,Steel,Simulated,2,83.52710589245247
3767,2019.0,Steel,Simulated,2,81.21329929378264
3768,2001.0,Steel,Simulated,3,261.9006704604082
3769,2002.0,Steel,Simulated,3,248.30324389884515
3770,2003.0,Steel,Simulated,3,240.03174013935916
3771,2004.0,Steel,Simulated,3,232.61228322701075
3772,2005.0,Steel,Simulated,3,229.4284506251429
3773,2006.0,Steel,Simulated,3,223.3887325580137
3774,2007.0,Steel,Simulated,3,223.63760406691932
3775,2008.0,Steel,Simulated,3,218.69171519516817
3776,2009.0,Steel,Simulated,3,220.70418607149676
3777,2010.0,Steel,Simulated,3,216.4278534900678
3778,2011.0,Steel,Simulated,3,218.0187227322813
3779,2012.0,Steel,Simulated,3,215.13662827839312
3780,2013.0,Steel,Simulated,3,216.65344689145752
3781,2014.0,Steel,Simulated,3,209.7066882439557
3782,2015.0,Steel,Simulated,3,213.182380658984
3783,2016.0,Steel,Simulated,3,204.82102680734627
3784,2017.0,Steel,Simulated,3,200.7249957958372
3785,2018.0,Steel,Simulated,3,198.1309419084096
3786,2019.0,Steel,Simulated,3,199.7295179811297
3787,2001.0,Steel,Simulated,4,202.72481154996183
3788,2002.0,Steel,Simulated,4,201.9610561686765
3789,2003.0,Steel,Simulated,4,197.4001888478452
3790,2004.0,Steel,Simulated,4,190.74457005480377
3791,2005.0,Steel,Simulated,4,191.0565830129213
3792,2006.0,Steel,Simulated,4,186.95584682384745
3793,2007.0,Steel,Simulated,4,186.4638251379622
3794,2008.0,Steel,Simulated,4,188.73304239010488
3795,2009.0,Steel,Simulated,4,189.1482853320601
3796,2010.0,Steel,Simulated,4,192.04842543641067
3797,2011.0,Steel,Simulated,4,193.66195523817336
3798,2012.0,Steel,Simulated,4,194.2473956208299
3799,2013.0,Steel,Simulated,4,196.0763070782395
3800,2014.0,Steel,Simulated,4,200.17841885719048
3801,2015.0,Steel,Simulated,4,200.9794857253417
3802,2016.0,Steel,Simulated,4,203.8713522296675
3803,2017.0,Steel,Simulated,4,205.53652662647767
3804,2018.0,Steel,Simulated,4,208.29004538856768
3805,2019.0,Steel,Simulated,4,209.40013127685387
3806,2001.0,Steel,Simulated,5,200.43759915107188
3807,2002.0,Steel,Simulated,5,171.79410361889654
3808,2003.0,Steel,Simulated,5,158.75294276199102
3809,2004.0,Steel,Simulated,5,146.92563168181448
3810,2005.0,Steel,Simulated,5,134.3559472977447
3811,2006.0,Steel,Simulated,5,122.96608580440171
3812,2007.0,Steel,Simulated,5,114.96349745740648
3813,2008.0,Steel,Simulated,5,106.978300570693
3814,2009.0,Steel,Simulated,5,102.22508472568283
3815,2010.0,Steel,Simulated,5,97.93713779106912
3816,2011.0,Steel,Simulated,5,92.5841844012801
3817,2012.0,Steel,Simulated,5,88.21985394683703
3818,2013.0,Steel,Simulated,5,84.7029105966199
3819,2014.0,Steel,Simulated,5,80.33254001696396
3820,2015.0,Steel,Simulated,5,75.4985172813589
3821,2016.0,Steel,Simulated,5,72.62499353976767
3822,2017.0,Steel,Simulated,5,69.4833721141672
3823,2018.0,Steel,Simulated,5,66.2613773932174
3824,2019.0,Steel,Simulated,5,63.101894162074
3825,2001.0,Steel,Simulated,6,234.35411818726175
3826,2002.0,Steel,Simulated,6,219.0549926608992
3827,2003.0,Steel,Simulated,6,219.7829747767264
3828,2004.0,Steel,Simulated,6,214.4395431588619
3829,2005.0,Steel,Simulated,6,217.0551933547666
3830,2006.0,Steel,Simulated,6,216.3951241315519
3831,2007.0,Steel,Simulated,6,217.499583290166
3832,2008.0,Steel,Simulated,6,214.7770188507707
3833,2009.0,Steel,Simulated,6,224.35646188934757
3834,2010.0,Steel,Simulated,6,224.13283338124413
3835,2011.0,Steel,Simulated,6,223.43390515396305
3836,2012.0,Steel,Simulated,6,225.5945437512445
3837,2013.0,Steel,Simulated,6,224.64520358216944
3838,2014.0,Steel,Simulated,6,227.1288621917537
3839,2015.0,Steel,Simulated,6,224.43169449611145
3840,2016.0,Steel,Simulated,6,230.4461903249249
3841,2017.0,Steel,Simulated,6,229.6820230123745
3842,2018.0,Steel,Simulated,6,234.4773252659952
3843,2019.0,Steel,Simulated,6,235.5399008894626
3844,2001.0,Steel,Simulated,7,186.99649301418805
3845,2002.0,Steel,Simulated,7,173.66156319493453
3846,2003.0,Steel,Simulated,7,168.5983425503449
3847,2004.0,Steel,Simulated,7,167.12553020860628
3848,2005.0,Steel,Simulated,7,163.74045599453376
3849,2006.0,Steel,Simulated,7,162.11566196263783
3850,2007.0,Steel,Simulated,7,160.5519352660362
3851,2008.0,Steel,Simulated,7,156.8189228567622
3852,2009.0,Steel,Simulated,7,158.8100349153655
3853,2010.0,Steel,Simulated,7,158.14026219172015
3854,2011.0,Steel,Simulated,7,157.14684548336206
3855,2012.0,Steel,Simulated,7,154.15061190582924
3856,2013.0,Steel,Simulated,7,155.59377986887378
3857,2014.0,Steel,Simulated,7,153.33630888916673
3858,2015.0,Steel,Simulated,7,151.1307213095123
3859,2016.0,Steel,Simulated,7,149.40485325364918
3860,2017.0,Steel,Simulated,7,148.85174047941643
3861,2018.0,Steel,Simulated,7,146.33298872298843
3862,2019.0,Steel,Simulated,7,145.66965791958205
3863,2001.0,Steel,Simulated,8,239.48450317566733
3864,2002.0,Steel,Simulated,8,228.23750651648368
3865,2003.0,Steel,Simulated,8,214.46068034517685
3866,2004.0,Steel,Simulated,8,203.6658699826222
3867,2005.0,Steel,Simulated,8,196.6352674535412
3868,2006.0,Steel,Simulated,8,188.48965993940055
3869,2007.0,Steel,Simulated,8,192.55409331100503
3870,2008.0,Steel,Simulated,8,186.7918005510848
3871,2009.0,Steel,Simulated,8,192.69785448054455
3872,2010.0,Steel,Simulated,8,185.7341963530788
3873,2011.0,Steel,Simulated,8,196.08069703874196
3874,2012.0,Steel,Simulated,8,186.62368658169424
3875,2013.0,Steel,Simulated,8,188.9599378497312
3876,2014.0,Steel,Simulated,8,179.61431917708893
3877,2015.0,Steel,Simulated,8,186.7257959866486
3878,2016.0,Steel,Simulated,8,174.58084575026606
3879,2017.0,Steel,Simulated,8,182.5503759175376
3880,2018.0,Steel,Simulated,8,172.66401960527122
3881,2019.0,Steel,Simulated,8,182.12147724344257
3882,2001.0,Steel,Simulated,9,257.60208560511705
3883,2002.0,Steel,Simulated,9,241.60808577814743
3884,2003.0,Steel,Simulated,9,228.91041151080307
3885,2004.0,Steel,Simulated,9,218.96340223557752
3886,2005.0,Steel,Simulated,9,205.6521332869505
3887,2006.0,Steel,Simulated,9,196.8143669084513
3888,2007.0,Steel,Simulated,9,186.5295322459855
3889,2008.0,Steel,Simulated,9,174.51130503434564
3890,2009.0,Steel,Simulated,9,163.4958704289204
3891,2010.0,Steel,Simulated,9,160.98275625046378
3892,2011.0,Steel,Simulated,9,154.26799270623764
3893,2012.0,Steel,Simulated,9,148.10196907192025
3894,2013.0,Steel,Simulated,9,141.0265285533232
3895,2014.0,Steel,Simulated,9,138.1422624249716
3896,2015.0,Steel,Simulated,9,129.1059900045513
3897,2016.0,Steel,Simulated,9,128.43847253321894
3898,2017.0,Steel,Simulated,9,121.0351250412268
3899,2018.0,Steel,Simulated,9,120.94259089505935
3900,2019.0,Steel,Simulated,9,112.45848676982703
3901,2001.0,Steel,Simulated,10,181.20815125635983
3902,2002.0,Steel,Simulated,10,183.77041441114045
3903,2003.0,Steel,Simulated,10,175.00668613065798
3904,2004.0,Steel,Simulated,10,164.79356064749
3905,2005.0,Steel,Simulated,10,169.44899630422688
3906,2006.0,Steel,Simulated,10,168.84613011621516
3907,2007.0,Steel,Simulated,10,169.72800248514946
3908,2008.0,Steel,Simulated,10,170.2469117134092
3909,2009.0,Steel,Simulated,10,172.81501237872422
3910,2010.0,Steel,Simulated,10,175.56530023562115
3911,2011.0,Steel,Simulated,10,179.1594859790456
3912,2012.0,Steel,Simulated,10,182.10901990166005
3913,2013.0,Steel,Simulated,10,183.99146072952232
3914,2014.0,Steel,Simulated,10,185.229450646349
3915,2015.0,Steel,Simulated,10,187.77193852727208
3916,2016.0,Steel,Simulated,10,190.4647334480229
3917,2017.0,Steel,Simulated,10,193.71825438522387
3918,2018.0,Steel,Simulated,10,195.78417659741376
3919,2019.0,Steel,Simulated,10,197.4221547584675
3920,2001.0,Steel,Simulated,11,310.01108334195914
3921,2002.0,Steel,Simulated,11,259.8418813465772
3922,2003.0,Steel,Simulated,11,252.72338373733697
3923,2004.0,Steel,Simulated,11,242.16756843240768
3924,2005.0,Steel,Simulated,11,226.4174380681216
3925,2006.0,Steel,Simulated,11,209.7613250055769
3926,2007.0,Steel,Simulated,11,208.73730972113987
3927,2008.0,Steel,Simulated,11,206.04352111526345
3928,2009.0,Steel,Simulated,11,202.56297440515232
3929,2010.0,Steel,Simulated,11,197.2352174947536
3930,2011.0,Steel,Simulated,11,196.67117355288303
3931,2012.0,Steel,Simulated,11,190.0785848030581
3932,2013.0,Steel,Simulated,11,189.0090639517412
3933,2014.0,Steel,Simulated,11,190.4770066705373
3934,2015.0,Steel,Simulated,11,185.25795489728904
3935,2016.0,Steel,Simulated,11,183.764920418345
3936,2017.0,Steel,Simulated,11,179.4281700591866
3937,2018.0,Steel,Simulated,11,181.48668269316587
3938,2019.0,Steel,Simulated,11,178.06572372561476
3939,2001.0,Steel,Simulated,12,178.76963171016232
3940,2002.0,Steel,Simulated,12,190.17985887199703
3941,2003.0,Steel,Simulated,12,173.4756149164239
3942,2004.0,Steel,Simulated,12,181.95954889894188
3943,2005.0,Steel,Simulated,12,183.54521361839977
3944,2006.0,Steel,Simulated,12,186.76790535078425
3945,2007.0,Steel,Simulated,12,192.582566631576
3946,2008.0,Steel,Simulated,12,198.36826650308228
3947,2009.0,Steel,Simulated,12,207.16442020231648
3948,2010.0,Steel,Simulated,12,215.6653829425805
3949,2011.0,Steel,Simulated,12,221.6828688659537
3950,2012.0,Steel,Simulated,12,234.83483278069303
3951,2013.0,Steel,Simulated,12,242.545688831046
3952,2014.0,Steel,Simulated,12,251.93913747557733
3953,2015.0,Steel,Simulated,12,256.9042858659751
3954,2016.0,Steel,Simulated,12,268.50006923961496
3955,2017.0,Steel,Simulated,12,275.7827914143804
3956,2018.0,Steel,Simulated,12,291.45037957072753
3957,2019.0,Steel,Simulated,12,297.8181313599594
3958,2001.0,Steel,Simulated,13,191.60577201148325
3959,2002.0,Steel,Simulated,13,176.26629757421415
3960,2003.0,Steel,Simulated,13,164.20077933030518
3961,2004.0,Steel,Simulated,13,158.77044211913605
3962,2005.0,Steel,Simulated,13,153.79425775283633
3963,2006.0,Steel,Simulated,13,146.7614528862699
3964,2007.0,Steel,Simulated,13,145.54299711524314
3965,2008.0,Steel,Simulated,13,139.839696679848
3966,2009.0,Steel,Simulated,13,135.40530403114363
3967,2010.0,Steel,Simulated,13,132.31519296656936
3968,2011.0,Steel,Simulated,13,133.80079648816056
3969,2012.0,Steel,Simulated,13,125.7822855715622
3970,2013.0,Steel,Simulated,13,127.86078416838794
3971,2014.0,Steel,Simulated,13,120.5211477289144
3972,2015.0,Steel,Simulated,13,120.82073841984268
3973,2016.0,Steel,Simulated,13,112.66001525636558
3974,2017.0,Steel,Simulated,13,112.73884030725034
3975,2018.0,Steel,Simulated,13,109.05191421517053
3976,2019.0,Steel,Simulated,13,108.4221993016375
3977,2001.0,Steel,Simulated,14,321.0173137742514
3978,2002.0,Steel,Simulated,14,297.1029868233179
3979,2003.0,Steel,Simulated,14,295.5637576799264
3980,2004.0,Steel,Simulated,14,280.66930611597564
3981,2005.0,Steel,Simulated,14,281.38882823270706
3982,2006.0,Steel,Simulated,14,280.1742229178569
3983,2007.0,Steel,Simulated,14,289.9794379041058
3984,2008.0,Steel,Simulated,14,281.32959824235184
3985,2009.0,Steel,Simulated,14,280.7730097787278
3986,2010.0,Steel,Simulated,14,283.0648285521217
3987,2011.0,Steel,Simulated,14,290.5826709955782
3988,2012.0,Steel,Simulated,14,286.2555001611756
3989,2013.0,Steel,Simulated,14,294.65861653236794
3990,2014.0,Steel,Simulated,14,290.4529224948549
3991,2015.0,Steel,Simulated,14,275.32857868066145
3992,2016.0,Steel,Simulated,14,288.0166942645772
3993,2017.0,Steel,Simulated,14,270.2568832593456
3994,2018.0,Steel,Simulated,14,306.7977924095387
3995,2019.0,Steel,Simulated,14,275.8231258281498
3996,2001.0,Steel,Simulated,15,204.5995172495892
3997,2002.0,Steel,Simulated,15,183.3753655955008
3998,2003.0,Steel,Simulated,15,164.79928646257352
3999,2004.0,Steel,Simulated,15,159.18190442981967
4000,2005.0,Steel,Simulated,15,141.9057787653841
4001,2006.0,Steel,Simulated,15,133.3923781033098
4002,2007.0,Steel,Simulated,15,123.09276701581094
4003,2008.0,Steel,Simulated,15,118.13895158162144
4004,2009.0,Steel,Simulated,15,111.11184731218344
4005,2010.0,Steel,Simulated,15,105.7657151219356
4006,2011.0,Steel,Simulated,15,99.51544062785274
4007,2012.0,Steel,Simulated,15,94.67897037075534
4008,2013.0,Steel,Simulated,15,90.13315689096868
4009,2014.0,Steel,Simulated,15,86.26644312054621
4010,2015.0,Steel,Simulated,15,81.71665975863701
4011,2016.0,Steel,Simulated,15,78.52266840894083
4012,2017.0,Steel,Simulated,15,75.43544279744783
4013,2018.0,Steel,Simulated,15,72.00886057212902
4014,2019.0,Steel,Simulated,15,68.57145525398944
4015,2001.0,Steel,Simulated,16,195.8831249395576
4016,2002.0,Steel,Simulated,16,187.9334140690419
4017,2003.0,Steel,Simulated,16,182.9939770259202
4018,2004.0,Steel,Simulated,16,178.46599549449783
4019,2005.0,Steel,Simulated,16,177.62464055385908
4020,2006.0,Steel,Simulated,16,178.6796094357063
4021,2007.0,Steel,Simulated,16,180.04833431671688
4022,2008.0,Steel,Simulated,16,176.6251938821306
4023,2009.0,Steel,Simulated,16,173.60229431125646
4024,2010.0,Steel,Simulated,16,178.8246373441038
4025,2011.0,Steel,Simulated,16,174.00740056757965
4026,2012.0,Steel,Simulated,16,175.70935286603105
4027,2013.0,Steel,Simulated,16,177.7345318212868
4028,2014.0,Steel,Simulated,16,176.37615711354425
4029,2015.0,Steel,Simulated,16,179.24359245891134
4030,2016.0,Steel,Simulated,16,181.21821401650857
4031,2017.0,Steel,Simulated,16,181.1784557215562
4032,2018.0,Steel,Simulated,16,183.83262868951945
4033,2019.0,Steel,Simulated,16,185.01396649281943
4034,2001.0,Steel,Simulated,17,193.9334512513686
4035,2002.0,Steel,Simulated,17,179.54793827387886
4036,2003.0,Steel,Simulated,17,175.69688170824546
4037,2004.0,Steel,Simulated,17,169.8031546238616
4038,2005.0,Steel,Simulated,17,144.54426354352947
4039,2006.0,Steel,Simulated,17,137.61146355837982
4040,2007.0,Steel,Simulated,17,133.67118609121354
4041,2008.0,Steel,Simulated,17,129.31214707249993
4042,2009.0,Steel,Simulated,17,125.65906299882325
4043,2010.0,Steel,Simulated,17,123.95087058188986
4044,2011.0,Steel,Simulated,17,122.52819550179812
4045,2012.0,Steel,Simulated,17,120.33947909964128
4046,2013.0,Steel,Simulated,17,118.80106365565408
4047,2014.0,Steel,Simulated,17,115.7799222847333
4048,2015.0,Steel,Simulated,17,112.7976496662726
4049,2016.0,Steel,Simulated,17,109.86198445886814
4050,2017.0,Steel,Simulated,17,107.20266963114472
4051,2018.0,Steel,Simulated,17,104.21732975526892
4052,2019.0,Steel,Simulated,17,101.5927170845911
4053,2001.0,Steel,Simulated,18,252.5374942442221
4054,2002.0,Steel,Simulated,18,249.6194463485717
4055,2003.0,Steel,Simulated,18,241.1773389438398
4056,2004.0,Steel,Simulated,18,238.74779470910195
4057,2005.0,Steel,Simulated,18,234.500156347055
4058,2006.0,Steel,Simulated,18,236.0806960675137
4059,2007.0,Steel,Simulated,18,249.402124681924
4060,2008.0,Steel,Simulated,18,250.53848636270484
4061,2009.0,Steel,Simulated,18,276.89911320541063
4062,2010.0,Steel,Simulated,18,272.3425504956812
4063,2011.0,Steel,Simulated,18,296.3474606230728
4064,2012.0,Steel,Simulated,18,296.4991373112717
4065,2013.0,Steel,Simulated,18,319.8238508184898
4066,2014.0,Steel,Simulated,18,318.5886598369537
4067,2015.0,Steel,Simulated,18,331.4482851929897
4068,2016.0,Steel,Simulated,18,333.70107756315934
4069,2017.0,Steel,Simulated,18,348.81792070371864
4070,2018.0,Steel,Simulated,18,346.35339779261915
4071,2019.0,Steel,Simulated,18,375.4400410080551
4072,2001.0,Steel,Simulated,19,207.29068174274704
4073,2002.0,Steel,Simulated,19,182.96264653135225
4074,2003.0,Steel,Simulated,19,173.67316936794148
4075,2004.0,Steel,Simulated,19,166.41546885065364
4076,2005.0,Steel,Simulated,19,152.95743734576507
4077,2006.0,Steel,Simulated,19,142.180315739824
4078,2007.0,Steel,Simulated,19,134.51153214896013
4079,2008.0,Steel,Simulated,19,130.28239612019536
4080,2009.0,Steel,Simulated,19,125.99306029699017
4081,2010.0,Steel,Simulated,19,121.76843822873316
4082,2011.0,Steel,Simulated,19,117.16110276906429
4083,2012.0,Steel,Simulated,19,113.11314249578346
4084,2013.0,Steel,Simulated,19,109.48855501278638
4085,2014.0,Steel,Simulated,19,104.99949720098746
4086,2015.0,Steel,Simulated,19,100.99282499863044
4087,2016.0,Steel,Simulated,19,97.93825609392188
4088,2017.0,Steel,Simulated,19,94.95816066993504
4089,2018.0,Steel,Simulated,19,92.52726324604248
4090,2019.0,Steel,Simulated,19,89.38569612742377
4091,2001.0,Steel,Simulated,20,190.81398968602775
4092,2002.0,Steel,Simulated,20,169.19172161188723
4093,2003.0,Steel,Simulated,20,161.33088322548454
4094,2004.0,Steel,Simulated,20,150.08933705058337
4095,2005.0,Steel,Simulated,20,131.51902041931268
4096,2006.0,Steel,Simulated,20,121.67472009450825
4097,2007.0,Steel,Simulated,20,115.5313532460602
4098,2008.0,Steel,Simulated,20,110.1608235095681
4099,2009.0,Steel,Simulated,20,103.6772600795637
4100,2010.0,Steel,Simulated,20,98.77387604478824
4101,2011.0,Steel,Simulated,20,93.87801611164092
4102,2012.0,Steel,Simulated,20,88.56201028527555
4103,2013.0,Steel,Simulated,20,84.22206647144685
4104,2014.0,Steel,Simulated,20,80.47622786157179
4105,2015.0,Steel,Simulated,20,76.68019362321333
4106,2016.0,Steel,Simulated,20,73.0404955486979
4107,2017.0,Steel,Simulated,20,69.52256243709937
4108,2018.0,Steel,Simulated,20,66.55526011282763
4109,2019.0,Steel,Simulated,20,63.29211248085552
4110,2001.0,Steel,Simulated,21,191.0227275620733
4111,2002.0,Steel,Simulated,21,172.01493515186124
4112,2003.0,Steel,Simulated,21,162.84477127620534
4113,2004.0,Steel,Simulated,21,152.20574641617438
4114,2005.0,Steel,Simulated,21,137.25801065520037
4115,2006.0,Steel,Simulated,21,130.15735126248472
4116,2007.0,Steel,Simulated,21,126.02541737040713
4117,2008.0,Steel,Simulated,21,120.24876297308845
4118,2009.0,Steel,Simulated,21,115.87415880274808
4119,2010.0,Steel,Simulated,21,111.21973044890038
4120,2011.0,Steel,Simulated,21,108.19047900831218
4121,2012.0,Steel,Simulated,21,104.56787118466464
4122,2013.0,Steel,Simulated,21,100.97178719357036
4123,2014.0,Steel,Simulated,21,99.2992897208146
4124,2015.0,Steel,Simulated,21,95.357222470862
4125,2016.0,Steel,Simulated,21,92.8229641998843
4126,2017.0,Steel,Simulated,21,89.98425574574377
4127,2018.0,Steel,Simulated,21,87.23958809144011
4128,2019.0,Steel,Simulated,21,84.52030348225105
4129,2001.0,Steel,Simulated,22,188.7006818177336
4130,2002.0,Steel,Simulated,22,179.6764891355981
4131,2003.0,Steel,Simulated,22,178.66742054279788
4132,2004.0,Steel,Simulated,22,167.52865398535835
4133,2005.0,Steel,Simulated,22,158.37262114187303
4134,2006.0,Steel,Simulated,22,155.88321288063645
4135,2007.0,Steel,Simulated,22,151.5987070322545
4136,2008.0,Steel,Simulated,22,147.36425986721565
4137,2009.0,Steel,Simulated,22,143.99081309770798
4138,2010.0,Steel,Simulated,22,144.12541917571122
4139,2011.0,Steel,Simulated,22,146.43889536740227
4140,2012.0,Steel,Simulated,22,141.54769339571206
4141,2013.0,Steel,Simulated,22,139.77926599870665
4142,2014.0,Steel,Simulated,22,141.14930267174358
4143,2015.0,Steel,Simulated,22,139.1029024457665
4144,2016.0,Steel,Simulated,22,136.7660788578474
4145,2017.0,Steel,Simulated,22,135.85614316381205
4146,2018.0,Steel,Simulated,22,134.66937626937772
4147,2019.0,Steel,Simulated,22,132.3314889662992
4148,2001.0,Steel,Simulated,23,181.3055031437352
4149,2002.0,Steel,Simulated,23,179.74709056541957
4150,2003.0,Steel,Simulated,23,159.99750134714014
4151,2004.0,Steel,Simulated,23,158.63285252392373
4152,2005.0,Steel,Simulated,23,155.56275589602186
4153,2006.0,Steel,Simulated,23,153.88983336354204
4154,2007.0,Steel,Simulated,23,150.90904514490666
4155,2008.0,Steel,Simulated,23,153.34087437525912
4156,2009.0,Steel,Simulated,23,152.05596398512023
4157,2010.0,Steel,Simulated,23,152.96379582078254
4158,2011.0,Steel,Simulated,23,154.2298005749089
4159,2012.0,Steel,Simulated,23,154.74465246154898
4160,2013.0,Steel,Simulated,23,155.72903451022393
4161,2014.0,Steel,Simulated,23,154.91516299676408
4162,2015.0,Steel,Simulated,23,153.86559448963544
4163,2016.0,Steel,Simulated,23,149.7339604200407
4164,2017.0,Steel,Simulated,23,151.60430413248648
4165,2018.0,Steel,Simulated,23,152.80056636905866
4166,2019.0,Steel,Simulated,23,153.05076736313015
4167,2001.0,Steel,Simulated,24,209.16986771143445
4168,2002.0,Steel,Simulated,24,212.9534595712936
4169,2003.0,Steel,Simulated,24,223.24464286285288
4170,2004.0,Steel,Simulated,24,217.99912777528272
4171,2005.0,Steel,Simulated,24,214.28612812042573
4172,2006.0,Steel,Simulated,24,220.06948267602064
4173,2007.0,Steel,Simulated,24,228.62350535572892
4174,2008.0,Steel,Simulated,24,237.1108729834475
4175,2009.0,Steel,Simulated,24,247.937588991116
4176,2010.0,Steel,Simulated,24,259.7826339004597
4177,2011.0,Steel,Simulated,24,270.7928254039096
4178,2012.0,Steel,Simulated,24,280.2542003551656
4179,2013.0,Steel,Simulated,24,294.68998406063145
4180,2014.0,Steel,Simulated,24,304.9166542988554
4181,2015.0,Steel,Simulated,24,318.30997883727605
4182,2016.0,Steel,Simulated,24,322.58049447215006
4183,2017.0,Steel,Simulated,24,343.6357842103186
4184,2018.0,Steel,Simulated,24,345.3135893553896
4185,2019.0,Steel,Simulated,24,367.0327632610556
4186,2001.0,Steel,Simulated,25,237.05391199701643
4187,2002.0,Steel,Simulated,25,211.8749346832611
4188,2003.0,Steel,Simulated,25,193.7790325191405
4189,2004.0,Steel,Simulated,25,178.1525186742338
4190,2005.0,Steel,Simulated,25,167.65326841319597
4191,2006.0,Steel,Simulated,25,156.8307576168024
4192,2007.0,Steel,Simulated,25,148.54903577816916
4193,2008.0,Steel,Simulated,25,140.4252356627366
4194,2009.0,Steel,Simulated,25,136.26447815995826
4195,2010.0,Steel,Simulated,25,132.1733853689395
4196,2011.0,Steel,Simulated,25,127.9379123216062
4197,2012.0,Steel,Simulated,25,124.32681699607708
4198,2013.0,Steel,Simulated,25,119.44315380620112
4199,2014.0,Steel,Simulated,25,115.68654993049805
4200,2015.0,Steel,Simulated,25,111.2945476531436
4201,2016.0,Steel,Simulated,25,108.04542931723488
4202,2017.0,Steel,Simulated,25,102.8241952920132
4203,2018.0,Steel,Simulated,25,97.59736483727887
4204,2019.0,Steel,Simulated,25,94.7891726825019
4205,2001.0,Zn,Simulated,0,706.0359004710557
4206,2002.0,Zn,Simulated,0,670.9147903061009
4207,2003.0,Zn,Simulated,0,628.9637955795134
4208,2004.0,Zn,Simulated,0,600.6609478062936
4209,2005.0,Zn,Simulated,0,566.473848218567
4210,2006.0,Zn,Simulated,0,534.1709253233228
4211,2007.0,Zn,Simulated,0,511.9458215697703
4212,2008.0,Zn,Simulated,0,483.0264089269804
4213,2009.0,Zn,Simulated,0,461.7505309842745
4214,2010.0,Zn,Simulated,0,439.6916139098663
4215,2011.0,Zn,Simulated,0,415.77633087042113
4216,2012.0,Zn,Simulated,0,396.4890277823436
4217,2013.0,Zn,Simulated,0,379.1808922417246
4218,2014.0,Zn,Simulated,0,364.4419382414525
4219,2015.0,Zn,Simulated,0,347.8953641504451
4220,2016.0,Zn,Simulated,0,328.61743012869954
4221,2017.0,Zn,Simulated,0,314.5848905806373
4222,2018.0,Zn,Simulated,0,298.8438763434251
4223,2019.0,Zn,Simulated,0,282.5551043155522
4224,2001.0,Zn,Simulated,1,707.5661476482339
4225,2002.0,Zn,Simulated,1,729.4693914568494
4226,2003.0,Zn,Simulated,1,752.2210727987693
4227,2004.0,Zn,Simulated,1,765.2203181427443
4228,2005.0,Zn,Simulated,1,800.9692159333132
4229,2006.0,Zn,Simulated,1,821.1159955115945
4230,2007.0,Zn,Simulated,1,836.3552425661535
4231,2008.0,Zn,Simulated,1,850.2042753575787
