,Year,Commodity,Historical or simulated,Scenario,Mean mine grade
3003,2015.0,Pb,Simulated,14,2.414159206668405
3004,2016.0,Pb,Simulated,14,2.4183499764689795
3005,2017.0,Pb,Simulated,14,2.3364391236919744
3006,2018.0,Pb,Simulated,14,2.482826536947905
3007,2019.0,Pb,Simulated,14,2.595594378203417
3008,2001.0,Pb,Simulated,15,3.231483593604473
3009,2002.0,Pb,Simulated,15,3.1609783212832583
3010,2003.0,Pb,Simulated,15,3.4405725286503293
3011,2004.0,Pb,Simulated,15,3.309700596922513
3012,2005.0,Pb,Simulated,15,3.339771003840745
3013,2006.0,Pb,Simulated,15,3.432987451541971
3014,2007.0,Pb,Simulated,15,3.3231742388587286
3015,2008.0,Pb,Simulated,15,3.1727614325058697
3016,2009.0,Pb,Simulated,15,3.218057263968288
3017,2010.0,Pb,Simulated,15,3.148842849467958
3018,2011.0,Pb,Simulated,15,3.2512360474622914
3019,2012.0,Pb,Simulated,15,3.1473962225427776
3020,2013.0,Pb,Simulated,15,3.2901582938547667
3021,2014.0,Pb,Simulated,15,3.5722769742457468
3022,2015.0,Pb,Simulated,15,3.703595582710226
3023,2016.0,Pb,Simulated,15,3.731426719602797
3024,2017.0,Pb,Simulated,15,3.673424803875708
3025,2018.0,Pb,Simulated,15,4.061018894990457
3026,2019.0,Pb,Simulated,15,4.0915340180236965
3027,2001.0,Pb,Simulated,16,3.124730715001112
3028,2002.0,Pb,Simulated,16,3.258897150686473
3029,2003.0,Pb,Simulated,16,3.132260381262045
3030,2004.0,Pb,Simulated,16,3.050352983002017
3031,2005.0,Pb,Simulated,16,2.840092792492002
3032,2006.0,Pb,Simulated,16,2.7340008457474445
3033,2007.0,Pb,Simulated,16,2.5168742755132043
3034,2008.0,Pb,Simulated,16,2.640644688194261
3035,2009.0,Pb,Simulated,16,2.543233985782561
3036,2010.0,Pb,Simulated,16,2.7869808811825134
3037,2011.0,Pb,Simulated,16,2.8677232017452314
3038,2012.0,Pb,Simulated,16,3.118614047132045
3039,2013.0,Pb,Simulated,16,3.412083529072205
3040,2014.0,Pb,Simulated,16,3.364948062048204
3041,2015.0,Pb,Simulated,16,3.569483903291345
3042,2016.0,Pb,Simulated,16,3.5706762150591027
3043,2017.0,Pb,Simulated,16,3.5012867774019183
3044,2018.0,Pb,Simulated,16,3.414617890824666
3045,2019.0,Pb,Simulated,16,3.346886942152174
3046,2001.0,Pb,Simulated,17,3.921710262838807
3047,2002.0,Pb,Simulated,17,3.748976974342075
3048,2003.0,Pb,Simulated,17,3.588647348445346
3049,2004.0,Pb,Simulated,17,3.6558494308534217
3050,2005.0,Pb,Simulated,17,3.72038714807319
3051,2006.0,Pb,Simulated,17,4.090399157150111
3052,2007.0,Pb,Simulated,17,3.800097066489765
3053,2008.0,Pb,Simulated,17,4.278295510731515
3054,2009.0,Pb,Simulated,17,3.357511957613255
3055,2010.0,Pb,Simulated,17,3.2639214128881044
3056,2011.0,Pb,Simulated,17,3.272442829743736
3057,2012.0,Pb,Simulated,17,3.321980824320638
3058,2013.0,Pb,Simulated,17,2.8353100913471767
3059,2014.0,Pb,Simulated,17,2.7262464535947526
3060,2015.0,Pb,Simulated,17,2.685007669107736
3061,2016.0,Pb,Simulated,17,2.5172641418060677
3062,2017.0,Pb,Simulated,17,2.5453668338672504
3063,2018.0,Pb,Simulated,17,2.52264486124334
3064,2019.0,Pb,Simulated,17,2.5713688850498984
3065,2001.0,Pb,Simulated,18,2.680053972638549
3066,2002.0,Pb,Simulated,18,2.7232085441974103
3067,2003.0,Pb,Simulated,18,2.732846549746349
3068,2004.0,Pb,Simulated,18,2.647184088661112
3069,2005.0,Pb,Simulated,18,2.598130649577771
3070,2006.0,Pb,Simulated,18,2.570494244649392
3071,2007.0,Pb,Simulated,18,2.6193060688841387
3072,2008.0,Pb,Simulated,18,2.659440212074603
3073,2009.0,Pb,Simulated,18,2.6263260805497266
3074,2010.0,Pb,Simulated,18,2.5628448312965166
3075,2011.0,Pb,Simulated,18,2.6282601297774084
3076,2012.0,Pb,Simulated,18,2.610010335459503
3077,2013.0,Pb,Simulated,18,2.5954067474540645
3078,2014.0,Pb,Simulated,18,2.604827787601679
3079,2015.0,Pb,Simulated,18,2.5984499249283366
3080,2016.0,Pb,Simulated,18,2.621139904504585
3081,2017.0,Pb,Simulated,18,2.5958023773881096
3082,2018.0,Pb,Simulated,18,2.558844512430425
3083,2019.0,Pb,Simulated,18,2.5826093889534727
3084,2001.0,Pb,Simulated,19,2.9913420643256754
3085,2002.0,Pb,Simulated,19,3.108645207807621
3086,2003.0,Pb,Simulated,19,3.2338011162434857
3087,2004.0,Pb,Simulated,19,3.170359277106112
3088,2005.0,Pb,Simulated,19,3.168443443648631
3089,2006.0,Pb,Simulated,19,3.1748359963330257
3090,2007.0,Pb,Simulated,19,3.289449760734212
3091,2008.0,Pb,Simulated,19,2.897986825387823
3092,2009.0,Pb,Simulated,19,2.8870383752139883
3093,2010.0,Pb,Simulated,19,2.963494603330586
3094,2011.0,Pb,Simulated,19,2.8467083341009185
3095,2012.0,Pb,Simulated,19,2.807134065707196
3096,2013.0,Pb,Simulated,19,2.812658709829192
3097,2014.0,Pb,Simulated,19,2.722308414688976
3098,2015.0,Pb,Simulated,19,2.7888359190353937
3099,2016.0,Pb,Simulated,19,2.7909963032875256
3100,2017.0,Pb,Simulated,19,2.793487850686576
3101,2018.0,Pb,Simulated,19,3.047360966400154
3102,2019.0,Pb,Simulated,19,3.270009508783377
3103,2001.0,Pb,Simulated,20,3.084495137167888
3104,2002.0,Pb,Simulated,20,3.1709894280264272
3105,2003.0,Pb,Simulated,20,3.089652683522842
3106,2004.0,Pb,Simulated,20,3.439546805890905
3107,2005.0,Pb,Simulated,20,3.406588222150136
3108,2006.0,Pb,Simulated,20,3.402989719410008
3109,2007.0,Pb,Simulated,20,3.3585456071485504
3110,2008.0,Pb,Simulated,20,3.108518569004471
3111,2009.0,Pb,Simulated,20,3.1838003087672817
3112,2010.0,Pb,Simulated,20,3.123764394187305
3113,2011.0,Pb,Simulated,20,2.9913698419192327
3114,2012.0,Pb,Simulated,20,2.879953044925894
3115,2013.0,Pb,Simulated,20,2.861801758807849
3116,2014.0,Pb,Simulated,20,2.7456600081939926
3117,2015.0,Pb,Simulated,20,2.624332686350942
3118,2016.0,Pb,Simulated,20,2.5166728480569303
3119,2017.0,Pb,Simulated,20,2.3990184391726355
3120,2018.0,Pb,Simulated,20,2.351417719533029
3121,2019.0,Pb,Simulated,20,2.2158623965983164
3122,2001.0,Pb,Simulated,21,3.3152966741549643
3123,2002.0,Pb,Simulated,21,3.4840587397361444
3124,2003.0,Pb,Simulated,21,3.479453302727128
3125,2004.0,Pb,Simulated,21,3.5337982572722346
3126,2005.0,Pb,Simulated,21,3.57738667900912
3127,2006.0,Pb,Simulated,21,3.4909054316706016
3128,2007.0,Pb,Simulated,21,3.3416916194864164
3129,2008.0,Pb,Simulated,21,3.0854233932472552
3130,2009.0,Pb,Simulated,21,2.9802803898750314
3131,2010.0,Pb,Simulated,21,2.956912669581212
3132,2011.0,Pb,Simulated,21,2.9023984307167336
3133,2012.0,Pb,Simulated,21,2.9072920652431167
3134,2013.0,Pb,Simulated,21,2.895181941452868
3135,2014.0,Pb,Simulated,21,2.8887244114349904
3136,2015.0,Pb,Simulated,21,2.860277624376286
3137,2016.0,Pb,Simulated,21,2.8270135971572867
3138,2017.0,Pb,Simulated,21,2.8258300088852697
3139,2018.0,Pb,Simulated,21,2.790946422203159
3140,2019.0,Pb,Simulated,21,2.832537860007294
3141,2001.0,Pb,Simulated,22,2.737830507716136
3142,2002.0,Pb,Simulated,22,2.834219887282689
3143,2003.0,Pb,Simulated,22,2.7871647661211285
3144,2004.0,Pb,Simulated,22,2.7966475721113917
3145,2005.0,Pb,Simulated,22,2.9493594760347603
3146,2006.0,Pb,Simulated,22,3.19807516813498
3147,2007.0,Pb,Simulated,22,3.4277046758967225
3148,2008.0,Pb,Simulated,22,3.5026177403496668
3149,2009.0,Pb,Simulated,22,3.2027785931954336
3150,2010.0,Pb,Simulated,22,3.342144450583377
3151,2011.0,Pb,Simulated,22,3.339878945425772
3152,2012.0,Pb,Simulated,22,3.1934522207790863
3153,2013.0,Pb,Simulated,22,3.048267910942694
3154,2014.0,Pb,Simulated,22,3.1774259610343547
3155,2015.0,Pb,Simulated,22,3.062501096773472
3156,2016.0,Pb,Simulated,22,2.9275402947333364
3157,2017.0,Pb,Simulated,22,2.859215239612398
3158,2018.0,Pb,Simulated,22,2.7352657914108574
3159,2019.0,Pb,Simulated,22,2.7062814666703354
3160,2001.0,Pb,Simulated,23,2.915684030886447
3161,2002.0,Pb,Simulated,23,3.0532076607174616
3162,2003.0,Pb,Simulated,23,3.391147549625306
3163,2004.0,Pb,Simulated,23,3.5479564656964717
3164,2005.0,Pb,Simulated,23,3.4910256599082143
3165,2006.0,Pb,Simulated,23,3.390963480063651
3166,2007.0,Pb,Simulated,23,3.3513083847750824
3167,2008.0,Pb,Simulated,23,3.2236540369435924
3168,2009.0,Pb,Simulated,23,3.127464562637245
3169,2010.0,Pb,Simulated,23,2.8421931561480744
3170,2011.0,Pb,Simulated,23,2.8786281029935825
3171,2012.0,Pb,Simulated,23,2.6988550401889606
3172,2013.0,Pb,Simulated,23,2.537639103013012
3173,2014.0,Pb,Simulated,23,2.435040979923261
3174,2015.0,Pb,Simulated,23,2.4573955036985207
3175,2016.0,Pb,Simulated,23,2.4606495234626493
3176,2017.0,Pb,Simulated,23,2.403527440776506
3177,2018.0,Pb,Simulated,23,2.6002018536925884
3178,2019.0,Pb,Simulated,23,2.832253620576719
3179,2001.0,Pb,Simulated,24,3.5672986594128244
3180,2002.0,Pb,Simulated,24,3.6103174847912087
3181,2003.0,Pb,Simulated,24,3.754654888969263
3182,2004.0,Pb,Simulated,24,3.631969644397675
3183,2005.0,Pb,Simulated,24,3.693380577961923
3184,2006.0,Pb,Simulated,24,3.2655388858187058
3185,2007.0,Pb,Simulated,24,3.4980293781085527
3186,2008.0,Pb,Simulated,24,3.5580446035738165
3187,2009.0,Pb,Simulated,24,3.1039542630338195
3188,2010.0,Pb,Simulated,24,3.2974951767384213
3189,2011.0,Pb,Simulated,24,3.2114133304762555
3190,2012.0,Pb,Simulated,24,2.9814542677106317
3191,2013.0,Pb,Simulated,24,2.8485061285423523
3192,2014.0,Pb,Simulated,24,2.722100667395557
3193,2015.0,Pb,Simulated,24,2.620837619396668
3194,2016.0,Pb,Simulated,24,2.6200307479425518
3195,2017.0,Pb,Simulated,24,2.5114522868047437
3196,2018.0,Pb,Simulated,24,2.696797355498901
3197,2019.0,Pb,Simulated,24,2.75532068637658
3198,2001.0,Pb,Simulated,25,2.326575059868716
3199,2002.0,Pb,Simulated,25,2.335539650876351
3200,2003.0,Pb,Simulated,25,2.3225872883067558
3201,2004.0,Pb,Simulated,25,2.2635268736531686
3202,2005.0,Pb,Simulated,25,2.0591447428945435
3203,2006.0,Pb,Simulated,25,1.9740071868235505
3204,2007.0,Pb,Simulated,25,1.9295906809483132
3205,2008.0,Pb,Simulated,25,1.902451740983089
3206,2009.0,Pb,Simulated,25,1.7282632920111536
3207,2010.0,Pb,Simulated,25,1.7657030391312014
3208,2011.0,Pb,Simulated,25,1.8775401776513128
3209,2012.0,Pb,Simulated,25,1.7589149054036943
3210,2013.0,Pb,Simulated,25,1.878105764461035
3211,2014.0,Pb,Simulated,25,1.81645563920966
3212,2015.0,Pb,Simulated,25,1.8276364310614084
3213,2016.0,Pb,Simulated,25,1.8320067037074408
3214,2017.0,Pb,Simulated,25,1.9187111381485569
3215,2018.0,Pb,Simulated,25,1.8827030250508396
3216,2019.0,Pb,Simulated,25,1.8479710919810828
3217,2001.0,Sn,Simulated,0,1.2989866462086843
3218,2002.0,Sn,Simulated,0,1.280292520780575
3219,2003.0,Sn,Simulated,0,1.276880452415618
3220,2004.0,Sn,Simulated,0,1.284596822132678
3221,2005.0,Sn,Simulated,0,1.3023286824769589
3222,2006.0,Sn,Simulated,0,1.295228520269827
3223,2007.0,Sn,Simulated,0,1.3270760392060128
3224,2008.0,Sn,Simulated,0,1.2666663155805509
3225,2009.0,Sn,Simulated,0,1.2823965083116569
3226,2010.0,Sn,Simulated,0,1.268829230903047
3227,2011.0,Sn,Simulated,0,1.2766667143871575
3228,2012.0,Sn,Simulated,0,1.2948521847625083
3229,2013.0,Sn,Simulated,0,1.3049636334849772
3230,2014.0,Sn,Simulated,0,1.2787169202697128
3231,2015.0,Sn,Simulated,0,1.294557830007722
3232,2016.0,Sn,Simulated,0,1.28869628496279
3233,2017.0,Sn,Simulated,0,1.2965358345871372
3234,2018.0,Sn,Simulated,0,1.2595091100539093
3235,2019.0,Sn,Simulated,0,1.2366543086401427
3236,2001.0,Sn,Simulated,1,1.5279333271235047
3237,2002.0,Sn,Simulated,1,1.4861186620321682
3238,2003.0,Sn,Simulated,1,1.4285834471767835
3239,2004.0,Sn,Simulated,1,1.383481756241715
3240,2005.0,Sn,Simulated,1,1.3441387210916518
3241,2006.0,Sn,Simulated,1,1.3226325642476109
3242,2007.0,Sn,Simulated,1,1.3248937277922848
3243,2008.0,Sn,Simulated,1,1.2457282518717274
3244,2009.0,Sn,Simulated,1,1.2192526630408522
3245,2010.0,Sn,Simulated,1,1.1692313328973496
3246,2011.0,Sn,Simulated,1,1.1275293317959532
3247,2012.0,Sn,Simulated,1,1.101331897051963
3248,2013.0,Sn,Simulated,1,1.098334601020493
3249,2014.0,Sn,Simulated,1,1.103581703677599
3250,2015.0,Sn,Simulated,1,1.0616226883128312
3251,2016.0,Sn,Simulated,1,1.0443718535734416
3252,2017.0,Sn,Simulated,1,0.9936039048834534
3253,2018.0,Sn,Simulated,1,0.9779060804681924
3254,2019.0,Sn,Simulated,1,0.9728171043642004
3255,2001.0,Sn,Simulated,2,1.4606992537961303
3256,2002.0,Sn,Simulated,2,1.4248303128711934
3257,2003.0,Sn,Simulated,2,1.3938376923605336
3258,2004.0,Sn,Simulated,2,1.2813365181042524
3259,2005.0,Sn,Simulated,2,1.2240686908064464
3260,2006.0,Sn,Simulated,2,1.1752978735472552
3261,2007.0,Sn,Simulated,2,1.1882531013901498
3262,2008.0,Sn,Simulated,2,1.138847005980825
3263,2009.0,Sn,Simulated,2,1.1058233007141454
3264,2010.0,Sn,Simulated,2,1.108662623045709
3265,2011.0,Sn,Simulated,2,1.1135647459938571
3266,2012.0,Sn,Simulated,2,1.109126115537958
3267,2013.0,Sn,Simulated,2,1.0986354526457012
3268,2014.0,Sn,Simulated,2,1.0889475849038224
3269,2015.0,Sn,Simulated,2,0.9685851332934158
3270,2016.0,Sn,Simulated,2,0.9680155783380208
3271,2017.0,Sn,Simulated,2,0.9483428619785136
3272,2018.0,Sn,Simulated,2,0.8840702577240416
3273,2019.0,Sn,Simulated,2,0.8594559599164063
3274,2001.0,Sn,Simulated,3,1.510561378037507
3275,2002.0,Sn,Simulated,3,1.4480275458405722
3276,2003.0,Sn,Simulated,3,1.542331669611273
3277,2004.0,Sn,Simulated,3,1.4508343392062997
3278,2005.0,Sn,Simulated,3,1.437379129560881
3279,2006.0,Sn,Simulated,3,1.3364058031140085
3280,2007.0,Sn,Simulated,3,1.2567716939246356
3281,2008.0,Sn,Simulated,3,1.3067112334234836
3282,2009.0,Sn,Simulated,3,1.2364852617186992
3283,2010.0,Sn,Simulated,3,1.2411727101387973
3284,2011.0,Sn,Simulated,3,1.1886109284769089
3285,2012.0,Sn,Simulated,3,1.1895704139787804
3286,2013.0,Sn,Simulated,3,1.1801591780069185
3287,2014.0,Sn,Simulated,3,1.1937391097170706
3288,2015.0,Sn,Simulated,3,1.2379818895772927
3289,2016.0,Sn,Simulated,3,1.2231858691263215
3290,2017.0,Sn,Simulated,3,1.2396333797992167
3291,2018.0,Sn,Simulated,3,1.1920984155420866
3292,2019.0,Sn,Simulated,3,1.1779899873484407
3293,2001.0,Sn,Simulated,4,1.255774162446348
3294,2002.0,Sn,Simulated,4,1.25029622671187
3295,2003.0,Sn,Simulated,4,1.2441567666899134
3296,2004.0,Sn,Simulated,4,1.2243351382976404
3297,2005.0,Sn,Simulated,4,1.2330999382418393
3298,2006.0,Sn,Simulated,4,1.216943915865491
3299,2007.0,Sn,Simulated,4,1.2313331893179096
3300,2008.0,Sn,Simulated,4,1.207903639510474
3301,2009.0,Sn,Simulated,4,1.2084472992792283
3302,2010.0,Sn,Simulated,4,1.168553546592389
3303,2011.0,Sn,Simulated,4,1.199425143671946
3304,2012.0,Sn,Simulated,4,1.1927426117296716
3305,2013.0,Sn,Simulated,4,1.219072221031052
3306,2014.0,Sn,Simulated,4,1.226465465229265
3307,2015.0,Sn,Simulated,4,1.2197239156942183
3308,2016.0,Sn,Simulated,4,1.2396330756113951
3309,2017.0,Sn,Simulated,4,1.2352583143781788
3310,2018.0,Sn,Simulated,4,1.2120330099364562
3311,2019.0,Sn,Simulated,4,1.209664632248034
3312,2001.0,Sn,Simulated,5,1.53094373230443
3313,2002.0,Sn,Simulated,5,1.4833240779527053
3314,2003.0,Sn,Simulated,5,1.4986289426530517
3315,2004.0,Sn,Simulated,5,1.442234737075775
3316,2005.0,Sn,Simulated,5,1.3936556429381155
3317,2006.0,Sn,Simulated,5,1.298070745130704
3318,2007.0,Sn,Simulated,5,1.1647937650658189
3319,2008.0,Sn,Simulated,5,1.1537517392287586
3320,2009.0,Sn,Simulated,5,1.0927976256220049
3321,2010.0,Sn,Simulated,5,1.066439231717666
3322,2011.0,Sn,Simulated,5,1.0646180897460085
3323,2012.0,Sn,Simulated,5,1.075853033620593
3324,2013.0,Sn,Simulated,5,1.089168041479576
3325,2014.0,Sn,Simulated,5,1.0857952350234954
3326,2015.0,Sn,Simulated,5,1.1229042803356872
3327,2016.0,Sn,Simulated,5,1.1502583924052217
3328,2017.0,Sn,Simulated,5,1.1737413500288534
3329,2018.0,Sn,Simulated,5,1.1774595086120596
3330,2019.0,Sn,Simulated,5,1.171681415454683
3331,2001.0,Sn,Simulated,6,1.8301909376883108
3332,2002.0,Sn,Simulated,6,1.80225682560642
3333,2003.0,Sn,Simulated,6,1.732558147119842
3334,2004.0,Sn,Simulated,6,1.6500363697103768
3335,2005.0,Sn,Simulated,6,1.5815129951648006
3336,2006.0,Sn,Simulated,6,1.5468637495158128
3337,2007.0,Sn,Simulated,6,1.5355410640676443
3338,2008.0,Sn,Simulated,6,1.3945810580488662
3339,2009.0,Sn,Simulated,6,1.4617112682798112
3340,2010.0,Sn,Simulated,6,1.3432565904630691
3341,2011.0,Sn,Simulated,6,1.392277700619167
3342,2012.0,Sn,Simulated,6,1.334739600178501
3343,2013.0,Sn,Simulated,6,1.3496074376666063
3344,2014.0,Sn,Simulated,6,1.347268799972868
3345,2015.0,Sn,Simulated,6,1.3047599279558728
3346,2016.0,Sn,Simulated,6,1.3430412054760892
3347,2017.0,Sn,Simulated,6,1.2835855381895245
3348,2018.0,Sn,Simulated,6,1.2428589017495015
3349,2019.0,Sn,Simulated,6,1.200382812022209
3350,2001.0,Sn,Simulated,7,1.7837779545158632
3351,2002.0,Sn,Simulated,7,1.7138192987792875
3352,2003.0,Sn,Simulated,7,1.709224493714674
3353,2004.0,Sn,Simulated,7,1.6221449504090069
3354,2005.0,Sn,Simulated,7,1.605549473344057
3355,2006.0,Sn,Simulated,7,1.5204341837114883
3356,2007.0,Sn,Simulated,7,1.5294049328168653
3357,2008.0,Sn,Simulated,7,1.5768769222096968
3358,2009.0,Sn,Simulated,7,1.5090269242074357
3359,2010.0,Sn,Simulated,7,1.4044594866947069
3360,2011.0,Sn,Simulated,7,1.5396908891511072
3361,2012.0,Sn,Simulated,7,1.4875553603873952
3362,2013.0,Sn,Simulated,7,1.5074455572700172
3363,2014.0,Sn,Simulated,7,1.5129214882975437
3364,2015.0,Sn,Simulated,7,1.48152391812818
3365,2016.0,Sn,Simulated,7,1.4889431907941362
3366,2017.0,Sn,Simulated,7,1.393438298360168
3367,2018.0,Sn,Simulated,7,1.4172510991891354
3368,2019.0,Sn,Simulated,7,1.3621476183309988
3369,2001.0,Sn,Simulated,8,1.8433376054463195
3370,2002.0,Sn,Simulated,8,1.7727201725399733
3371,2003.0,Sn,Simulated,8,1.7795734655392603
3372,2004.0,Sn,Simulated,8,1.7192413867438785
3373,2005.0,Sn,Simulated,8,1.7047424263272106
3374,2006.0,Sn,Simulated,8,1.6012607266492294
3375,2007.0,Sn,Simulated,8,1.4498012669723437
3376,2008.0,Sn,Simulated,8,1.39658248019749
3377,2009.0,Sn,Simulated,8,1.3388338173468504
3378,2010.0,Sn,Simulated,8,1.2627236365336598
3379,2011.0,Sn,Simulated,8,1.2872117623204329
3380,2012.0,Sn,Simulated,8,1.2207794828213232
3381,2013.0,Sn,Simulated,8,1.270148236133517
3382,2014.0,Sn,Simulated,8,1.2747797843463071
3383,2015.0,Sn,Simulated,8,1.2355778590340212
3384,2016.0,Sn,Simulated,8,1.282027431684371
3385,2017.0,Sn,Simulated,8,1.2182667333732868
3386,2018.0,Sn,Simulated,8,1.1880165041634116
3387,2019.0,Sn,Simulated,8,1.1288865920766822
3388,2001.0,Sn,Simulated,9,1.480726947128144
3389,2002.0,Sn,Simulated,9,1.4499647264699649
3390,2003.0,Sn,Simulated,9,1.459184819269356
3391,2004.0,Sn,Simulated,9,1.376400015583111
3392,2005.0,Sn,Simulated,9,1.341292595157778
3393,2006.0,Sn,Simulated,9,1.2990844191793924
3394,2007.0,Sn,Simulated,9,1.2883888797749614
3395,2008.0,Sn,Simulated,9,1.2481506335898704
3396,2009.0,Sn,Simulated,9,1.2645426596828773
3397,2010.0,Sn,Simulated,9,1.1938204622167936
3398,2011.0,Sn,Simulated,9,1.2069573446635729
3399,2012.0,Sn,Simulated,9,1.1080509622217054
3400,2013.0,Sn,Simulated,9,1.1587155577454251
3401,2014.0,Sn,Simulated,9,1.2093457610244769
3402,2015.0,Sn,Simulated,9,1.1709552983757503
3403,2016.0,Sn,Simulated,9,1.2492260963823056
3404,2017.0,Sn,Simulated,9,1.2464009095884123
3405,2018.0,Sn,Simulated,9,1.223728064050599
3406,2019.0,Sn,Simulated,9,1.19239461253089
3407,2001.0,Sn,Simulated,10,1.428839702195484
3408,2002.0,Sn,Simulated,10,1.3918353167060706
3409,2003.0,Sn,Simulated,10,1.3655284393968037
3410,2004.0,Sn,Simulated,10,1.30261101107092
3411,2005.0,Sn,Simulated,10,1.335647052867603
3412,2006.0,Sn,Simulated,10,1.322449139273014
3413,2007.0,Sn,Simulated,10,1.3672267577663384
3414,2008.0,Sn,Simulated,10,1.3755167901043277
3415,2009.0,Sn,Simulated,10,1.3413258453506094
3416,2010.0,Sn,Simulated,10,1.2759202011013977
3417,2011.0,Sn,Simulated,10,1.304869688068576
3418,2012.0,Sn,Simulated,10,1.2620025634747782
3419,2013.0,Sn,Simulated,10,1.3069464918402554
3420,2014.0,Sn,Simulated,10,1.3514286353639686
3421,2015.0,Sn,Simulated,10,1.3263102487094645
3422,2016.0,Sn,Simulated,10,1.4083482551495965
3423,2017.0,Sn,Simulated,10,1.3888984937539264
3424,2018.0,Sn,Simulated,10,1.3819753572756022
3425,2019.0,Sn,Simulated,10,1.3030171169338651
3426,2001.0,Sn,Simulated,11,1.5775450965430116
3427,2002.0,Sn,Simulated,11,1.5464132862857536
3428,2003.0,Sn,Simulated,11,1.5152307403300729
3429,2004.0,Sn,Simulated,11,1.4469562604627455
3430,2005.0,Sn,Simulated,11,1.4201156503983308
3431,2006.0,Sn,Simulated,11,1.3392604354137274
3432,2007.0,Sn,Simulated,11,1.328881975151317
3433,2008.0,Sn,Simulated,11,1.2512514470097105
3434,2009.0,Sn,Simulated,11,1.2772515941703442
3435,2010.0,Sn,Simulated,11,1.224294275159589
3436,2011.0,Sn,Simulated,11,1.2086175348173227
3437,2012.0,Sn,Simulated,11,1.206055124378258
3438,2013.0,Sn,Simulated,11,1.2098167351369042
3439,2014.0,Sn,Simulated,11,1.221789350331196
3440,2015.0,Sn,Simulated,11,1.1591761595829693
3441,2016.0,Sn,Simulated,11,1.197515239273412
3442,2017.0,Sn,Simulated,11,1.1470515644246893
3443,2018.0,Sn,Simulated,11,1.1384931512690244
3444,2019.0,Sn,Simulated,11,1.1040333694514362
3445,2001.0,Sn,Simulated,12,1.4331199348641914
3446,2002.0,Sn,Simulated,12,1.4002648430170537
3447,2003.0,Sn,Simulated,12,1.4227106070798792
3448,2004.0,Sn,Simulated,12,1.3901740618412517
3449,2005.0,Sn,Simulated,12,1.3658590638927213
3450,2006.0,Sn,Simulated,12,1.251908978616614
3451,2007.0,Sn,Simulated,12,1.2536656921493916
3452,2008.0,Sn,Simulated,12,1.1761543781450572
3453,2009.0,Sn,Simulated,12,1.1825366333923817
3454,2010.0,Sn,Simulated,12,1.0909380711290364
3455,2011.0,Sn,Simulated,12,1.1364755571232998
3456,2012.0,Sn,Simulated,12,1.143783857299114
3457,2013.0,Sn,Simulated,12,1.1807476306430849
3458,2014.0,Sn,Simulated,12,1.1394358479552864
3459,2015.0,Sn,Simulated,12,1.1167127668597854
3460,2016.0,Sn,Simulated,12,1.1405894063438546
3461,2017.0,Sn,Simulated,12,1.099280377052947
3462,2018.0,Sn,Simulated,12,1.1528982738297968
3463,2019.0,Sn,Simulated,12,1.1150487957407624
3464,2001.0,Sn,Simulated,13,1.5768903730876205
3465,2002.0,Sn,Simulated,13,1.619416371845251
3466,2003.0,Sn,Simulated,13,1.5856674965259916
3467,2004.0,Sn,Simulated,13,1.4808055208042832
3468,2005.0,Sn,Simulated,13,1.477498389485866
3469,2006.0,Sn,Simulated,13,1.3817607557656109
3470,2007.0,Sn,Simulated,13,1.408606293818829
3471,2008.0,Sn,Simulated,13,1.4176417517466084
