,Commodity,Year,Construction,Electrical,Jewelry,Other,Bar and coin,Industrial,Transport
151,Steel,2019.0,134.97685547304508,22.42604545646872,,19.823468460669893,,200.62716403306501,159.15976428362342
152,Zn,2001.0,214.42331283447814,250.01156143647785,,117.31987876270573,,104.92246801814062,443.5717984612671
153,Zn,2002.0,207.05753769012696,241.37276089953343,,113.26605410825258,,101.29701858754322,428.24479410713354
154,Zn,2003.0,213.36785279059328,248.69195525281143,,116.69752486971069,,104.36850584479426,441.26533730720337
155,Zn,2004.0,225.96530073907698,263.3466790633297,,123.57094068480987,,110.52346557690854,467.34097477967157
156,Zn,2005.0,236.28533360056687,275.35145874601045,,129.20162989779547,,115.571837454467,488.8030575562544
157,Zn,2006.0,243.76964932566705,284.06064742330693,,133.28360168112266,,119.24236505747469,504.5393785321207
158,Zn,2007.0,251.78430737288355,293.39352720956146,,137.65702466643756,,123.1868590595791,521.5930380925221
159,Zn,2008.0,259.43133799816894,302.3073186600914,,141.83400436300815,,126.97359925433383,538.2372450160033
160,Zn,2009.0,269.08985251365675,313.5818688398594,,147.12065370460138,,131.77329560861847,559.5223572132572
161,Zn,2010.0,276.4189294300249,322.1648489977912,,151.14935112084405,,135.4586442546538,576.5740648480913
162,Zn,2011.0,285.8392822023068,333.2168512209641,,156.34204832532342,,140.22227508399257,598.8982858382077
163,Zn,2012.0,307.14774012094176,358.1677728812896,,168.06772941465212,,150.8893749717818,647.3665422321031
164,Zn,2013.0,319.0614519916949,372.22138115914584,,174.69020845533015,,157.03303228110784,677.6156194568405
165,Zn,2014.0,331.68108389684227,387.17381379879356,,181.73410775450466,,163.6264169569362,711.0551424157998
166,Zn,2015.0,349.03630755299787,407.7401486086034,,191.40280736506347,,172.66877611898403,756.4095229598092
167,Zn,2016.0,361.8727855418085,423.10661097116724,,198.598739222452,,179.5814828676503,793.5585450707172
168,Zn,2017.0,362.8340806158607,424.61728659326525,,199.15285142690837,,180.63179550264823,805.2138115642089
169,Zn,2018.0,364.17765775702594,426.6021389238026,,199.73269819974502,,181.86973438026348,817.7218536454305
170,Zn,2019.0,374.07347661088176,438.5974664681915,,204.72418913968266,,187.32092588378046,848.8740070674804
