,,,Head Grade (%)
1067,Silver,29,0.0446057129
1067,Silver,6,0.0421714294
1067,Silver,28,0.0393942871
1067,Silver,13,0.0381600006
1067,Silver,3,0.0367944458
1067,Silver,14,0.0373587769
1067,Silver,42,0.038092410300000004
1067,Silver,33,0.0401240051
1067,Silver,30,0.036342980999999996
1067,Silver,20,0.0343113861
1067,Silver,26,0.040120001200000005
1067,Silver,27,0.040114999400000004
1067,Silver,47,0.040114999400000004
1067,Silver,11,0.040114999400000004
1067,Silver,8,0.0401140015
1067,Silver,36,0.0401140015
1067,Silver,49,0.0401140015
1067,Silver,9,0.0401140015
1067,Silver,0,0.0401140015
1067,Silver,34,0.0401140015
1067,Silver,43,0.0401140015
1067,Silver,32,0.0208672226
143,Gold,30,0.0003052134
143,Gold,20,0.000211
143,Gold,26,0.000203
143,Gold,27,0.00019611890000000002
143,Gold,47,0.0002095781
143,Gold,11,0.000199003
143,Gold,8,0.00018554390000000002
143,Gold,36,0.0001692006
143,Gold,49,0.0001538188
143,Gold,9,0.0001845825
143,Gold,0,0.0001874666
143,Gold,34,0.00016439379999999998
143,Gold,43,0.0001442051
143,Gold,32,0.0001317073
143,Gold,12,0.00018650530000000003
143,Gold,31,0.00013379030000000003
143,Gold,23,0.00013379030000000003
912,Gold,10,0.00024
912,Gold,21,0.00034
912,Gold,35,0.00032
912,Gold,1,0.0002
912,Gold,19,0.0004
912,Gold,40,0.00021
912,Gold,5,0.00015000000000000001
912,Gold,45,0.0001714284
912,Gold,48,0.0003188568
912,Gold,4,0.0001954284
912,Gold,29,0.0001714284
912,Gold,28,0.0001234284
912,Gold,13,0.00020571410000000002
912,Gold,3,0.0001795663
912,Gold,14,0.00015808
912,Gold,42,0.000141
912,Gold,33,0.00026900000000000003
912,Gold,30,0.00027100000000000003
912,Gold,20,0.00025
912,Gold,26,0.00017
928,Lead,44,5.48
928,Lead,25,6.1
928,Lead,38,5.38
928,Lead,17,5.295
928,Lead,37,5.6
928,Lead,39,5.48
928,Lead,16,5.42
928,Lead,46,5.8
928,Lead,10,5.79
928,Lead,21,5.79
928,Lead,35,4.453846
61,Gold,21,0.0008918961
61,Gold,35,0.0004278714
61,Gold,1,0.0002867828
61,Gold,19,0.0001856286
61,Gold,40,0.00011857110000000001
61,Gold,5,0.0001270661
61,Gold,45,6.85714e-05
61,Gold,48,7.54285e-05
61,Gold,4,6.17143e-05
61,Gold,29,0.0001302857
61,Gold,6,0.0008639997
61,Gold,28,0.00046628550000000005
61,Gold,13,0.0005160000000000001
61,Gold,3,0.000259
61,Gold,14,0.000134
61,Gold,42,0.000173
61,Gold,33,0.000173
61,Gold,30,0.00028958
61,Gold,20,0.0002504922
61,Gold,26,0.00012407300000000002
61,Gold,27,0.0001586167
61,Gold,47,0.0001290757
61,Gold,11,0.0001286054
61,Gold,8,0.000311529
61,Gold,36,0.0001654264
61,Gold,49,0.000249328
61,Gold,9,0.00036608390000000005
61,Gold,0,0.0008773081
61,Gold,34,0.0008639033
61,Gold,43,0.0008790857000000002
61,Gold,32,0.0008953442000000001
61,Gold,12,0.0009461812000000001
61,Gold,31,0.00048
933,Gold,44,0.0002099722
933,Gold,25,0.0001679184
933,Gold,38,9.21472e-05
933,Gold,17,9.41894e-05
933,Gold,37,0.0001404497
933,Gold,39,0.0001611462
933,Gold,16,0.0001990507
933,Gold,46,0.0002088123
933,Gold,10,0.00026915650000000006
933,Gold,21,0.001
933,Gold,33,0.0009409038000000002
933,Gold,30,0.000522
933,Gold,20,0.00039700000000000005
933,Gold,26,0.0003199
933,Gold,27,0.0003035
933,Gold,47,0.00033860000000000004
933,Gold,11,0.0005352000000000001
933,Gold,8,0.0008724000000000001
933,Gold,36,0.0012428
933,Gold,12,0.00021880000000000003
933,Gold,2,0.00021880000000000003
933,Gold,15,0.0001699
933,Gold,22,0.0001665
74,Gold,44,0.00010422860000000001
74,Gold,25,0.00010080000000000001
74,Gold,38,0.0001018286
74,Gold,17,0.0001032
74,Gold,37,7.645710000000001e-05
74,Gold,39,7.851430000000001e-05
74,Gold,16,5.6571400000000005e-05
74,Gold,46,5.485710000000001e-05
74,Gold,10,5.69143e-05
74,Gold,21,5.55429e-05
74,Gold,35,0.0001059429
74,Gold,1,6.6e-05
74,Gold,19,6.6e-05
74,Gold,40,6.6e-05
74,Gold,5,6.6e-05
74,Gold,45,6.6e-05
74,Gold,48,6.85714e-05
74,Gold,4,7.54286e-05
74,Gold,29,5.1428600000000004e-05
74,Gold,6,6.20571e-05
74,Gold,28,5.69143e-05
74,Gold,13,4.66286e-05
74,Gold,3,3.73714e-05
74,Gold,14,4e-05
74,Gold,42,3.4000000000000007e-05
74,Gold,33,3.8e-05
74,Gold,30,3.2000000000000005e-05
74,Gold,20,5.400770000000001e-05
74,Gold,26,5.186030000000001e-05
74,Gold,27,5.186030000000001e-05
74,Gold,47,5.186030000000001e-05
74,Gold,11,5.186030000000001e-05
74,Gold,8,5.186030000000001e-05
74,Gold,36,5.186030000000001e-05
74,Gold,49,5.186030000000001e-05
367,Gold,21,0.00016
367,Gold,35,0.00015000000000000001
367,Gold,1,0.00011000000000000002
367,Gold,19,7e-05
367,Gold,40,8e-05
367,Gold,5,0.00011000000000000002
367,Gold,45,0.0001954284
367,Gold,48,5.485710000000001e-05
367,Gold,4,4.4571400000000005e-05
367,Gold,29,4.4571400000000005e-05
367,Gold,6,7.19999e-05
367,Gold,28,3.77142e-05
367,Gold,13,4.4571400000000005e-05
367,Gold,3,5.96545e-05
367,Gold,14,6.9917e-05
367,Gold,42,7.1e-05
367,Gold,33,6.36533e-05
367,Gold,30,8e-05
367,Gold,20,4.346e-05
367,Gold,26,5.25797e-05
367,Gold,27,5.25797e-05
367,Gold,47,5.25797e-05
367,Gold,11,5.25797e-05
367,Gold,8,5.25797e-05
937,Gold,30,4.04435e-05
937,Gold,20,4.69426e-05
937,Gold,26,4.665520000000001e-05
937,Gold,27,4.35449e-05
937,Gold,47,4.665520000000001e-05
937,Gold,11,4.9765600000000003e-05
937,Gold,8,4.35449e-05
904,Silver,44,0.057883270300000005
904,Silver,25,0.0597
904,Silver,39,0.0743
904,Silver,16,0.0627281006
904,Silver,46,0.0634338623
904,Silver,10,0.0578456909
904,Silver,21,0.0700276672
904,Silver,35,0.08118493650000001
904,Silver,1,0.0709764282
904,Silver,19,0.0882052246
904,Silver,40,0.06805588380000001
904,Silver,5,0.0571868042
904,Silver,45,0.053551202400000004
904,Silver,48,0.045137805200000006
904,Silver,4,0.0317774506
904,Silver,29,0.039706781000000003
904,Silver,6,0.0370992645
904,Silver,28,0.034800000000000005
904,Silver,13,0.0346
904,Silver,3,0.0388
904,Silver,14,0.036500000000000005
904,Silver,42,0.0324
904,Silver,33,0.026600000000000002
904,Silver,30,0.0227
904,Silver,20,0.022600000000000002
904,Silver,26,0.027784762600000002
904,Silver,27,0.027784762600000002
904,Silver,47,0.027784762600000002
904,Silver,11,0.027784762600000002
904,Silver,8,0.027784762600000002
414,Gold,5,4.56497e-05
414,Gold,45,4.50582e-05
414,Gold,48,4.37113e-05
414,Gold,4,4.3504700000000004e-05
414,Gold,29,4.42487e-05
414,Gold,6,4.99152e-05
414,Gold,28,5.05674e-05
414,Gold,13,4.71307e-05
414,Gold,3,4.00364e-05
414,Gold,14,4.13996e-05
414,Gold,42,4.39462e-05
414,Gold,33,5.0916200000000006e-05
414,Gold,30,6.43089e-05
414,Gold,20,5.2032100000000006e-05
414,Gold,26,5.4055600000000005e-05
414,Gold,27,5.4055600000000005e-05
414,Gold,47,5.4055600000000005e-05
414,Gold,11,5.4055600000000005e-05
414,Gold,8,5.4055600000000005e-05
414,Gold,36,5.4055600000000005e-05
414,Gold,49,3.6639100000000006e-05
414,Gold,9,3.6639100000000006e-05
414,Gold,0,3.6639100000000006e-05
781,Lead,44,5.139111
781,Lead,25,5.256196
781,Lead,38,5.253684
781,Lead,17,5.246449
781,Lead,37,5.412281
781,Lead,39,5.050349
781,Lead,16,5.014874
781,Lead,46,5.543334
781,Lead,10,5.678333
781,Lead,21,5.836667
781,Lead,35,6.18
781,Lead,1,6.276667
781,Lead,19,6.38
781,Lead,40,5.668334
781,Lead,5,5.36
781,Lead,45,5.03333
781,Lead,48,4.700548
781,Lead,4,4.367766
781,Lead,29,4.163058
781,Lead,6,4.221134
781,Lead,28,4.171011
781,Lead,13,4.412491
781,Lead,3,4.280775
781,Lead,14,3.898635
781,Lead,42,4.449031
781,Lead,33,4.449031
781,Lead,30,4.449031
781,Lead,20,4.449031
781,Lead,26,4.449031
781,Lead,27,4.449031
781,Lead,47,4.449031
781,Lead,11,4.449031
781,Lead,8,4.449031
781,Lead,36,4.449031
781,Lead,49,4.449031
781,Lead,9,4.449031
781,Lead,0,4.449031
781,Lead,34,4.449031
781,Lead,43,4.449031
781,Lead,32,4.449031
781,Lead,12,4.449031
781,Lead,31,4.449031
781,Lead,23,4.449031
781,Lead,2,4.449031
781,Lead,41,4.449031
781,Lead,15,4.449031
781,Lead,22,4.449031
781,Lead,24,4.449031
781,Lead,18,4.449031
781,Lead,7,4.449031
125,Silver,44,0.0426290649
125,Silver,25,0.0406827362
125,Silver,38,0.0456158539
125,Silver,17,0.03682260130000001
125,Silver,37,0.0371997406
125,Silver,39,0.0356348633
125,Silver,16,0.035416897600000004
125,Silver,46,0.0569138916
125,Silver,10,0.0524224915
125,Silver,21,0.054856762700000006
125,Silver,35,0.04902857670000001
125,Silver,1,0.0457028625
125,Silver,19,0.0540342896
125,Silver,40,0.0449485748
125,Silver,5,0.041897146600000004
125,Silver,45,0.0388800049
125,Silver,48,0.035211431900000006
125,Silver,4,0.0332571472
125,Silver,29,0.037234289600000005
125,Silver,6,0.0351428619
125,Silver,28,0.036582861300000005
125,Silver,3,0.030822860700000003
125,Silver,14,0.0377142883
125,Silver,42,0.0366171478
125,Silver,33,0.043508575400000006
125,Silver,30,0.0424457184
125,Silver,20,0.0369600037
125,Silver,26,0.041
125,Silver,27,0.041
125,Silver,47,0.045000000000000005
125,Silver,11,0.045000000000000005
125,Silver,8,0.046
125,Silver,36,0.046
125,Silver,49,0.049
125,Silver,9,0.049
125,Silver,0,0.051000000000000004
125,Silver,34,0.051000000000000004
125,Silver,43,0.051000000000000004
125,Silver,32,0.052000000000000005
125,Silver,12,0.052000000000000005
125,Silver,31,0.053140002400000004
125,Silver,23,0.053140002400000004
125,Silver,2,0.053140002400000004
125,Silver,41,0.053140002400000004
125,Silver,15,0.053140002400000004
106,Silver,44,0.0019696135000000004
106,Silver,25,0.0019604803000000002
106,Silver,38,0.0027189823
106,Silver,17,0.0034207378
106,Silver,37,0.0028115654
106,Silver,39,0.0028571428000000003
430,Gold,16,0.00050553
430,Gold,46,0.00044637
430,Gold,10,0.00042370000000000005
430,Gold,21,0.00051305
430,Gold,35,0.0006209
430,Gold,1,0.0004868537
430,Gold,19,0.0004971394
430,Gold,40,0.0005108536
430,Gold,5,0.00042857130000000003
430,Gold,45,0.0004937141
430,Gold,48,0.0005039998
430,Gold,4,0.00042857130000000003
430,Gold,29,0.00037714270000000004
430,Gold,6,0.00033599990000000006
430,Gold,28,0.0003874284
430,Gold,13,0.0004319998
430,Gold,3,0.0005700000000000001
430,Gold,14,0.0005485712
430,Gold,42,0.0006214727
430,Gold,33,0.0006181783
430,Gold,30,0.0005467745
430,Gold,20,0.0006352106000000001
430,Gold,26,0.0005965626
430,Gold,27,0.0005597789
430,Gold,47,0.0005597789
430,Gold,11,0.0005597789
430,Gold,8,0.0005597789
430,Gold,36,0.0005597789
430,Gold,49,0.0005597789
430,Gold,9,0.0005597789
430,Gold,0,0.0005597789
430,Gold,34,0.0005597789
794,Gold,42,0.00010600000000000002
794,Gold,33,0.000186555
794,Gold,30,0.0002525431
794,Gold,20,0.00022026690000000003
794,Gold,26,0.00022000000000000003
794,Gold,27,0.00029
794,Gold,47,0.00031
794,Gold,11,0.00034
794,Gold,8,0.00033
794,Gold,36,0.00033
794,Gold,49,0.00031
794,Gold,9,0.00034944440000000005
794,Gold,0,0.00035
162,Gold,29,0.000205782
162,Gold,6,0.0001022247
162,Gold,28,8.72988e-05
162,Gold,13,8.430360000000001e-05
162,Gold,3,8.2353e-05
162,Gold,14,7.50729e-05
162,Gold,42,8.03515e-05
162,Gold,33,7.87257e-05
162,Gold,30,7.51421e-05
162,Gold,20,6.58519e-05
162,Gold,26,6.21112e-05
162,Gold,27,6.7e-05
162,Gold,47,6.7e-05
162,Gold,11,6.7e-05
162,Gold,8,6.7e-05
162,Gold,36,6.7e-05
162,Gold,49,6.7e-05
162,Gold,9,6.7e-05
162,Gold,0,6.7e-05
162,Gold,34,6.7e-05
162,Gold,43,6.7e-05
162,Gold,32,6.7e-05
162,Gold,12,6.7e-05
162,Gold,31,6.7e-05
423,Gold,5,0.0002839348
423,Gold,45,0.0002633075
423,Gold,48,0.0002384254
423,Gold,4,0.0002073838
423,Gold,29,0.0002142319
423,Gold,6,0.0002357649
423,Gold,28,0.0002392261
423,Gold,13,0.00021851090000000003
423,Gold,3,0.0002472371
423,Gold,14,0.0002404483
423,Gold,42,0.0002930971
423,Gold,33,0.00029749210000000004
423,Gold,30,0.00030549300000000005
423,Gold,20,0.00029837660000000003
423,Gold,26,0.00030789870000000005
423,Gold,27,0.00030000000000000003
423,Gold,47,0.00029
423,Gold,11,0.00028
423,Gold,8,0.00028
423,Gold,36,0.00028
423,Gold,49,0.00028
283,Gold,25,0.0002537125
283,Gold,38,0.0002708553
283,Gold,17,0.0002674267
283,Gold,37,0.00023314119999999998
283,Gold,39,0.00022971270000000002
283,Gold,16,0.0002468554
283,Gold,46,0.00024046690000000003
283,Gold,10,0.0002391
283,Gold,21,0.00023314119999999998
283,Gold,35,0.0002262841
283,Gold,1,0.0002091414
283,Gold,19,0.00024342690000000002
283,Gold,40,0.0002468554
283,Gold,5,0.00022971400000000003
283,Gold,45,0.0002125712
283,Gold,48,0.00018857120000000002
283,Gold,4,0.0001851427
283,Gold,29,0.00020914259999999999
283,Gold,6,0.00022971400000000003
283,Gold,28,0.0002399997
283,Gold,13,0.00020571410000000002
283,Gold,3,0.0001954284
283,Gold,14,0.00020571410000000002
283,Gold,42,0.00020914290000000003
283,Gold,33,0.00021942860000000002
283,Gold,30,0.00021600000000000002
283,Gold,20,0.0001782857
283,Gold,26,0.0001718059
283,Gold,27,0.0001678
283,Gold,47,0.0001678
283,Gold,11,0.0001678
283,Gold,8,0.0001678
283,Gold,36,0.0001678
283,Gold,49,0.000118
283,Gold,9,0.000118
283,Gold,0,7.7e-05
283,Gold,34,7.7e-05
283,Gold,43,7.7e-05
283,Gold,32,7.7e-05
283,Gold,12,7.7e-05
283,Gold,31,7.7e-05
283,Gold,23,7.7e-05
283,Gold,2,7.7e-05
9,Copper,44,3.195
9,Copper,25,3.3
9,Copper,38,3.02
9,Copper,17,2.97
9,Copper,37,3.2
9,Copper,39,3.04
9,Copper,16,2.88
9,Copper,46,2.716084
9,Copper,10,2.69
9,Copper,21,2.53
9,Copper,35,2.47
9,Copper,1,2.58
9,Copper,19,2.417
9,Copper,40,2.3
9,Copper,5,2.29
9,Copper,45,2.126419
9,Copper,48,1.893069
9,Copper,4,1.954237
9,Copper,29,1.778903
9,Copper,6,1.882746
9,Copper,28,2.25
9,Copper,13,1.87
9,Copper,3,1.827135
9,Copper,14,1.915017
9,Copper,42,1.93928
9,Copper,33,2.041811
9,Copper,30,2.159805
9,Copper,20,2.17092
9,Copper,26,2.1
9,Copper,27,2.2
9,Copper,47,2.2
9,Copper,11,2.2
9,Copper,8,2.2
9,Copper,36,2.2
9,Copper,49,2.1
9,Copper,9,2.1
9,Copper,0,2.1
9,Copper,34,2.1
9,Copper,43,2.1
9,Copper,32,2.0
9,Copper,12,1.95
9,Copper,31,1.95
9,Copper,23,1.95
9,Copper,2,1.95
9,Copper,41,1.95
9,Copper,15,1.95
9,Copper,22,1.95
9,Copper,24,1.95
9,Copper,18,1.95
9,Copper,7,1.95
519,Gold,4,0.00026000000000000003
519,Gold,29,0.0004615785
519,Gold,6,0.0005186543999999999
519,Gold,28,0.0007359123
519,Gold,13,0.0007442934000000001
519,Gold,3,0.0007921183000000001
519,Gold,14,0.0008430211
519,Gold,42,0.0008819657
519,Gold,33,0.0010057392000000001
519,Gold,30,0.0010274715
519,Gold,20,0.0012345535
519,Gold,26,0.00101
519,Gold,27,0.001
519,Gold,47,0.00099
519,Gold,11,0.0009800000000000002
519,Gold,8,0.0009699999999999999
519,Gold,36,0.00095
519,Gold,49,0.0009300000000000002
519,Gold,9,0.0009000000000000001
519,Gold,0,0.0008500000000000001
519,Gold,34,0.0008300000000000001
519,Gold,43,0.0008
519,Gold,32,0.00075
519,Gold,12,0.00068
321,Gold,5,0.0011187011
321,Gold,45,0.0010126719
321,Gold,48,0.0009880463000000001
321,Gold,4,0.0008044694000000001
321,Gold,29,0.0007575172
321,Gold,6,0.0007033637000000001
321,Gold,28,0.0006528780000000001
321,Gold,13,0.0006702039000000001
321,Gold,3,0.0006058968
321,Gold,14,0.0005843277
321,Gold,42,0.0006001919
321,Gold,33,0.0005302255
321,Gold,30,0.0005807828
321,Gold,20,0.0005421221000000001
321,Gold,26,0.0005421221000000001
321,Gold,27,0.0005421221000000001
321,Gold,47,0.0005421221000000001
321,Gold,11,0.0005421221000000001
321,Gold,8,0.0005421221000000001
6,Gold,26,0.0002542409
6,Gold,27,0.0002542409
6,Gold,47,0.0002542409
6,Gold,11,0.0002542409
6,Gold,8,0.000145
6,Gold,36,0.000145
6,Gold,49,0.000145
6,Gold,9,0.000145
6,Gold,0,0.000145
223,Copper,16,0.709
223,Copper,46,0.745
223,Copper,10,0.760589
223,Copper,21,0.615436
223,Copper,35,0.722437
223,Copper,1,0.69776
223,Copper,19,0.65
223,Copper,40,0.56
223,Copper,5,0.57
223,Copper,45,0.56
223,Copper,48,0.56
223,Copper,4,0.5
223,Copper,29,0.46
223,Copper,6,0.45
223,Copper,28,0.4
223,Copper,13,0.41
223,Copper,3,0.37
223,Copper,14,0.36
223,Copper,42,0.24
223,Copper,33,0.28
223,Copper,30,0.132902
223,Copper,20,0.17284
223,Copper,27,0.4
223,Copper,47,0.4
223,Copper,11,0.4
223,Copper,8,0.4
223,Copper,36,0.4
223,Copper,49,0.4
223,Copper,9,0.4
223,Copper,0,0.4
223,Copper,34,0.4
223,Copper,43,0.4
1041,Gold,44,0.0006857135000000001
1041,Gold,25,0.0006857135000000001
1041,Gold,38,0.0006857135000000001
1041,Gold,17,0.0006857135000000001
1041,Gold,37,0.0006857135000000001
1041,Gold,39,0.0006857135000000001
1041,Gold,16,0.0005554279
1041,Gold,46,0.0002639997
1041,Gold,10,0.000610285
1041,Gold,21,0.0013885697000000001
1041,Gold,35,0.0015462839000000002
1041,Gold,1,0.001806855
1041,Gold,19,0.001727998
1041,Gold,40,0.0017759979000000002
1041,Gold,5,0.0018171408000000001
1041,Gold,45,0.001933712
1041,Gold,48,0.0019919977
1041,Gold,4,0.002012569
1041,Gold,29,0.0020639975
1041,Gold,6,0.0021428545
1041,Gold,28,0.0018891407000000001
1041,Gold,13,0.0016868551000000002
1041,Gold,3,0.001504
1041,Gold,14,0.001415
1041,Gold,42,0.0014320000000000001
1041,Gold,33,0.0012752425000000002
1041,Gold,30,0.0011890000000000002
1041,Gold,20,0.0009953113000000001
1041,Gold,26,0.0009953120000000001
1041,Gold,27,0.0009953120000000001
1041,Gold,47,0.0009953120000000001
890,Gold,44,0.00103
890,Gold,25,0.00087
890,Gold,38,0.00096
890,Gold,17,0.00103
890,Gold,37,0.00091
890,Gold,39,0.0006900000000000001
890,Gold,16,0.00062
890,Gold,46,0.0006280000000000001
890,Gold,10,0.000684
890,Gold,21,0.000568
890,Gold,35,0.0005200000000000001
890,Gold,1,0.0005420000000000001
890,Gold,40,0.000386
890,Gold,5,0.000382
890,Gold,45,0.000355
890,Gold,48,0.00036
890,Gold,4,0.00044000000000000007
890,Gold,29,0.0005
890,Gold,6,0.00042
890,Gold,28,0.00029
890,Gold,13,0.0004
890,Gold,3,0.00042
890,Gold,14,0.000331
890,Gold,42,0.000254
890,Gold,33,0.00022000000000000003
890,Gold,30,0.00018500000000000002
890,Gold,20,0.0002487707
890,Gold,26,0.00023700000000000001
890,Gold,27,0.000264
890,Gold,47,0.000174
890,Gold,11,0.000226
890,Gold,8,0.00020099999999999998
890,Gold,36,0.000162
890,Gold,49,0.000116
890,Gold,9,0.00013700000000000002
890,Gold,0,0.00012220000000000002
890,Gold,34,6.9e-05
890,Gold,43,6.9e-05
890,Gold,32,6.9e-05
890,Gold,12,6.9e-05
890,Gold,31,6.800000000000001e-05
81,Gold,5,0.00047999840000000006
81,Gold,45,0.0004697127
81,Gold,48,0.0005931409000000001
81,Gold,4,0.0005086897
81,Gold,29,0.0005972012000000001
81,Gold,6,0.000397713
81,Gold,28,0.00033957000000000003
81,Gold,13,0.0005527894000000001
81,Gold,3,0.00055
81,Gold,14,0.0004394361
81,Gold,42,0.0006949166000000001
81,Gold,33,0.0008070000000000001
81,Gold,30,0.000861
81,Gold,20,0.0006820000000000001
81,Gold,26,0.0005126947000000001
81,Gold,27,0.0003547847
81,Gold,47,0.0003547847
81,Gold,11,0.0003547847
1024,Gold,29,0.0001263801
1024,Gold,6,0.000122594
1024,Gold,28,0.0001050282
1024,Gold,13,0.0001061232
1024,Gold,3,0.00010700000000000001
1024,Gold,14,0.0001171028
1024,Gold,42,0.00010489520000000002
1024,Gold,33,0.000123
1024,Gold,30,0.000119
1024,Gold,20,0.00012900000000000002
1024,Gold,26,0.00010700000000000001
1024,Gold,27,0.000105
1024,Gold,47,0.000105
1024,Gold,11,0.000105
1024,Gold,8,0.000105
1024,Gold,36,5.6999999999999996e-05
1024,Gold,49,5.6999999999999996e-05
1024,Gold,9,5.6999999999999996e-05
1024,Gold,0,5.6999999999999996e-05
1024,Gold,34,5.6999999999999996e-05
1024,Gold,43,5.6999999999999996e-05
1082,Copper,44,0.361407
1082,Copper,25,0.438792
1082,Copper,38,0.726007
1082,Copper,17,1.519013
1082,Copper,37,1.474383
1082,Copper,39,1.200052
1082,Copper,16,1.705973
1082,Copper,46,0.668283
1082,Copper,10,0.332591
1082,Copper,21,0.350254
1082,Copper,35,2.124706
1082,Copper,1,3.015217
1082,Copper,19,2.587419
1082,Copper,40,1.985554
1082,Copper,5,2.400418
1082,Copper,45,1.054829
1082,Copper,48,1.413517
1082,Copper,4,1.372878
1082,Copper,29,2.915899
1082,Copper,6,2.364317
1082,Copper,28,1.545026
1082,Copper,13,1.885843
1082,Copper,3,2.519931
1082,Copper,14,2.280574
1082,Copper,42,1.940105
1082,Copper,33,1.441339
1082,Copper,30,1.4
1082,Copper,20,1.4
1082,Copper,26,1.4
1082,Copper,27,1.4
1082,Copper,47,1.4
1082,Copper,11,1.4
1082,Copper,8,1.4
1082,Copper,36,1.4
1082,Copper,49,1.4
1082,Copper,9,1.4
1082,Copper,0,1.4
259,Copper,44,10.1
259,Copper,25,10.3
259,Copper,38,9.8
259,Copper,17,8.8
259,Copper,37,7.9
259,Copper,39,6.4
259,Copper,16,6.4
259,Copper,46,5.8
259,Copper,10,5.2
259,Copper,21,5.3
259,Copper,35,4.9
259,Copper,1,5.1
259,Copper,19,5.4
259,Copper,40,5.7
259,Copper,5,5.0
259,Copper,45,4.6
259,Copper,48,4.8
259,Copper,4,4.3
259,Copper,29,3.9
259,Copper,6,3.4
259,Copper,28,2.7
259,Copper,13,2.6
259,Copper,3,2.6
259,Copper,14,2.5
259,Copper,42,2.7
259,Copper,33,2.5
259,Copper,30,2.1
259,Copper,20,1.904404
259,Copper,26,1.43
259,Copper,27,1.41
259,Copper,47,1.15
259,Copper,11,1.42
259,Copper,8,1.42
259,Copper,36,1.42
259,Copper,49,1.41
259,Copper,9,1.41
259,Copper,0,1.41
259,Copper,34,1.4
259,Copper,43,1.4
259,Copper,32,1.4
277,Gold,5,0.0006483793
277,Gold,45,0.0008314131000000001
277,Gold,48,0.000771492
277,Gold,4,0.0007894952
277,Gold,29,0.0007418491000000001
277,Gold,6,0.0007447774
277,Gold,28,0.0007336912
277,Gold,13,0.0005985598000000001
277,Gold,3,0.0005866754000000001
277,Gold,14,0.000561958
277,Gold,42,0.0005662992
277,Gold,33,0.0005131813
277,Gold,30,0.0004906932
277,Gold,20,0.00042886780000000004
277,Gold,26,0.00048142860000000004
277,Gold,27,0.00048142860000000004
277,Gold,47,0.00048142860000000004
277,Gold,11,0.00048142860000000004
277,Gold,8,0.00048142860000000004
277,Gold,36,0.00048142860000000004
277,Gold,49,0.00048142860000000004
277,Gold,9,0.00048142860000000004
277,Gold,0,0.00048142860000000004
277,Gold,34,0.00048142860000000004
277,Gold,43,0.0005335791000000001
277,Gold,32,0.00055
277,Gold,12,0.00055
277,Gold,31,0.0005506667
780,Gold,5,0.000213
780,Gold,45,0.0001976728
780,Gold,48,0.000171
780,Gold,4,0.000182
780,Gold,29,0.000188
780,Gold,6,0.00018899999999999999
780,Gold,28,0.00018899999999999999
780,Gold,13,0.00018400000000000003
780,Gold,3,0.00015700000000000002
780,Gold,14,0.00017800000000000002
780,Gold,42,0.00021700000000000002
780,Gold,33,0.00021700000000000002
780,Gold,30,0.00022000000000000003
780,Gold,20,0.00022975
780,Gold,26,0.00024500000000000005
780,Gold,27,0.00024500000000000005
780,Gold,47,0.00024500000000000005
780,Gold,11,0.00024500000000000005
780,Gold,8,0.00024
780,Gold,36,0.00025
780,Gold,49,0.00024
780,Gold,9,0.00022999999999999998
780,Gold,0,0.00022000000000000003
780,Gold,34,0.00021
780,Gold,43,0.0001810251
780,Gold,32,0.0001810251
718,Zinc,37,12.0
718,Zinc,39,13.0
718,Zinc,16,14.7
718,Zinc,46,16.257
718,Zinc,10,16.474001
718,Zinc,21,15.900232
718,Zinc,35,15.24791
718,Zinc,1,14.164306
718,Zinc,19,13.5
718,Zinc,40,12.7
718,Zinc,5,11.9
718,Zinc,45,10.9
718,Zinc,48,10.2
718,Zinc,4,9.6
718,Zinc,29,10.3
718,Zinc,6,11.0
718,Zinc,28,11.1
718,Zinc,13,11.9
718,Zinc,3,10.1
718,Zinc,14,9.0
718,Zinc,42,9.4
718,Zinc,33,7.8
718,Zinc,30,8.4
718,Zinc,20,9.082143
718,Zinc,26,9.15
718,Zinc,27,9.3
718,Zinc,47,9.3
718,Zinc,11,9.3
718,Zinc,8,9.3
718,Zinc,36,9.3
718,Zinc,49,9.3
718,Zinc,9,9.3
718,Zinc,0,9.3
718,Zinc,34,9.3
718,Zinc,43,9.3
718,Zinc,32,9.3
718,Zinc,12,9.3
718,Zinc,31,9.3
718,Zinc,23,9.3
718,Zinc,2,9.3
718,Zinc,41,9.3
718,Zinc,15,9.3
718,Zinc,22,9.3
718,Zinc,24,9.3
718,Zinc,18,9.3
718,Zinc,7,9.3
410,Copper,33,2.394843
410,Copper,30,2.53
410,Copper,20,2.79
410,Copper,26,2.61
410,Copper,27,2.45
410,Copper,47,2.37
410,Copper,11,2.38
410,Copper,8,2.47
410,Copper,36,2.5
