,Year,Commodity,Historical or simulated,Scenario,Mean total cash margin
4207,2003.0,Zn,Simulated,0,1106.7166347165194
4208,2004.0,Zn,Simulated,0,1067.5253728133812
4209,2005.0,Zn,Simulated,0,1247.9344989284843
4210,2006.0,Zn,Simulated,0,937.9896884987072
4211,2007.0,Zn,Simulated,0,1076.700353491385
4212,2008.0,Zn,Simulated,0,910.0204403991698
4213,2009.0,Zn,Simulated,0,963.0294163916036
4214,2010.0,Zn,Simulated,0,1004.1795866958148
4215,2011.0,Zn,Simulated,0,858.8178809469414
4216,2012.0,Zn,Simulated,0,930.964991695542
4217,2013.0,Zn,Simulated,0,869.5057632522793
4218,2014.0,Zn,Simulated,0,955.5377169916972
4219,2015.0,Zn,Simulated,0,1009.8204470676652
4220,2016.0,Zn,Simulated,0,845.5846833840687
4221,2017.0,Zn,Simulated,0,938.8880324089184
4222,2018.0,Zn,Simulated,0,939.3849478266662
4223,2019.0,Zn,Simulated,0,976.9133329550322
4224,2001.0,Zn,Simulated,1,705.1088193828072
4225,2002.0,Zn,Simulated,1,721.3252996466668
4226,2003.0,Zn,Simulated,1,1140.7460140075652
4227,2004.0,Zn,Simulated,1,1099.423048966141
4228,2005.0,Zn,Simulated,1,1118.2490848390423
4229,2006.0,Zn,Simulated,1,1171.1595638048857
4230,2007.0,Zn,Simulated,1,952.8442606083792
4231,2008.0,Zn,Simulated,1,898.5942308821374
4232,2009.0,Zn,Simulated,1,767.1167974111944
4233,2010.0,Zn,Simulated,1,834.90893359735
4234,2011.0,Zn,Simulated,1,1045.6465149247276
4235,2012.0,Zn,Simulated,1,834.7931788137952
4236,2013.0,Zn,Simulated,1,966.9022076625616
4237,2014.0,Zn,Simulated,1,1041.366253223594
4238,2015.0,Zn,Simulated,1,704.0066697375034
4239,2016.0,Zn,Simulated,1,771.1558202147945
4240,2017.0,Zn,Simulated,1,593.2502645933071
4241,2018.0,Zn,Simulated,1,755.1485813614489
4242,2019.0,Zn,Simulated,1,681.6779468244475
4243,2001.0,Zn,Simulated,2,646.8565359403485
4244,2002.0,Zn,Simulated,2,677.4840887103326
4245,2003.0,Zn,Simulated,2,636.8737520809981
4246,2004.0,Zn,Simulated,2,740.9861618626444
4247,2005.0,Zn,Simulated,2,655.2982966727102
4248,2006.0,Zn,Simulated,2,830.9056660366423
4249,2007.0,Zn,Simulated,2,888.079065787334
4250,2008.0,Zn,Simulated,2,1131.232826145305
4251,2009.0,Zn,Simulated,2,1091.2417350944029
4252,2010.0,Zn,Simulated,2,1274.6767790154925
4253,2011.0,Zn,Simulated,2,1227.9683474432352
4254,2012.0,Zn,Simulated,2,1369.848513590604
4255,2013.0,Zn,Simulated,2,1287.5073942197048
4256,2014.0,Zn,Simulated,2,1392.000039367198
4257,2015.0,Zn,Simulated,2,1141.7288349599298
4258,2016.0,Zn,Simulated,2,991.1571872113856
4259,2017.0,Zn,Simulated,2,900.3687308186252
4260,2018.0,Zn,Simulated,2,760.0557342776387
4261,2019.0,Zn,Simulated,2,566.1612142074404
4262,2001.0,Zn,Simulated,3,714.9874822799795
4263,2002.0,Zn,Simulated,3,729.0178022348981
4264,2003.0,Zn,Simulated,3,735.041512408636
4265,2004.0,Zn,Simulated,3,699.0963569662132
4266,2005.0,Zn,Simulated,3,705.6770633433769
4267,2006.0,Zn,Simulated,3,673.6529837990901
4268,2007.0,Zn,Simulated,3,677.8356108455512
4269,2008.0,Zn,Simulated,3,680.5959515062889
4270,2009.0,Zn,Simulated,3,646.8094735042762
4271,2010.0,Zn,Simulated,3,681.6169506636938
4272,2011.0,Zn,Simulated,3,707.5628539296147
4273,2012.0,Zn,Simulated,3,746.0659184725276
4274,2013.0,Zn,Simulated,3,798.7687778245469
4275,2014.0,Zn,Simulated,3,871.3452145904744
4276,2015.0,Zn,Simulated,3,938.1726923346744
4277,2016.0,Zn,Simulated,3,1019.6236387753232
4278,2017.0,Zn,Simulated,3,1068.9335856980626
4279,2018.0,Zn,Simulated,3,1083.3643697849154
4280,2019.0,Zn,Simulated,3,1102.9081697479028
4281,2001.0,Zn,Simulated,4,673.7193891306794
4282,2002.0,Zn,Simulated,4,718.2330586424018
4283,2003.0,Zn,Simulated,4,692.9350537786967
4284,2004.0,Zn,Simulated,4,691.7796287003393
4285,2005.0,Zn,Simulated,4,658.9793058762167
4286,2006.0,Zn,Simulated,4,656.7702953366398
4287,2007.0,Zn,Simulated,4,633.4680327659908
4288,2008.0,Zn,Simulated,4,630.9343218133583
4289,2009.0,Zn,Simulated,4,562.3226082499085
4290,2010.0,Zn,Simulated,4,546.2287690560325
4291,2011.0,Zn,Simulated,4,608.9964926976212
4292,2012.0,Zn,Simulated,4,594.0412134067154
4293,2013.0,Zn,Simulated,4,593.2900806599407
4294,2014.0,Zn,Simulated,4,571.0832351278369
4295,2015.0,Zn,Simulated,4,550.1255192370503
4296,2016.0,Zn,Simulated,4,507.96176305375866
4297,2017.0,Zn,Simulated,4,528.0263086421319
4298,2018.0,Zn,Simulated,4,500.3215977535768
4299,2019.0,Zn,Simulated,4,493.9188324977514
4300,2001.0,Zn,Simulated,5,710.1280891809397
4301,2002.0,Zn,Simulated,5,695.789775230004
4302,2003.0,Zn,Simulated,5,705.5284469606919
4303,2004.0,Zn,Simulated,5,617.5237294094943
4304,2005.0,Zn,Simulated,5,562.3579524293098
4305,2006.0,Zn,Simulated,5,442.02456272680826
4306,2007.0,Zn,Simulated,5,394.2518774347713
4307,2008.0,Zn,Simulated,5,373.8105891574048
4308,2009.0,Zn,Simulated,5,339.32268295202687
4309,2010.0,Zn,Simulated,5,505.7720009959468
4310,2011.0,Zn,Simulated,5,636.9111309955559
4311,2012.0,Zn,Simulated,5,835.3989037163385
4312,2013.0,Zn,Simulated,5,1002.8591371110022
4313,2014.0,Zn,Simulated,5,1292.8384391788338
4314,2015.0,Zn,Simulated,5,1391.553031757099
4315,2016.0,Zn,Simulated,5,1355.9594386372332
4316,2017.0,Zn,Simulated,5,1278.8860273255764
4317,2018.0,Zn,Simulated,5,1043.5302099817145
4318,2019.0,Zn,Simulated,5,826.392477500262
4319,2001.0,Zn,Simulated,6,647.3932375973604
4320,2002.0,Zn,Simulated,6,718.4743876918068
4321,2003.0,Zn,Simulated,6,680.7736463029961
4322,2004.0,Zn,Simulated,6,723.5938410563922
4323,2005.0,Zn,Simulated,6,591.8882555546204
4324,2006.0,Zn,Simulated,6,506.7626232153488
4325,2007.0,Zn,Simulated,6,441.2689351874149
4326,2008.0,Zn,Simulated,6,556.1297868485766
4327,2009.0,Zn,Simulated,6,411.8229725943655
4328,2010.0,Zn,Simulated,6,607.4074397578117
4329,2011.0,Zn,Simulated,6,492.6625010855876
4330,2012.0,Zn,Simulated,6,646.6461834459498
4331,2013.0,Zn,Simulated,6,780.9120367299456
4332,2014.0,Zn,Simulated,6,979.4212483407216
4333,2015.0,Zn,Simulated,6,1217.7987889404592
4334,2016.0,Zn,Simulated,6,1538.2865813663814
4335,2017.0,Zn,Simulated,6,1763.0293584521448
4336,2018.0,Zn,Simulated,6,1756.8565173247257
4337,2019.0,Zn,Simulated,6,1575.0115840433036
4338,2001.0,Zn,Simulated,7,713.3697269602446
4339,2002.0,Zn,Simulated,7,750.8783141833984
4340,2003.0,Zn,Simulated,7,847.22891990281
4341,2004.0,Zn,Simulated,7,1037.753644311598
4342,2005.0,Zn,Simulated,7,1025.66081915226
4343,2006.0,Zn,Simulated,7,1180.1642948324431
4344,2007.0,Zn,Simulated,7,1203.608329766032
4345,2008.0,Zn,Simulated,7,1253.5664247571087
4346,2009.0,Zn,Simulated,7,1237.7391278313876
4347,2010.0,Zn,Simulated,7,1196.2048306398149
4348,2011.0,Zn,Simulated,7,1143.4784038006308
4349,2012.0,Zn,Simulated,7,1151.0813451233964
4350,2013.0,Zn,Simulated,7,1130.272833438826
4351,2014.0,Zn,Simulated,7,1124.762229480007
4352,2015.0,Zn,Simulated,7,1112.512121971058
4353,2016.0,Zn,Simulated,7,1087.6492391356169
4354,2017.0,Zn,Simulated,7,1013.732577892086
4355,2018.0,Zn,Simulated,7,1029.4434784090356
4356,2019.0,Zn,Simulated,7,1057.5485128125786
4357,2001.0,Zn,Simulated,8,705.5886355684074
4358,2002.0,Zn,Simulated,8,736.3454239755837
4359,2003.0,Zn,Simulated,8,1191.5747047332852
4360,2004.0,Zn,Simulated,8,1175.2179634424651
4361,2005.0,Zn,Simulated,8,1229.0064234889246
4362,2006.0,Zn,Simulated,8,1200.324407241642
4363,2007.0,Zn,Simulated,8,1065.6557497730892
4364,2008.0,Zn,Simulated,8,1051.3452210967932
4365,2009.0,Zn,Simulated,8,948.553652626409
4366,2010.0,Zn,Simulated,8,986.4053688312036
4367,2011.0,Zn,Simulated,8,1144.6641297433794
4368,2012.0,Zn,Simulated,8,1121.7512503631233
4369,2013.0,Zn,Simulated,8,1122.5993471897314
4370,2014.0,Zn,Simulated,8,1208.2360785801056
4371,2015.0,Zn,Simulated,8,987.6490765849592
4372,2016.0,Zn,Simulated,8,859.0537334762258
4373,2017.0,Zn,Simulated,8,833.5173235617161
4374,2018.0,Zn,Simulated,8,841.3188072796688
4375,2019.0,Zn,Simulated,8,929.6319420158668
4376,2001.0,Zn,Simulated,9,654.9400404654091
4377,2002.0,Zn,Simulated,9,705.9996874479739
4378,2003.0,Zn,Simulated,9,843.6333602293329
4379,2004.0,Zn,Simulated,9,929.7623005644682
4380,2005.0,Zn,Simulated,9,698.8641721701706
4381,2006.0,Zn,Simulated,9,811.2696681068195
4382,2007.0,Zn,Simulated,9,732.0281170935325
4383,2008.0,Zn,Simulated,9,1006.3428388018924
4384,2009.0,Zn,Simulated,9,701.349221311254
4385,2010.0,Zn,Simulated,9,1223.8757859654822
4386,2011.0,Zn,Simulated,9,1130.721449217489
4387,2012.0,Zn,Simulated,9,1307.3592655559487
4388,2013.0,Zn,Simulated,9,1060.3027265194305
4389,2014.0,Zn,Simulated,9,1137.368687494684
4390,2015.0,Zn,Simulated,9,907.068942070426
4391,2016.0,Zn,Simulated,9,1023.081234278818
4392,2017.0,Zn,Simulated,9,775.648442838519
4393,2018.0,Zn,Simulated,9,936.2253507387225
4394,2019.0,Zn,Simulated,9,727.7264058518451
4395,2001.0,Zn,Simulated,10,694.1789634753526
4396,2002.0,Zn,Simulated,10,776.2289828583267
4397,2003.0,Zn,Simulated,10,817.2019623531463
4398,2004.0,Zn,Simulated,10,870.0450958347631
4399,2005.0,Zn,Simulated,10,907.2215303088713
4400,2006.0,Zn,Simulated,10,972.8511587881424
4401,2007.0,Zn,Simulated,10,1014.439298315486
4402,2008.0,Zn,Simulated,10,1067.721200482084
4403,2009.0,Zn,Simulated,10,1120.3433005506836
4404,2010.0,Zn,Simulated,10,1146.8838895504573
4405,2011.0,Zn,Simulated,10,1206.6407116140324
4406,2012.0,Zn,Simulated,10,1226.706985599783
4407,2013.0,Zn,Simulated,10,1270.7469366549217
4408,2014.0,Zn,Simulated,10,1273.3182089145917
4409,2015.0,Zn,Simulated,10,1281.565031438396
4410,2016.0,Zn,Simulated,10,1274.0437750168155
4411,2017.0,Zn,Simulated,10,1258.4281476944243
4412,2018.0,Zn,Simulated,10,1230.087119371381
4413,2019.0,Zn,Simulated,10,1197.7376452393855
4414,2001.0,Zn,Simulated,11,631.0224694346981
4415,2002.0,Zn,Simulated,11,719.3207544476176
4416,2003.0,Zn,Simulated,11,836.4424471057058
4417,2004.0,Zn,Simulated,11,1437.3586484812904
4418,2005.0,Zn,Simulated,11,1594.5893770948944
4419,2006.0,Zn,Simulated,11,2206.891332825797
4420,2007.0,Zn,Simulated,11,2289.531381047559
4421,2008.0,Zn,Simulated,11,2266.2411657575185
4422,2009.0,Zn,Simulated,11,1812.8456080287783
4423,2010.0,Zn,Simulated,11,1571.0299405333783
4424,2011.0,Zn,Simulated,11,1331.736958883111
4425,2012.0,Zn,Simulated,11,1408.3637666326397
4426,2013.0,Zn,Simulated,11,1289.9430109781292
4427,2014.0,Zn,Simulated,11,1366.76293161865
4428,2015.0,Zn,Simulated,11,1325.892286402292
4429,2016.0,Zn,Simulated,11,1374.0708814627883
4430,2017.0,Zn,Simulated,11,1307.737506382459
4431,2018.0,Zn,Simulated,11,1379.8965980313951
4432,2019.0,Zn,Simulated,11,1430.5628286847716
4433,2001.0,Zn,Simulated,12,699.5120245178722
4434,2002.0,Zn,Simulated,12,726.2468694044957
4435,2003.0,Zn,Simulated,12,743.4505728095806
4436,2004.0,Zn,Simulated,12,993.1789573396294
4437,2005.0,Zn,Simulated,12,988.8398307678724
4438,2006.0,Zn,Simulated,12,1259.0741650734324
4439,2007.0,Zn,Simulated,12,1601.9675034045667
4440,2008.0,Zn,Simulated,12,1917.6637439709575
4441,2009.0,Zn,Simulated,12,2197.28333405468
4442,2010.0,Zn,Simulated,12,2234.29690328692
4443,2011.0,Zn,Simulated,12,1786.21882958405
4444,2012.0,Zn,Simulated,12,1399.2843415636817
4445,2013.0,Zn,Simulated,12,1105.1472326928367
4446,2014.0,Zn,Simulated,12,886.566065075736
4447,2015.0,Zn,Simulated,12,787.448400180677
4448,2016.0,Zn,Simulated,12,782.3004785614091
4449,2017.0,Zn,Simulated,12,1017.2540851977913
4450,2018.0,Zn,Simulated,12,1361.7437588596567
4451,2019.0,Zn,Simulated,12,1565.077442899009
4452,2001.0,Zn,Simulated,13,423.4607636021224
4453,2002.0,Zn,Simulated,13,329.0811921025541
4454,2003.0,Zn,Simulated,13,335.82645201160733
4455,2004.0,Zn,Simulated,13,799.261192246898
4456,2005.0,Zn,Simulated,13,335.685199856874
4457,2006.0,Zn,Simulated,13,-148.28089138684794
4458,2007.0,Zn,Simulated,13,25.9240180330786
4459,2008.0,Zn,Simulated,13,-213.53744899894605
4460,2009.0,Zn,Simulated,13,-273.5916896481126
4461,2010.0,Zn,Simulated,13,898.4664400575678
4462,2011.0,Zn,Simulated,13,1802.6009763967936
4463,2012.0,Zn,Simulated,13,1437.872608297222
4464,2013.0,Zn,Simulated,13,631.2539224437713
4465,2014.0,Zn,Simulated,13,624.7405417487727
4466,2015.0,Zn,Simulated,13,1292.5724869599933
4467,2016.0,Zn,Simulated,13,475.1922171505416
4468,2017.0,Zn,Simulated,13,217.01893695023085
4469,2018.0,Zn,Simulated,13,1228.2613252468834
4470,2019.0,Zn,Simulated,13,743.7753993568842
4471,2001.0,Zn,Simulated,14,697.0974937684496
4472,2002.0,Zn,Simulated,14,701.0062918460987
4473,2003.0,Zn,Simulated,14,672.6933869910827
4474,2004.0,Zn,Simulated,14,655.6267653710814
4475,2005.0,Zn,Simulated,14,632.2752939674498
4476,2006.0,Zn,Simulated,14,615.1839463399347
4477,2007.0,Zn,Simulated,14,601.3775127177591
4478,2008.0,Zn,Simulated,14,597.9922375813093
4479,2009.0,Zn,Simulated,14,569.9907026636936
4480,2010.0,Zn,Simulated,14,565.9443717260367
4481,2011.0,Zn,Simulated,14,546.4944195501907
4482,2012.0,Zn,Simulated,14,518.950028414897
4483,2013.0,Zn,Simulated,14,480.30723704029816
4484,2014.0,Zn,Simulated,14,427.9302712005209
4485,2015.0,Zn,Simulated,14,407.5250144792146
4486,2016.0,Zn,Simulated,14,362.7107604343506
4487,2017.0,Zn,Simulated,14,346.56272624637245
4488,2018.0,Zn,Simulated,14,323.7136848619129
4489,2019.0,Zn,Simulated,14,306.36886979743105
4490,2001.0,Zn,Simulated,15,114.98647414199948
4491,2002.0,Zn,Simulated,15,-62.75755768964186
4492,2003.0,Zn,Simulated,15,235.75638899063543
4493,2004.0,Zn,Simulated,15,350.95821630758417
4494,2005.0,Zn,Simulated,15,347.27842787612605
4495,2006.0,Zn,Simulated,15,239.62131258955355
4496,2007.0,Zn,Simulated,15,274.4860500432033
4497,2008.0,Zn,Simulated,15,653.53882080301
4498,2009.0,Zn,Simulated,15,661.1091525996857
4499,2010.0,Zn,Simulated,15,626.6648898092401
4500,2011.0,Zn,Simulated,15,639.6664908024745
4501,2012.0,Zn,Simulated,15,834.1070594359072
4502,2013.0,Zn,Simulated,15,813.0634139849101
4503,2014.0,Zn,Simulated,15,983.2849451843098
4504,2015.0,Zn,Simulated,15,1066.647891899593
4505,2016.0,Zn,Simulated,15,822.2543307583716
4506,2017.0,Zn,Simulated,15,481.8630276135822
4507,2018.0,Zn,Simulated,15,274.8533439083261
4508,2019.0,Zn,Simulated,15,254.66357798801596
4509,2001.0,Zn,Simulated,16,541.0985989229814
4510,2002.0,Zn,Simulated,16,585.8332006650734
4511,2003.0,Zn,Simulated,16,663.7025232293171
4512,2004.0,Zn,Simulated,16,725.030899015918
4513,2005.0,Zn,Simulated,16,799.1314927930347
4514,2006.0,Zn,Simulated,16,854.8330092028111
4515,2007.0,Zn,Simulated,16,878.7948593864207
4516,2008.0,Zn,Simulated,16,901.0683492308468
4517,2009.0,Zn,Simulated,16,872.8657743766519
4518,2010.0,Zn,Simulated,16,861.6990937487423
4519,2011.0,Zn,Simulated,16,889.3047244438395
4520,2012.0,Zn,Simulated,16,851.7074265161782
4521,2013.0,Zn,Simulated,16,812.0005250707926
4522,2014.0,Zn,Simulated,16,775.5793476503039
4523,2015.0,Zn,Simulated,16,734.0671841727983
4524,2016.0,Zn,Simulated,16,676.124709740976
4525,2017.0,Zn,Simulated,16,642.0747289362513
4526,2018.0,Zn,Simulated,16,608.5586597224093
4527,2019.0,Zn,Simulated,16,568.8799724806242
4528,2001.0,Zn,Simulated,17,667.4734729877823
4529,2002.0,Zn,Simulated,17,739.4596891891368
4530,2003.0,Zn,Simulated,17,622.8944191661319
4531,2004.0,Zn,Simulated,17,638.8153500322147
4532,2005.0,Zn,Simulated,17,641.0293238658593
4533,2006.0,Zn,Simulated,17,559.8764972438466
4534,2007.0,Zn,Simulated,17,543.8465084466486
4535,2008.0,Zn,Simulated,17,481.7443713875001
4536,2009.0,Zn,Simulated,17,417.7346810363656
4537,2010.0,Zn,Simulated,17,443.5849849004905
4538,2011.0,Zn,Simulated,17,587.7538285893927
4539,2012.0,Zn,Simulated,17,746.4720970348807
4540,2013.0,Zn,Simulated,17,1152.670280266145
4541,2014.0,Zn,Simulated,17,1588.0893785478454
4542,2015.0,Zn,Simulated,17,1566.472736835671
4543,2016.0,Zn,Simulated,17,1257.3048126340304
4544,2017.0,Zn,Simulated,17,867.9079304011963
4545,2018.0,Zn,Simulated,17,553.9951944535323
4546,2019.0,Zn,Simulated,17,319.45940666980323
4547,2001.0,Zn,Simulated,18,685.2296182384086
4548,2002.0,Zn,Simulated,18,710.3481199608032
4549,2003.0,Zn,Simulated,18,807.2805971562664
4550,2004.0,Zn,Simulated,18,881.1567819135585
4551,2005.0,Zn,Simulated,18,953.392426910366
4552,2006.0,Zn,Simulated,18,885.5909509393732
4553,2007.0,Zn,Simulated,18,922.096776239374
4554,2008.0,Zn,Simulated,18,892.2848503104674
4555,2009.0,Zn,Simulated,18,849.681508719462
4556,2010.0,Zn,Simulated,18,805.4691883024784
4557,2011.0,Zn,Simulated,18,947.5102913183658
4558,2012.0,Zn,Simulated,18,1047.219823203481
4559,2013.0,Zn,Simulated,18,1184.224069325105
4560,2014.0,Zn,Simulated,18,1293.6491351667248
4561,2015.0,Zn,Simulated,18,1264.162973013456
4562,2016.0,Zn,Simulated,18,1188.2122798336052
4563,2017.0,Zn,Simulated,18,1032.406423980486
4564,2018.0,Zn,Simulated,18,811.1597197544578
4565,2019.0,Zn,Simulated,18,673.2378702899781
4566,2001.0,Zn,Simulated,19,691.3604323069038
4567,2002.0,Zn,Simulated,19,737.5721952882068
4568,2003.0,Zn,Simulated,19,715.3341440797857
4569,2004.0,Zn,Simulated,19,833.8441820123852
4570,2005.0,Zn,Simulated,19,494.1953938807079
4571,2006.0,Zn,Simulated,19,477.3918203237142
4572,2007.0,Zn,Simulated,19,260.5910627754039
4573,2008.0,Zn,Simulated,19,207.80380291499708
4574,2009.0,Zn,Simulated,19,241.2007690316486
4575,2010.0,Zn,Simulated,19,564.3798931884771
4576,2011.0,Zn,Simulated,19,969.899393943522
4577,2012.0,Zn,Simulated,19,1427.299724151918
4578,2013.0,Zn,Simulated,19,1679.0246122279873
4579,2014.0,Zn,Simulated,19,1960.737207982069
4580,2015.0,Zn,Simulated,19,1929.6444244375075
4581,2016.0,Zn,Simulated,19,1389.4523208920375
4582,2017.0,Zn,Simulated,19,849.7000597129501
4583,2018.0,Zn,Simulated,19,490.3393429956013
4584,2019.0,Zn,Simulated,19,159.43723754860525
4585,2001.0,Zn,Simulated,20,548.1201203918082
4586,2002.0,Zn,Simulated,20,537.4973950382835
4587,2003.0,Zn,Simulated,20,622.5995331535315
4588,2004.0,Zn,Simulated,20,796.295305223677
4589,2005.0,Zn,Simulated,20,782.8940544445413
4590,2006.0,Zn,Simulated,20,844.6022113686273
4591,2007.0,Zn,Simulated,20,1011.380747625936
4592,2008.0,Zn,Simulated,20,979.5006904643776
4593,2009.0,Zn,Simulated,20,1081.1844571201082
4594,2010.0,Zn,Simulated,20,1131.9977647487178
4595,2011.0,Zn,Simulated,20,1198.9994195902118
4596,2012.0,Zn,Simulated,20,1242.7986625161868
4597,2013.0,Zn,Simulated,20,1285.2952294579811
4598,2014.0,Zn,Simulated,20,1306.0594535373036
4599,2015.0,Zn,Simulated,20,1428.9247470844482
4600,2016.0,Zn,Simulated,20,1547.3290906517657
4601,2017.0,Zn,Simulated,20,1686.295086418158
4602,2018.0,Zn,Simulated,20,1850.9828027954168
4603,2019.0,Zn,Simulated,20,2006.660860824491
4604,2001.0,Zn,Simulated,21,685.6388097011384
4605,2002.0,Zn,Simulated,21,745.3565173838816
4606,2003.0,Zn,Simulated,21,796.5808448856196
4607,2004.0,Zn,Simulated,21,897.0828486415692
4608,2005.0,Zn,Simulated,21,1042.7919512992953
4609,2006.0,Zn,Simulated,21,1231.9314813958538
4610,2007.0,Zn,Simulated,21,1468.4534526134055
4611,2008.0,Zn,Simulated,21,1765.672921680809
4612,2009.0,Zn,Simulated,21,2059.0455699387594
4613,2010.0,Zn,Simulated,21,2359.599925378704
4614,2011.0,Zn,Simulated,21,2658.2486894552017
4615,2012.0,Zn,Simulated,21,2806.130758536371
4616,2013.0,Zn,Simulated,21,2896.432397876829
4617,2014.0,Zn,Simulated,21,2896.7852469011527
4618,2015.0,Zn,Simulated,21,2787.1081975841144
4619,2016.0,Zn,Simulated,21,2681.9258635154497
4620,2017.0,Zn,Simulated,21,2592.230184622847
4621,2018.0,Zn,Simulated,21,2517.9758203630195
4622,2019.0,Zn,Simulated,21,2434.959155898103
4623,2001.0,Zn,Simulated,22,703.9727349872004
4624,2002.0,Zn,Simulated,22,716.4255606701065
4625,2003.0,Zn,Simulated,22,885.414905764612
4626,2004.0,Zn,Simulated,22,752.0046069013927
4627,2005.0,Zn,Simulated,22,727.6862570866358
4628,2006.0,Zn,Simulated,22,498.36574389124337
4629,2007.0,Zn,Simulated,22,517.9150275857575
4630,2008.0,Zn,Simulated,22,372.7147596915568
4631,2009.0,Zn,Simulated,22,564.916238538445
4632,2010.0,Zn,Simulated,22,507.4181880894732
4633,2011.0,Zn,Simulated,22,905.6588097399182
4634,2012.0,Zn,Simulated,22,690.7274073523306
4635,2013.0,Zn,Simulated,22,833.4134302462783
4636,2014.0,Zn,Simulated,22,854.0611228238773
