,Variable,Commodity,Year,Historical or simulated,Scenario,Value
4533,Primary supply,Pb,2019,Simulated,409,5.152655463690606
4534,Primary supply,Pb,2019,Simulated,413,5.6924313064745915
4535,Primary supply,Pb,2019,Simulated,466,3.905701183294482
4536,Primary supply,Pb,2019,Simulated,80,4.7237700346381715
4537,Primary supply,Pb,2019,Simulated,65,6.54645110345463
4538,Primary supply,Pb,2019,Simulated,1,6.654395888308208
4539,Primary supply,Pb,2019,Simulated,277,4.336358320677489
4540,Primary supply,Pb,2019,Simulated,574,6.466385635788038
4541,Primary supply,Pb,2019,Simulated,567,5.852659238565468
4542,Primary supply,Pb,2019,Simulated,491,6.043919143867897
4543,Primary supply,Pb,2019,Simulated,316,7.505163217525329
4544,Primary supply,Pb,2019,Simulated,442,6.432624913762965
4545,Primary supply,Pb,2019,Simulated,308,4.264038343628513
4546,Primary supply,Pb,2019,Simulated,254,3.595078629349453
4547,Primary supply,Pb,2019,Simulated,221,3.9063145035030455
4548,Primary supply,Pb,2019,Simulated,156,5.027203768347434
4549,Primary supply,Pb,2019,Simulated,114,4.85526588305841
4550,Primary supply,Pb,2019,Simulated,456,4.920276773495496
4551,Primary supply,Pb,2019,Simulated,59,2.6463713434950464
4552,Primary supply,Pb,2019,Simulated,448,5.630971275693904
4553,Primary supply,Pb,2019,Simulated,265,4.386119275606241
4554,Primary supply,Pb,2019,Simulated,445,4.293605414398716
4555,Primary supply,Pb,2019,Simulated,201,3.801847415378046
4556,Primary supply,Pb,2019,Simulated,299,6.023677379449003
4557,Total demand,Zn,2001,Historical,Historical,9.86634884288369
4558,Total demand,Zn,2001,Simulated,51,9.866348842883692
4559,Total demand,Zn,2001,Simulated,334,9.866348842883692
4560,Total demand,Zn,2001,Simulated,363,9.866348842883692
4561,Total demand,Zn,2001,Simulated,292,9.866348842883692
4562,Total demand,Zn,2001,Simulated,21,9.866348842883692
4563,Total demand,Zn,2001,Simulated,133,9.866348842883692
4564,Total demand,Zn,2001,Simulated,382,9.866348842883692
4565,Total demand,Zn,2001,Simulated,357,9.866348842883692
4566,Total demand,Zn,2001,Simulated,375,9.866348842883692
4567,Total demand,Zn,2001,Simulated,224,9.866348842883692
4568,Total demand,Zn,2001,Simulated,85,9.866348842883692
4569,Total demand,Zn,2001,Simulated,174,9.866348842883692
4570,Total demand,Zn,2001,Simulated,370,9.866348842883692
4571,Total demand,Zn,2001,Simulated,125,9.866348842883692
4572,Total demand,Zn,2001,Simulated,72,9.866348842883692
4573,Total demand,Zn,2001,Simulated,412,9.866348842883692
4574,Total demand,Zn,2001,Simulated,71,9.866348842883692
4575,Total demand,Zn,2001,Simulated,308,9.866348842883692
4576,Total demand,Zn,2001,Simulated,600,9.866348842883692
4577,Total demand,Zn,2001,Simulated,42,9.866348842883692
4578,Total demand,Zn,2001,Simulated,337,9.866348842883692
4579,Total demand,Zn,2001,Simulated,475,9.866348842883692
4580,Total demand,Zn,2001,Simulated,340,9.866348842883692
4581,Total demand,Zn,2001,Simulated,214,9.866348842883692
4582,Total demand,Zn,2001,Simulated,403,9.866348842883692
4583,Total demand,Zn,2002,Historical,Historical,9.8283789110156
4584,Total demand,Zn,2002,Simulated,51,10.753373371083367
4585,Total demand,Zn,2002,Simulated,334,10.52185445055581
4586,Total demand,Zn,2002,Simulated,363,10.04282990559962
4587,Total demand,Zn,2002,Simulated,292,10.983456104449981
4588,Total demand,Zn,2002,Simulated,21,10.206197876270648
4589,Total demand,Zn,2002,Simulated,133,10.251026134454198
4590,Total demand,Zn,2002,Simulated,382,10.076173927049311
4591,Total demand,Zn,2002,Simulated,357,10.721478258540447
4592,Total demand,Zn,2002,Simulated,375,10.927606052681158
4593,Total demand,Zn,2002,Simulated,224,10.646694927389621
4594,Total demand,Zn,2002,Simulated,85,10.825254694781101
4595,Total demand,Zn,2002,Simulated,174,10.665425645447876
4596,Total demand,Zn,2002,Simulated,370,10.294633470252384
4597,Total demand,Zn,2002,Simulated,125,10.18401025144633
4598,Total demand,Zn,2002,Simulated,72,10.549134901509472
4599,Total demand,Zn,2002,Simulated,412,9.888828954077086
4600,Total demand,Zn,2002,Simulated,71,10.246854545415166
4601,Total demand,Zn,2002,Simulated,308,10.761142452680142
4602,Total demand,Zn,2002,Simulated,600,10.815354064050133
4603,Total demand,Zn,2002,Simulated,42,10.604269506878984
4604,Total demand,Zn,2002,Simulated,337,10.231770881136576
4605,Total demand,Zn,2002,Simulated,475,10.567431476454953
4606,Total demand,Zn,2002,Simulated,340,10.328684643678262
4607,Total demand,Zn,2002,Simulated,214,10.565772699257028
4608,Total demand,Zn,2002,Simulated,403,10.7420799572307
4609,Total demand,Zn,2003,Historical,Historical,10.2372191670264
4610,Total demand,Zn,2003,Simulated,51,10.100458723072956
4611,Total demand,Zn,2003,Simulated,334,10.140216714498338
4612,Total demand,Zn,2003,Simulated,363,10.285635985716372
4613,Total demand,Zn,2003,Simulated,292,11.481320423785924
4614,Total demand,Zn,2003,Simulated,21,10.666177336110383
4615,Total demand,Zn,2003,Simulated,133,10.651994010308508
4616,Total demand,Zn,2003,Simulated,382,10.36542012145907
4617,Total demand,Zn,2003,Simulated,357,10.793264825583625
4618,Total demand,Zn,2003,Simulated,375,10.327678644784964
4619,Total demand,Zn,2003,Simulated,224,10.60608418435623
4620,Total demand,Zn,2003,Simulated,85,11.129599494638041
4621,Total demand,Zn,2003,Simulated,174,11.059712367829917
4622,Total demand,Zn,2003,Simulated,370,10.693094292674838
4623,Total demand,Zn,2003,Simulated,125,10.599835216104564
4624,Total demand,Zn,2003,Simulated,72,10.86749600463573
4625,Total demand,Zn,2003,Simulated,412,10.024444665078518
4626,Total demand,Zn,2003,Simulated,71,10.318861682850757
4627,Total demand,Zn,2003,Simulated,308,11.52174906345802
4628,Total demand,Zn,2003,Simulated,600,11.273868331611737
4629,Total demand,Zn,2003,Simulated,42,10.93145139512013
4630,Total demand,Zn,2003,Simulated,337,10.703157463701784
4631,Total demand,Zn,2003,Simulated,475,11.078955432944351
4632,Total demand,Zn,2003,Simulated,340,10.266244583094354
4633,Total demand,Zn,2003,Simulated,214,10.595104686457
4634,Total demand,Zn,2003,Simulated,403,10.203197962554041
4635,Total demand,Zn,2004,Historical,Historical,11.5023667861634
4636,Total demand,Zn,2004,Simulated,51,9.603206533514157
4637,Total demand,Zn,2004,Simulated,334,9.806715341607756
4638,Total demand,Zn,2004,Simulated,363,10.645534202868255
4639,Total demand,Zn,2004,Simulated,292,12.255947439643824
4640,Total demand,Zn,2004,Simulated,21,11.299608727452169
4641,Total demand,Zn,2004,Simulated,133,11.15593698337147
4642,Total demand,Zn,2004,Simulated,382,10.798079674276028
4643,Total demand,Zn,2004,Simulated,357,10.38561992014023
4644,Total demand,Zn,2004,Simulated,375,9.818338958676277
4645,Total demand,Zn,2004,Simulated,224,10.36634407814919
4646,Total demand,Zn,2004,Simulated,85,11.440512231049716
4647,Total demand,Zn,2004,Simulated,174,10.445543885536956
4648,Total demand,Zn,2004,Simulated,370,11.075178940048882
4649,Total demand,Zn,2004,Simulated,125,11.146116559004057
4650,Total demand,Zn,2004,Simulated,72,11.325863911401331
4651,Total demand,Zn,2004,Simulated,412,10.31384338319275
4652,Total demand,Zn,2004,Simulated,71,10.59785345958872
4653,Total demand,Zn,2004,Simulated,308,12.512063380938564
4654,Total demand,Zn,2004,Simulated,600,11.6457907478118
4655,Total demand,Zn,2004,Simulated,42,11.108347787784199
4656,Total demand,Zn,2004,Simulated,337,11.38630120610522
4657,Total demand,Zn,2004,Simulated,475,11.727908725100173
4658,Total demand,Zn,2004,Simulated,340,10.32840897511779
4659,Total demand,Zn,2004,Simulated,214,10.66402486687178
4660,Total demand,Zn,2004,Simulated,403,10.822495239340766
4661,Total demand,Zn,2005,Historical,Historical,12.022857035605
4662,Total demand,Zn,2005,Simulated,51,9.524295226139127
4663,Total demand,Zn,2005,Simulated,334,10.000977501767084
4664,Total demand,Zn,2005,Simulated,363,11.02648728312718
4665,Total demand,Zn,2005,Simulated,292,13.153335434283406
4666,Total demand,Zn,2005,Simulated,21,11.969064407901048
4667,Total demand,Zn,2005,Simulated,133,11.70471176082492
4668,Total demand,Zn,2005,Simulated,382,11.261035104924193
4669,Total demand,Zn,2005,Simulated,357,10.249763684027856
4670,Total demand,Zn,2005,Simulated,375,10.154214654372588
4671,Total demand,Zn,2005,Simulated,224,10.925722172121585
4672,Total demand,Zn,2005,Simulated,85,11.738973142585765
4673,Total demand,Zn,2005,Simulated,174,9.976022524765678
4674,Total demand,Zn,2005,Simulated,370,11.48026117687408
4675,Total demand,Zn,2005,Simulated,125,11.718387171945052
4676,Total demand,Zn,2005,Simulated,72,11.809851083861716
4677,Total demand,Zn,2005,Simulated,412,10.608554436264178
4678,Total demand,Zn,2005,Simulated,71,10.917145966923897
4679,Total demand,Zn,2005,Simulated,308,13.186455497686957
4680,Total demand,Zn,2005,Simulated,600,12.004867287316964
4681,Total demand,Zn,2005,Simulated,42,11.893739794199892
4682,Total demand,Zn,2005,Simulated,337,12.113613890660513
4683,Total demand,Zn,2005,Simulated,475,12.214307643116166
4684,Total demand,Zn,2005,Simulated,340,10.66035829023404
4685,Total demand,Zn,2005,Simulated,214,10.910425618181577
4686,Total demand,Zn,2005,Simulated,403,12.482170588716574
4687,Total demand,Zn,2006,Historical,Historical,12.543399838585499
4688,Total demand,Zn,2006,Simulated,51,10.27991908879689
4689,Total demand,Zn,2006,Simulated,334,10.198930384474496
4690,Total demand,Zn,2006,Simulated,363,11.45108859771055
4691,Total demand,Zn,2006,Simulated,292,14.07316184187302
4692,Total demand,Zn,2006,Simulated,21,12.748200104034463
4693,Total demand,Zn,2006,Simulated,133,12.301245214466109
4694,Total demand,Zn,2006,Simulated,382,11.835544964485976
4695,Total demand,Zn,2006,Simulated,357,10.268788212435142
4696,Total demand,Zn,2006,Simulated,375,10.755804912697018
4697,Total demand,Zn,2006,Simulated,224,11.662940265544613
4698,Total demand,Zn,2006,Simulated,85,12.015266658858964
4699,Total demand,Zn,2006,Simulated,174,9.72466316093205
4700,Total demand,Zn,2006,Simulated,370,11.91057788399631
4701,Total demand,Zn,2006,Simulated,125,12.406876881570186
4702,Total demand,Zn,2006,Simulated,72,12.359867923408055
4703,Total demand,Zn,2006,Simulated,412,10.98536629159255
4704,Total demand,Zn,2006,Simulated,71,11.359652754875912
4705,Total demand,Zn,2006,Simulated,308,14.144632593927366
4706,Total demand,Zn,2006,Simulated,600,12.753236970822694
4707,Total demand,Zn,2006,Simulated,42,13.25617426819167
4708,Total demand,Zn,2006,Simulated,337,13.027384002253955
4709,Total demand,Zn,2006,Simulated,475,12.636311302189608
4710,Total demand,Zn,2006,Simulated,340,11.214565106676476
4711,Total demand,Zn,2006,Simulated,214,11.285661254600097
4712,Total demand,Zn,2006,Simulated,403,11.781220701087806
4713,Total demand,Zn,2007,Historical,Historical,13.0267872895512
4714,Total demand,Zn,2007,Simulated,51,11.230621304982868
4715,Total demand,Zn,2007,Simulated,334,10.726262720683412
4716,Total demand,Zn,2007,Simulated,363,11.837392129287393
4717,Total demand,Zn,2007,Simulated,292,14.983085772559528
4718,Total demand,Zn,2007,Simulated,21,13.558015557282808
4719,Total demand,Zn,2007,Simulated,133,12.868618864930257
4720,Total demand,Zn,2007,Simulated,382,12.410388490434455
4721,Total demand,Zn,2007,Simulated,357,10.20428473464663
4722,Total demand,Zn,2007,Simulated,375,11.873982718854187
4723,Total demand,Zn,2007,Simulated,224,12.009302307113956
4724,Total demand,Zn,2007,Simulated,85,12.229581557139229
4725,Total demand,Zn,2007,Simulated,174,9.59576456792391
4726,Total demand,Zn,2007,Simulated,370,12.19943247269088
4727,Total demand,Zn,2007,Simulated,125,13.08119360390459
4728,Total demand,Zn,2007,Simulated,72,12.899652946201
4729,Total demand,Zn,2007,Simulated,412,11.367666876772935
4730,Total demand,Zn,2007,Simulated,71,11.86432655548597
4731,Total demand,Zn,2007,Simulated,308,15.299507553737188
4732,Total demand,Zn,2007,Simulated,600,13.705812899918605
4733,Total demand,Zn,2007,Simulated,42,14.680413954716277
4734,Total demand,Zn,2007,Simulated,337,14.03463941794909
4735,Total demand,Zn,2007,Simulated,475,12.946169994775332
4736,Total demand,Zn,2007,Simulated,340,11.763444266651904
4737,Total demand,Zn,2007,Simulated,214,11.68340603150714
4738,Total demand,Zn,2007,Simulated,403,11.616157117563093
4739,Total demand,Zn,2008,Historical,Historical,13.2494040804069
4740,Total demand,Zn,2008,Simulated,51,11.589004532351309
4741,Total demand,Zn,2008,Simulated,334,11.18213592110157
4742,Total demand,Zn,2008,Simulated,363,11.720566511279408
4743,Total demand,Zn,2008,Simulated,292,15.328109576901909
4744,Total demand,Zn,2008,Simulated,21,13.77241377101991
4745,Total demand,Zn,2008,Simulated,133,13.012196478839977
4746,Total demand,Zn,2008,Simulated,382,12.397853136393383
4747,Total demand,Zn,2008,Simulated,357,10.097715113252054
4748,Total demand,Zn,2008,Simulated,375,12.66430614646896
4749,Total demand,Zn,2008,Simulated,224,11.569212280168301
4750,Total demand,Zn,2008,Simulated,85,12.099911450179109
4751,Total demand,Zn,2008,Simulated,174,9.768002245623926
4752,Total demand,Zn,2008,Simulated,370,12.121828192496112
4753,Total demand,Zn,2008,Simulated,125,13.194402290081923
4754,Total demand,Zn,2008,Simulated,72,12.909040821176761
4755,Total demand,Zn,2008,Simulated,412,11.201866687104488
4756,Total demand,Zn,2008,Simulated,71,11.722145879770556
4757,Total demand,Zn,2008,Simulated,308,15.954365039877084
4758,Total demand,Zn,2008,Simulated,600,14.097812497009205
4759,Total demand,Zn,2008,Simulated,42,15.771021863743016
4760,Total demand,Zn,2008,Simulated,337,14.294383164652332
4761,Total demand,Zn,2008,Simulated,475,12.421171456308652
4762,Total demand,Zn,2008,Simulated,340,11.999541078274376
4763,Total demand,Zn,2008,Simulated,214,11.816708996755066
4764,Total demand,Zn,2008,Simulated,403,11.443961320581963
4765,Total demand,Zn,2009,Historical,Historical,13.025236960153102
4766,Total demand,Zn,2009,Simulated,51,12.267809257898689
4767,Total demand,Zn,2009,Simulated,334,11.489251542488766
4768,Total demand,Zn,2009,Simulated,363,11.452183537329622
4769,Total demand,Zn,2009,Simulated,292,15.63652650451452
4770,Total demand,Zn,2009,Simulated,21,13.76962444061589
4771,Total demand,Zn,2009,Simulated,133,13.039277729503244
4772,Total demand,Zn,2009,Simulated,382,12.206820072616889
4773,Total demand,Zn,2009,Simulated,357,10.08626428328552
4774,Total demand,Zn,2009,Simulated,375,13.269697308432619
4775,Total demand,Zn,2009,Simulated,224,11.610716723877283
4776,Total demand,Zn,2009,Simulated,85,11.916456137696349
4777,Total demand,Zn,2009,Simulated,174,10.42123115884225
4778,Total demand,Zn,2009,Simulated,370,12.014437571885587
4779,Total demand,Zn,2009,Simulated,125,13.128218824159513
4780,Total demand,Zn,2009,Simulated,72,12.748410150462016
4781,Total demand,Zn,2009,Simulated,412,10.85405912393116
4782,Total demand,Zn,2009,Simulated,71,11.48425451160224
4783,Total demand,Zn,2009,Simulated,308,16.63883287082188
4784,Total demand,Zn,2009,Simulated,600,14.481355920269033
4785,Total demand,Zn,2009,Simulated,42,15.835601447508168
4786,Total demand,Zn,2009,Simulated,337,14.32558969691706
4787,Total demand,Zn,2009,Simulated,475,11.691291140472845
4788,Total demand,Zn,2009,Simulated,340,11.899480782277811
4789,Total demand,Zn,2009,Simulated,214,11.887384406326191
4790,Total demand,Zn,2009,Simulated,403,10.906097999037417
4791,Total demand,Zn,2010,Historical,Historical,13.5830402222264
4792,Total demand,Zn,2010,Simulated,51,12.414952603922957
4793,Total demand,Zn,2010,Simulated,334,12.1753713052397
4794,Total demand,Zn,2010,Simulated,363,12.01469233154735
4795,Total demand,Zn,2010,Simulated,292,16.713772728909067
4796,Total demand,Zn,2010,Simulated,21,14.870895927947581
4797,Total demand,Zn,2010,Simulated,133,13.687595518525569
4798,Total demand,Zn,2010,Simulated,382,12.923562849241303
4799,Total demand,Zn,2010,Simulated,357,10.61776483824184
4800,Total demand,Zn,2010,Simulated,375,14.669923577712643
4801,Total demand,Zn,2010,Simulated,224,11.541503375090631
4802,Total demand,Zn,2010,Simulated,85,12.25338745185106
4803,Total demand,Zn,2010,Simulated,174,12.495481030434824
4804,Total demand,Zn,2010,Simulated,370,12.501419181533263
4805,Total demand,Zn,2010,Simulated,125,13.991201683621295
4806,Total demand,Zn,2010,Simulated,72,13.517897731448027
4807,Total demand,Zn,2010,Simulated,412,11.421617806953073
4808,Total demand,Zn,2010,Simulated,71,12.451569744039324
4809,Total demand,Zn,2010,Simulated,308,18.042269665194382
4810,Total demand,Zn,2010,Simulated,600,16.04910271607346
4811,Total demand,Zn,2010,Simulated,42,15.696466815127573
4812,Total demand,Zn,2010,Simulated,337,15.744957041020124
4813,Total demand,Zn,2010,Simulated,475,12.168908113819697
4814,Total demand,Zn,2010,Simulated,340,11.886892127789132
4815,Total demand,Zn,2010,Simulated,214,12.322405121809306
4816,Total demand,Zn,2010,Simulated,403,14.847814326417291
4817,Total demand,Zn,2011,Historical,Historical,14.0662700125753
4818,Total demand,Zn,2011,Simulated,51,13.115753479463276
4819,Total demand,Zn,2011,Simulated,334,11.950611332543023
4820,Total demand,Zn,2011,Simulated,363,12.211853114301931
4821,Total demand,Zn,2011,Simulated,292,17.16258006236711
4822,Total demand,Zn,2011,Simulated,21,15.504673761545117
4823,Total demand,Zn,2011,Simulated,133,13.978451499785576
4824,Total demand,Zn,2011,Simulated,382,13.219888480446734
4825,Total demand,Zn,2011,Simulated,357,11.108070578163826
4826,Total demand,Zn,2011,Simulated,375,14.748426560770948
4827,Total demand,Zn,2011,Simulated,224,10.75182693361716
4828,Total demand,Zn,2011,Simulated,85,12.33199326629033
4829,Total demand,Zn,2011,Simulated,174,14.302640808763595
4830,Total demand,Zn,2011,Simulated,370,12.90306562224889
4831,Total demand,Zn,2011,Simulated,125,14.413573595773
4832,Total demand,Zn,2011,Simulated,72,13.8597982650007
4833,Total demand,Zn,2011,Simulated,412,11.579563864575057
4834,Total demand,Zn,2011,Simulated,71,12.804388792582762
4835,Total demand,Zn,2011,Simulated,308,17.9789779896736
4836,Total demand,Zn,2011,Simulated,600,16.679807867511553
4837,Total demand,Zn,2011,Simulated,42,14.241031587158714
4838,Total demand,Zn,2011,Simulated,337,16.58650220753745
4839,Total demand,Zn,2011,Simulated,475,12.191680243579535
4840,Total demand,Zn,2011,Simulated,340,11.4015581030869
4841,Total demand,Zn,2011,Simulated,214,12.478534345184558
4842,Total demand,Zn,2011,Simulated,403,12.294727772432992
4843,Total demand,Zn,2012,Historical,Historical,14.4750577150472
