,Variable,Commodity,Year,Historical or simulated,Scenario,Value
5081,Primary commodity price,Steel,2001,"Historical, rolling mean","Historical, rolling mean",471.76560257372455
5082,Primary commodity price,Steel,2002,Simulated,22,473.00255557694766
5083,Primary commodity price,Steel,2002,Simulated,326,474.8797103985608
5084,Primary commodity price,Steel,2002,Simulated,259,474.0206652987193
5085,Primary commodity price,Steel,2002,Simulated,328,474.2721312642821
5086,Primary commodity price,Steel,2002,Simulated,105,475.0860033719178
5087,Primary commodity price,Steel,2002,Simulated,362,474.3842644011216
5088,Primary commodity price,Steel,2002,Simulated,16,472.7796911855901
5089,Primary commodity price,Steel,2002,Simulated,158,474.7403003629448
5090,Primary commodity price,Steel,2002,Simulated,57,472.26709729733057
5091,Primary commodity price,Steel,2002,Simulated,275,474.90305138547006
5092,Primary commodity price,Steel,2002,Simulated,124,474.9306245339965
5093,Primary commodity price,Steel,2002,Simulated,239,474.04821759906895
5094,Primary commodity price,Steel,2002,Simulated,578,474.9853874427974
5095,Primary commodity price,Steel,2002,Simulated,469,474.13386835304703
5096,Primary commodity price,Steel,2002,Simulated,264,471.9922695373471
5097,Primary commodity price,Steel,2002,Simulated,218,474.9349257918717
5098,Primary commodity price,Steel,2002,Simulated,394,474.87245907045343
5099,Primary commodity price,Steel,2002,Simulated,526,474.4604052105061
5100,Primary commodity price,Steel,2002,Simulated,409,474.9255171928409
5101,Primary commodity price,Steel,2002,Simulated,231,473.1400093184852
5102,Primary commodity price,Steel,2002,Simulated,255,474.61041086801225
5103,Primary commodity price,Steel,2002,Simulated,204,474.4577894714884
5104,Primary commodity price,Steel,2002,Simulated,555,474.4671819180136
5105,Primary commodity price,Steel,2002,Simulated,449,472.23805472504085
5106,Primary commodity price,Steel,2002,Simulated,251,472.76434570365626
5107,Primary commodity price,Steel,2002,"Historical, actual","Historical, actual",451.4735369528811
5108,Primary commodity price,Steel,2002,"Historical, rolling mean","Historical, rolling mean",497.6573954402784
5109,Primary commodity price,Steel,2003,Simulated,22,478.5941291353639
5110,Primary commodity price,Steel,2003,Simulated,326,554.164919447073
5111,Primary commodity price,Steel,2003,Simulated,259,481.6892212859647
5112,Primary commodity price,Steel,2003,Simulated,328,509.8055615512249
5113,Primary commodity price,Steel,2003,Simulated,105,478.0786743344448
5114,Primary commodity price,Steel,2003,Simulated,362,508.3282840959425
5115,Primary commodity price,Steel,2003,Simulated,16,479.9032920348458
5116,Primary commodity price,Steel,2003,Simulated,158,553.5965946505543
5117,Primary commodity price,Steel,2003,Simulated,57,475.2460920545759
5118,Primary commodity price,Steel,2003,Simulated,275,418.0029999536163
5119,Primary commodity price,Steel,2003,Simulated,124,483.8611960312993
5120,Primary commodity price,Steel,2003,Simulated,239,472.4660065279356
5121,Primary commodity price,Steel,2003,Simulated,578,506.7859420759216
5122,Primary commodity price,Steel,2003,Simulated,469,476.6074413598976
5123,Primary commodity price,Steel,2003,Simulated,264,469.2533184416063
5124,Primary commodity price,Steel,2003,Simulated,218,464.9215912304532
5125,Primary commodity price,Steel,2003,Simulated,394,509.4268325183269
5126,Primary commodity price,Steel,2003,Simulated,526,467.8920072375233
5127,Primary commodity price,Steel,2003,Simulated,409,490.5373227808822
5128,Primary commodity price,Steel,2003,Simulated,231,475.1854959188451
5129,Primary commodity price,Steel,2003,Simulated,255,491.8167666056958
5130,Primary commodity price,Steel,2003,Simulated,204,447.6000481954316
5131,Primary commodity price,Steel,2003,Simulated,555,476.2999358687573
5132,Primary commodity price,Steel,2003,Simulated,449,475.0077682101125
5133,Primary commodity price,Steel,2003,Simulated,251,480.74648280209664
5134,Primary commodity price,Steel,2003,"Historical, actual","Historical, actual",530.0374393532633
5135,Primary commodity price,Steel,2003,"Historical, rolling mean","Historical, rolling mean",521.4924426268788
5136,Primary commodity price,Steel,2004,Simulated,22,477.38763686005984
5137,Primary commodity price,Steel,2004,Simulated,326,476.7445447192825
5138,Primary commodity price,Steel,2004,Simulated,259,474.88319626795806
5139,Primary commodity price,Steel,2004,Simulated,328,436.1138693634136
5140,Primary commodity price,Steel,2004,Simulated,105,438.4127387723794
5141,Primary commodity price,Steel,2004,Simulated,362,482.2862841694461
5142,Primary commodity price,Steel,2004,Simulated,16,481.02631732022354
5143,Primary commodity price,Steel,2004,Simulated,158,540.5442112990546
5144,Primary commodity price,Steel,2004,Simulated,57,471.2149983212946
5145,Primary commodity price,Steel,2004,Simulated,275,457.341316397461
5146,Primary commodity price,Steel,2004,Simulated,124,455.6956339828603
5147,Primary commodity price,Steel,2004,Simulated,239,477.99673532823306
5148,Primary commodity price,Steel,2004,Simulated,578,508.70246921860456
5149,Primary commodity price,Steel,2004,Simulated,469,459.19435256985406
5150,Primary commodity price,Steel,2004,Simulated,264,461.2325714336164
5151,Primary commodity price,Steel,2004,Simulated,218,488.3713072134504
5152,Primary commodity price,Steel,2004,Simulated,394,465.5106108102104
5153,Primary commodity price,Steel,2004,Simulated,526,534.4142208052546
5154,Primary commodity price,Steel,2004,Simulated,409,435.9328009030334
5155,Primary commodity price,Steel,2004,Simulated,231,465.3698194265087
5156,Primary commodity price,Steel,2004,Simulated,255,536.8394948003506
5157,Primary commodity price,Steel,2004,Simulated,204,458.82600334859774
5158,Primary commodity price,Steel,2004,Simulated,555,491.0872977537748
5159,Primary commodity price,Steel,2004,Simulated,449,472.9896180815499
5160,Primary commodity price,Steel,2004,Simulated,251,480.8840558536756
5161,Primary commodity price,Steel,2004,"Historical, actual","Historical, actual",639.5828673570072
5162,Primary commodity price,Steel,2004,"Historical, rolling mean","Historical, rolling mean",541.6566228213147
5163,Primary commodity price,Steel,2005,Simulated,22,477.17474380650873
5164,Primary commodity price,Steel,2005,Simulated,326,512.5419344532955
5165,Primary commodity price,Steel,2005,Simulated,259,504.90634283095153
5166,Primary commodity price,Steel,2005,Simulated,328,509.7573092971088
5167,Primary commodity price,Steel,2005,Simulated,105,422.0473909249928
5168,Primary commodity price,Steel,2005,Simulated,362,513.1081812666406
5169,Primary commodity price,Steel,2005,Simulated,16,489.39697368781526
5170,Primary commodity price,Steel,2005,Simulated,158,597.301519165635
5171,Primary commodity price,Steel,2005,Simulated,57,471.382991103108
5172,Primary commodity price,Steel,2005,Simulated,275,482.22046008627456
5173,Primary commodity price,Steel,2005,Simulated,124,494.8153758458965
5174,Primary commodity price,Steel,2005,Simulated,239,485.3508976450638
5175,Primary commodity price,Steel,2005,Simulated,578,539.5490444512881
5176,Primary commodity price,Steel,2005,Simulated,469,473.8252828510593
5177,Primary commodity price,Steel,2005,Simulated,264,460.3161079476975
5178,Primary commodity price,Steel,2005,Simulated,218,464.47306001033263
5179,Primary commodity price,Steel,2005,Simulated,394,430.2514163865904
5180,Primary commodity price,Steel,2005,Simulated,526,558.355595054942
5181,Primary commodity price,Steel,2005,Simulated,409,447.2942456122104
5182,Primary commodity price,Steel,2005,Simulated,231,464.07541351246033
5183,Primary commodity price,Steel,2005,Simulated,255,557.1729443602843
5184,Primary commodity price,Steel,2005,Simulated,204,390.4836883099609
5185,Primary commodity price,Steel,2005,Simulated,555,425.38055952861765
5186,Primary commodity price,Steel,2005,Simulated,449,470.30091409930696
5187,Primary commodity price,Steel,2005,Simulated,251,484.99353454882856
5188,Primary commodity price,Steel,2005,"Historical, actual","Historical, actual",552.4078424911451
5189,Primary commodity price,Steel,2005,"Historical, rolling mean","Historical, rolling mean",573.9914741517906
5190,Primary commodity price,Steel,2006,Simulated,22,478.5005354960493
5191,Primary commodity price,Steel,2006,Simulated,326,487.6828372964399
5192,Primary commodity price,Steel,2006,Simulated,259,483.78946129081766
5193,Primary commodity price,Steel,2006,Simulated,328,413.0626404295572
5194,Primary commodity price,Steel,2006,Simulated,105,468.6097902041678
5195,Primary commodity price,Steel,2006,Simulated,362,472.4079805469456
5196,Primary commodity price,Steel,2006,Simulated,16,489.57699316254815
5197,Primary commodity price,Steel,2006,Simulated,158,525.7848101561947
5198,Primary commodity price,Steel,2006,Simulated,57,469.6107514453792
5199,Primary commodity price,Steel,2006,Simulated,275,474.1771686728901
5200,Primary commodity price,Steel,2006,Simulated,124,512.9748995350561
5201,Primary commodity price,Steel,2006,Simulated,239,488.8927202069181
5202,Primary commodity price,Steel,2006,Simulated,578,510.9717218770673
5203,Primary commodity price,Steel,2006,Simulated,469,440.03669045693016
5204,Primary commodity price,Steel,2006,Simulated,264,457.3948549707366
5205,Primary commodity price,Steel,2006,Simulated,218,488.73840516008033
5206,Primary commodity price,Steel,2006,Simulated,394,464.8372866883089
5207,Primary commodity price,Steel,2006,Simulated,526,598.1843499579624
5208,Primary commodity price,Steel,2006,Simulated,409,401.06378042201135
5209,Primary commodity price,Steel,2006,Simulated,231,459.0976816100197
5210,Primary commodity price,Steel,2006,Simulated,255,583.3485229799987
5211,Primary commodity price,Steel,2006,Simulated,204,374.85954502121166
5212,Primary commodity price,Steel,2006,Simulated,555,384.4768317955407
5213,Primary commodity price,Steel,2006,Simulated,449,465.5307584144223
5214,Primary commodity price,Steel,2006,Simulated,251,489.1422494678103
5215,Primary commodity price,Steel,2006,"Historical, actual","Historical, actual",534.7814279522767
5216,Primary commodity price,Steel,2006,"Historical, rolling mean","Historical, rolling mean",610.744930311773
5217,Primary commodity price,Steel,2007,Simulated,22,477.6084674460192
5218,Primary commodity price,Steel,2007,Simulated,326,502.61017117064586
5219,Primary commodity price,Steel,2007,Simulated,259,513.516130241423
5220,Primary commodity price,Steel,2007,Simulated,328,509.258484196834
5221,Primary commodity price,Steel,2007,Simulated,105,461.1536700038762
5222,Primary commodity price,Steel,2007,Simulated,362,451.308965594969
5223,Primary commodity price,Steel,2007,Simulated,16,497.5181883003755
5224,Primary commodity price,Steel,2007,Simulated,158,558.3988317537052
5225,Primary commodity price,Steel,2007,Simulated,57,487.68416573602514
5226,Primary commodity price,Steel,2007,Simulated,275,592.4715104735328
5227,Primary commodity price,Steel,2007,Simulated,124,533.0561952980186
5228,Primary commodity price,Steel,2007,Simulated,239,495.9458418986548
5229,Primary commodity price,Steel,2007,Simulated,578,543.4113447783965
5230,Primary commodity price,Steel,2007,Simulated,469,463.3304485383497
5231,Primary commodity price,Steel,2007,Simulated,264,461.775868772273
5232,Primary commodity price,Steel,2007,Simulated,218,472.1397922437983
5233,Primary commodity price,Steel,2007,Simulated,394,427.6860330010624
5234,Primary commodity price,Steel,2007,Simulated,526,678.643362625335
5235,Primary commodity price,Steel,2007,Simulated,409,507.0443338699256
5236,Primary commodity price,Steel,2007,Simulated,231,461.6584157470942
5237,Primary commodity price,Steel,2007,Simulated,255,623.632958030358
5238,Primary commodity price,Steel,2007,Simulated,204,356.56043386994986
5239,Primary commodity price,Steel,2007,Simulated,555,336.15577610392825
5240,Primary commodity price,Steel,2007,Simulated,449,460.5654120991697
5241,Primary commodity price,Steel,2007,Simulated,251,503.5524400708279
5242,Primary commodity price,Steel,2007,"Historical, actual","Historical, actual",613.1477936052606
5243,Primary commodity price,Steel,2007,"Historical, rolling mean","Historical, rolling mean",587.388679006578
5244,Primary commodity price,Steel,2008,Simulated,22,477.7079577231833
5245,Primary commodity price,Steel,2008,Simulated,326,510.3347144402342
5246,Primary commodity price,Steel,2008,Simulated,259,499.0001261340331
5247,Primary commodity price,Steel,2008,Simulated,328,396.13736394462353
5248,Primary commodity price,Steel,2008,Simulated,105,479.37881561142586
5249,Primary commodity price,Steel,2008,Simulated,362,427.0641371957008
5250,Primary commodity price,Steel,2008,Simulated,16,506.4114402226244
5251,Primary commodity price,Steel,2008,Simulated,158,499.9432549135475
5252,Primary commodity price,Steel,2008,Simulated,57,495.2267157354834
5253,Primary commodity price,Steel,2008,Simulated,275,626.1267269205852
5254,Primary commodity price,Steel,2008,Simulated,124,544.7838662091435
5255,Primary commodity price,Steel,2008,Simulated,239,498.20825163191824
5256,Primary commodity price,Steel,2008,Simulated,578,507.2875061810109
5257,Primary commodity price,Steel,2008,Simulated,469,448.2616628319576
5258,Primary commodity price,Steel,2008,Simulated,264,466.06784131132366
5259,Primary commodity price,Steel,2008,Simulated,218,480.1170300663069
5260,Primary commodity price,Steel,2008,Simulated,394,405.958267519662
5261,Primary commodity price,Steel,2008,Simulated,526,777.4241621091544
5262,Primary commodity price,Steel,2008,Simulated,409,381.9477188971175
5263,Primary commodity price,Steel,2008,Simulated,231,463.8507691799293
5264,Primary commodity price,Steel,2008,Simulated,255,602.7853478104421
5265,Primary commodity price,Steel,2008,Simulated,204,373.18716442114464
5266,Primary commodity price,Steel,2008,Simulated,555,323.07433409199706
5267,Primary commodity price,Steel,2008,Simulated,449,454.7389195173548
5268,Primary commodity price,Steel,2008,Simulated,251,506.21505279440873
5269,Primary commodity price,Steel,2008,"Historical, actual","Historical, actual",713.8047201531751
5270,Primary commodity price,Steel,2008,"Historical, rolling mean","Historical, rolling mean",598.2358541069661
5271,Primary commodity price,Steel,2009,Simulated,22,469.7659063302235
5272,Primary commodity price,Steel,2009,Simulated,326,458.1691172671189
5273,Primary commodity price,Steel,2009,Simulated,259,507.5795907146102
5274,Primary commodity price,Steel,2009,Simulated,328,499.0089266035528
5275,Primary commodity price,Steel,2009,Simulated,105,451.8516769904672
5276,Primary commodity price,Steel,2009,Simulated,362,386.60999343846174
5277,Primary commodity price,Steel,2009,Simulated,16,509.51508214241153
5278,Primary commodity price,Steel,2009,Simulated,158,496.6518579354778
5279,Primary commodity price,Steel,2009,Simulated,57,518.965390109867
5280,Primary commodity price,Steel,2009,Simulated,275,629.3700340445891
5281,Primary commodity price,Steel,2009,Simulated,124,548.9133925622617
5282,Primary commodity price,Steel,2009,Simulated,239,480.2079188052822
5283,Primary commodity price,Steel,2009,Simulated,578,532.4464246174385
5284,Primary commodity price,Steel,2009,Simulated,469,464.0985715357348
5285,Primary commodity price,Steel,2009,Simulated,264,472.0995759581523
5286,Primary commodity price,Steel,2009,Simulated,218,453.5379997190069
5287,Primary commodity price,Steel,2009,Simulated,394,407.9287794997583
5288,Primary commodity price,Steel,2009,Simulated,526,854.131137836883
5289,Primary commodity price,Steel,2009,Simulated,409,626.6550336766779
5290,Primary commodity price,Steel,2009,Simulated,231,449.8758625624997
5291,Primary commodity price,Steel,2009,Simulated,255,574.027358598926
5292,Primary commodity price,Steel,2009,Simulated,204,364.8004429297477
5293,Primary commodity price,Steel,2009,Simulated,555,312.83548034141546
5294,Primary commodity price,Steel,2009,Simulated,449,447.8921619785714
5295,Primary commodity price,Steel,2009,Simulated,251,512.066124589825
5296,Primary commodity price,Steel,2009,"Historical, actual","Historical, actual",522.8016108310323
5297,Primary commodity price,Steel,2009,"Historical, rolling mean","Historical, rolling mean",625.3880974764354
5298,Primary commodity price,Steel,2010,Simulated,22,458.8052739732981
5299,Primary commodity price,Steel,2010,Simulated,326,503.236369291356
5300,Primary commodity price,Steel,2010,Simulated,259,488.0702371174143
5301,Primary commodity price,Steel,2010,Simulated,328,353.9832434622224
5302,Primary commodity price,Steel,2010,Simulated,105,440.8444922394282
5303,Primary commodity price,Steel,2010,Simulated,362,370.81649443308095
5304,Primary commodity price,Steel,2010,Simulated,16,509.5929173731805
5305,Primary commodity price,Steel,2010,Simulated,158,425.2591045092319
5306,Primary commodity price,Steel,2010,Simulated,57,525.887954263557
5307,Primary commodity price,Steel,2010,Simulated,275,627.2061685729193
5308,Primary commodity price,Steel,2010,Simulated,124,504.6209665251726
5309,Primary commodity price,Steel,2010,Simulated,239,460.7259878814445
5310,Primary commodity price,Steel,2010,Simulated,578,482.0782776659287
5311,Primary commodity price,Steel,2010,Simulated,469,424.74098423247045
5312,Primary commodity price,Steel,2010,Simulated,264,472.0389418540535
5313,Primary commodity price,Steel,2010,Simulated,218,445.835241033155
5314,Primary commodity price,Steel,2010,Simulated,394,424.6604974694359
5315,Primary commodity price,Steel,2010,Simulated,526,865.0578958421389
5316,Primary commodity price,Steel,2010,Simulated,409,429.11716010178696
5317,Primary commodity price,Steel,2010,Simulated,231,433.0066919215867
5318,Primary commodity price,Steel,2010,Simulated,255,507.0308171065617
5319,Primary commodity price,Steel,2010,Simulated,204,385.7683849926346
5320,Primary commodity price,Steel,2010,Simulated,555,327.2034096928649
5321,Primary commodity price,Steel,2010,Simulated,449,440.3209935477121
5322,Primary commodity price,Steel,2010,Simulated,251,515.2651144350169
5323,Primary commodity price,Steel,2010,"Historical, actual","Historical, actual",606.6437179930856
5324,Primary commodity price,Steel,2010,"Historical, rolling mean","Historical, rolling mean",616.7061496745334
5325,Primary commodity price,Steel,2011,Simulated,22,466.696071404899
5326,Primary commodity price,Steel,2011,Simulated,326,495.2957454230773
5327,Primary commodity price,Steel,2011,Simulated,259,525.8397690388792
5328,Primary commodity price,Steel,2011,Simulated,328,515.1959215353173
5329,Primary commodity price,Steel,2011,Simulated,105,480.7516720944492
5330,Primary commodity price,Steel,2011,Simulated,362,363.1261613214927
5331,Primary commodity price,Steel,2011,Simulated,16,525.8981596534601
5332,Primary commodity price,Steel,2011,Simulated,158,454.8317879256904
5333,Primary commodity price,Steel,2011,Simulated,57,564.8483859993089
5334,Primary commodity price,Steel,2011,Simulated,275,606.0467268698222
5335,Primary commodity price,Steel,2011,Simulated,124,558.4298295757877
5336,Primary commodity price,Steel,2011,Simulated,239,482.0819354685928
5337,Primary commodity price,Steel,2011,Simulated,578,558.7556088051358
5338,Primary commodity price,Steel,2011,Simulated,469,489.8708196740354
5339,Primary commodity price,Steel,2011,Simulated,264,480.4052847666479
5340,Primary commodity price,Steel,2011,Simulated,218,456.97539590201706
5341,Primary commodity price,Steel,2011,Simulated,394,411.4678759175836
5342,Primary commodity price,Steel,2011,Simulated,526,807.9972747646839
5343,Primary commodity price,Steel,2011,Simulated,409,756.2734238971058
5344,Primary commodity price,Steel,2011,Simulated,231,424.79376017721904
5345,Primary commodity price,Steel,2011,Simulated,255,497.2470537183544
5346,Primary commodity price,Steel,2011,Simulated,204,431.6355464225395
5347,Primary commodity price,Steel,2011,Simulated,555,356.595365700787
5348,Primary commodity price,Steel,2011,Simulated,449,436.9212435039128
5349,Primary commodity price,Steel,2011,Simulated,251,530.2274007575712
5350,Primary commodity price,Steel,2011,"Historical, actual","Historical, actual",670.5426447996235
5351,Primary commodity price,Steel,2011,"Historical, rolling mean","Historical, rolling mean",578.040644087246
5352,Primary commodity price,Steel,2012,Simulated,22,464.8275399193973
5353,Primary commodity price,Steel,2012,Simulated,326,515.7014446364489
5354,Primary commodity price,Steel,2012,Simulated,259,495.54794921520113
5355,Primary commodity price,Steel,2012,Simulated,328,372.471510808283
5356,Primary commodity price,Steel,2012,Simulated,105,486.11235566335415
5357,Primary commodity price,Steel,2012,Simulated,362,355.9339870812255
5358,Primary commodity price,Steel,2012,Simulated,16,538.9318119171337
5359,Primary commodity price,Steel,2012,Simulated,158,358.7520394113622
5360,Primary commodity price,Steel,2012,Simulated,57,574.5993630582732
5361,Primary commodity price,Steel,2012,Simulated,275,604.39870419126
5362,Primary commodity price,Steel,2012,Simulated,124,547.9344695166585
5363,Primary commodity price,Steel,2012,Simulated,239,483.4829580371267
5364,Primary commodity price,Steel,2012,Simulated,578,496.3923160672117
5365,Primary commodity price,Steel,2012,Simulated,469,419.4867558747549
5366,Primary commodity price,Steel,2012,Simulated,264,486.9441474621276
5367,Primary commodity price,Steel,2012,Simulated,218,437.6549568873065
5368,Primary commodity price,Steel,2012,Simulated,394,409.54588101720384
5369,Primary commodity price,Steel,2012,Simulated,526,751.8515385591437
5370,Primary commodity price,Steel,2012,Simulated,409,479.429090862752
5371,Primary commodity price,Steel,2012,Simulated,231,412.5413673984685
5372,Primary commodity price,Steel,2012,Simulated,255,496.0467679519951
5373,Primary commodity price,Steel,2012,Simulated,204,473.1028787543034
5374,Primary commodity price,Steel,2012,Simulated,555,378.1154949026056
5375,Primary commodity price,Steel,2012,Simulated,449,432.6301076613731
5376,Primary commodity price,Steel,2012,Simulated,251,533.8008619299414
5377,Primary commodity price,Steel,2012,"Historical, actual","Historical, actual",569.7380545957506
5378,Primary commodity price,Steel,2012,"Historical, rolling mean","Historical, rolling mean",580.3860675792008
5379,Primary commodity price,Steel,2013,Simulated,22,460.846727044304
5380,Primary commodity price,Steel,2013,Simulated,326,490.3536125641725
5381,Primary commodity price,Steel,2013,Simulated,259,510.0212898123658
5382,Primary commodity price,Steel,2013,Simulated,328,487.1682567141637
5383,Primary commodity price,Steel,2013,Simulated,105,488.38136393843695
5384,Primary commodity price,Steel,2013,Simulated,362,378.2805674294797
5385,Primary commodity price,Steel,2013,Simulated,16,549.4552817205184
5386,Primary commodity price,Steel,2013,Simulated,158,423.13920757535055
5387,Primary commodity price,Steel,2013,Simulated,57,612.1592657722507
5388,Primary commodity price,Steel,2013,Simulated,275,568.5295113593942
5389,Primary commodity price,Steel,2013,Simulated,124,578.9957576143283
5390,Primary commodity price,Steel,2013,Simulated,239,482.2305378506164
5391,Primary commodity price,Steel,2013,Simulated,578,551.6473875134434
5392,Primary commodity price,Steel,2013,Simulated,469,505.8671801590488
5393,Primary commodity price,Steel,2013,Simulated,264,498.3020881196235
5394,Primary commodity price,Steel,2013,Simulated,218,446.2509871380743
5395,Primary commodity price,Steel,2013,Simulated,394,372.7682194890232
5396,Primary commodity price,Steel,2013,Simulated,526,697.5362951477326
5397,Primary commodity price,Steel,2013,Simulated,409,808.6132086822845
5398,Primary commodity price,Steel,2013,Simulated,231,401.44903663404136
5399,Primary commodity price,Steel,2013,Simulated,255,508.9865310657667
5400,Primary commodity price,Steel,2013,Simulated,204,530.1559856929658
5401,Primary commodity price,Steel,2013,Simulated,555,333.5052416725455
5402,Primary commodity price,Steel,2013,Simulated,449,429.53289940803546
5403,Primary commodity price,Steel,2013,Simulated,251,547.8311913310793
5404,Primary commodity price,Steel,2013,"Historical, actual","Historical, actual",520.4771922167384
5405,Primary commodity price,Steel,2013,"Historical, rolling mean","Historical, rolling mean",556.4588607575515
5406,Primary commodity price,Steel,2014,Simulated,22,459.0749918528825
5407,Primary commodity price,Steel,2014,Simulated,326,485.8090640336909
5408,Primary commodity price,Steel,2014,Simulated,259,491.1159305726395
5409,Primary commodity price,Steel,2014,Simulated,328,355.2939915684818
5410,Primary commodity price,Steel,2014,Simulated,105,504.0601995429831
5411,Primary commodity price,Steel,2014,Simulated,362,391.1585415192607
5412,Primary commodity price,Steel,2014,Simulated,16,565.1485996010219
5413,Primary commodity price,Steel,2014,Simulated,158,347.9535166076876
5414,Primary commodity price,Steel,2014,Simulated,57,623.7106518932948
5415,Primary commodity price,Steel,2014,Simulated,275,568.951663497031
5416,Primary commodity price,Steel,2014,Simulated,124,559.3906725506456
5417,Primary commodity price,Steel,2014,Simulated,239,484.0416140455162
5418,Primary commodity price,Steel,2014,Simulated,578,515.9360865181613
5419,Primary commodity price,Steel,2014,Simulated,469,432.6611288425688
5420,Primary commodity price,Steel,2014,Simulated,264,508.2423576179561
5421,Primary commodity price,Steel,2014,Simulated,218,425.9566245854281
5422,Primary commodity price,Steel,2014,Simulated,394,402.7654638633847
5423,Primary commodity price,Steel,2014,Simulated,526,667.4162864457876
5424,Primary commodity price,Steel,2014,Simulated,409,517.2317644332121
5425,Primary commodity price,Steel,2014,Simulated,231,395.60433881487165
5426,Primary commodity price,Steel,2014,Simulated,255,539.8898697512163
5427,Primary commodity price,Steel,2014,Simulated,204,592.6470170948197
5428,Primary commodity price,Steel,2014,Simulated,555,408.9661368207078
5429,Primary commodity price,Steel,2014,Simulated,449,427.3654138794085
5430,Primary commodity price,Steel,2014,Simulated,251,550.724258659339
5431,Primary commodity price,Steel,2014,"Historical, actual","Historical, actual",534.528728290806
5432,Primary commodity price,Steel,2014,"Historical, rolling mean","Historical, rolling mean",532.583461815304
5433,Primary commodity price,Steel,2015,Simulated,22,452.1687879852764
5434,Primary commodity price,Steel,2015,Simulated,326,505.497603384822
5435,Primary commodity price,Steel,2015,Simulated,259,486.90677011097495
5436,Primary commodity price,Steel,2015,Simulated,328,495.6898429618724
5437,Primary commodity price,Steel,2015,Simulated,105,497.32623274803774
5438,Primary commodity price,Steel,2015,Simulated,362,428.2117765369516
5439,Primary commodity price,Steel,2015,Simulated,16,573.4797603659487
5440,Primary commodity price,Steel,2015,Simulated,158,387.8189925246532
5441,Primary commodity price,Steel,2015,Simulated,57,654.5470161206075
5442,Primary commodity price,Steel,2015,Simulated,275,506.8990241454003
5443,Primary commodity price,Steel,2015,Simulated,124,577.1868806823388
5444,Primary commodity price,Steel,2015,Simulated,239,485.0808354621044
5445,Primary commodity price,Steel,2015,Simulated,578,572.6855148395408
5446,Primary commodity price,Steel,2015,Simulated,469,521.2872402593291
5447,Primary commodity price,Steel,2015,Simulated,264,521.8299331068959
5448,Primary commodity price,Steel,2015,Simulated,218,429.8979540657026
5449,Primary commodity price,Steel,2015,Simulated,394,355.10203933114553
5450,Primary commodity price,Steel,2015,Simulated,526,648.748342556453
5451,Primary commodity price,Steel,2015,Simulated,409,836.3491231022691
5452,Primary commodity price,Steel,2015,Simulated,231,394.8039907456337
5453,Primary commodity price,Steel,2015,Simulated,255,531.0183430560162
5454,Primary commodity price,Steel,2015,Simulated,204,592.323107431166
5455,Primary commodity price,Steel,2015,Simulated,555,368.4726513219507
5456,Primary commodity price,Steel,2015,Simulated,449,425.3171796110572
5457,Primary commodity price,Steel,2015,Simulated,251,572.008550829797
5458,Primary commodity price,Steel,2015,"Historical, actual","Historical, actual",487.00768388483897
5459,Primary commodity price,Steel,2015,"Historical, rolling mean","Historical, rolling mean",536.4455988036148
5460,Primary commodity price,Steel,2016,Simulated,22,445.30431184405336
5461,Primary commodity price,Steel,2016,Simulated,326,471.2313305775968
5462,Primary commodity price,Steel,2016,Simulated,259,479.1426843144717
5463,Primary commodity price,Steel,2016,Simulated,328,346.60516713729805
5464,Primary commodity price,Steel,2016,Simulated,105,515.976957035165
5465,Primary commodity price,Steel,2016,Simulated,362,449.6627514418435
5466,Primary commodity price,Steel,2016,Simulated,16,579.2323477172134
5467,Primary commodity price,Steel,2016,Simulated,158,362.2232552401258
5468,Primary commodity price,Steel,2016,Simulated,57,645.619798405195
5469,Primary commodity price,Steel,2016,Simulated,275,541.5454669635286
5470,Primary commodity price,Steel,2016,Simulated,124,566.277042573526
5471,Primary commodity price,Steel,2016,Simulated,239,480.2312002464787
5472,Primary commodity price,Steel,2016,Simulated,578,531.7461277193767
5473,Primary commodity price,Steel,2016,Simulated,469,439.6911509061204
5474,Primary commodity price,Steel,2016,Simulated,264,533.1776689212115
5475,Primary commodity price,Steel,2016,Simulated,218,413.7718995440962
5476,Primary commodity price,Steel,2016,Simulated,394,383.9535400610471
5477,Primary commodity price,Steel,2016,Simulated,526,619.745390716118
5478,Primary commodity price,Steel,2016,Simulated,409,542.0327886561973
5479,Primary commodity price,Steel,2016,Simulated,231,391.7972308374223
5480,Primary commodity price,Steel,2016,Simulated,255,516.2362533920152
5481,Primary commodity price,Steel,2016,Simulated,204,613.6548723856105
5482,Primary commodity price,Steel,2016,Simulated,555,386.0782532960173
5483,Primary commodity price,Steel,2016,Simulated,449,423.6750687901802
5484,Primary commodity price,Steel,2016,Simulated,251,557.0372260109643
5485,Primary commodity price,Steel,2016,"Historical, actual","Historical, actual",551.1656500883856
5486,Primary commodity price,Steel,2016,"Historical, rolling mean","Historical, rolling mean",566.6169912216928
5487,Primary commodity price,Steel,2017,Simulated,22,439.47527033282574
5488,Primary commodity price,Steel,2017,Simulated,326,449.3965108361528
5489,Primary commodity price,Steel,2017,Simulated,259,477.07304925235206
5490,Primary commodity price,Steel,2017,Simulated,328,512.2794758982935
5491,Primary commodity price,Steel,2017,Simulated,105,523.2976500558017
5492,Primary commodity price,Steel,2017,Simulated,362,492.28535915846
5493,Primary commodity price,Steel,2017,Simulated,16,579.9009451650948
5494,Primary commodity price,Steel,2017,Simulated,158,404.17097935464113
