,,Scrap demand,Grade,collection_elas_scrap_price,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,direct_melt_elas_scrap_spread,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry
Ta,143,0.14490228624482276,0.01059322041971941,-0.00014198561049323172,-0.002584415314760194,0.0835324535027713,-0.008898750420621231,0.007137117532217537,0.015984269289925142,-0.006498663919507742,0.0022254896459855647,-0.014667383986368267,-0.0025315571828025745,-0.014397059394357939,-0.006008996339536102,0.004033525248668756,0.02336234890086024,0.013337993367929157,-0.03543284722511391,-0.002330616982674271,0.00019474168131385875,-0.010833615370690946,-0.011533968034937966,0.0022612309336378054,-0.017314649944117605,0.0004998216839654601,-0.061701365036780476,-0.0074170700855487924,0.0017847845013581195,0.047196717340024015,0.010860483500132882,0.00633469928755295,0.0016928152570180423,0.004159968571548013,0.002625734084177912,0.01835925652739653,0.06244159646658166,0.003088061621452411,0.0036265569568319114,0.011547444354479734,0.002339237820678249,0.0016520469895777187
Al,779,0.3161425752857,0.006104681980571442,0.009234112194806738,-0.0007005682414022211,0.02407543108224681,0.06054970253546241,0.013822457913483015,0.011170763450836037,0.01653568620206058,0.004499691632210805,0.003256810680007715,0.011539488684278603,0.0026368255928790924,0.01934720146414408,0.024980023940298857,0.03871074513570143,0.02961515265758179,0.0129647322231686,0.01651734918295315,0.010046211649407178,0.01606165851925602,-0.0040729912741199045,0.013482834378695371,0.010924892146486795,0.014499561097658195,0.07381538887988141,0.10985050789424727,0.005786465721717345,0.0035775132502416313,0.004758560200927135,0.005552789227056326,0.01059926608483938,0.004305812680199202,0.0014452056218961166,0.0008685844372707465,0.004085510556921953,0.001160262828963442,0.0018997204312099195,0.011709490748638095,0.0013647951434709342,0.0009750530577848283
Steel,618,0.33340904752624534,-0.00021033631054071753,-0.003536150186603612,-0.0133404682394937,-0.024236365878816602,-0.018875840855395253,-0.0003228959759822517,0.006817271055013167,-0.004159618061872638,-0.00271901007165925,0.00023055874249264743,-0.007183174000472936,-0.004264363679745455,-0.0016383023487619114,0.002388940303024098,0.0007918253273023032,-0.00357432603654252,0.040786459480904175,-0.005806865224595386,-0.0036029087367256446,0.0011394246859026903,0.008932372950024435,0.0019611533922418755,0.00045000775806917486,0.00029052217894061,0.0185563650868754,-0.0056967243340845025,0.001226860883402301,-0.005144330966878692,0.0022671467969395125,0.002343318693411641,0.006795432236056215,0.004789129816976074,0.0021034072666457886,-0.002969365596419253,0.005218003605758124,0.002616291497646442,0.0017588630986858304,-0.00021141205816293978,0.0010978422022064332,0.0011086875387205054
Steel,668,0.2691714066688146,-0.0020344301003250177,-0.0007241601700926967,0.003601332464433606,-0.021034134061917814,-0.0022908833676552275,0.001970183179584495,0.020776214919134096,0.009939844004656953,-0.0012408605803394348,0.0010906450959698997,-0.0014216376922463047,0.0005290647956244694,-0.0060111336981766034,-0.03230972422566671,0.012008775996016829,-0.009168839788296019,0.0065312722861892445,-0.007180397256417868,-0.004310962487365669,-0.0014634291390017114,0.012277455219768177,0.002324395627271712,-0.008205489208746457,0.0013966517989244345,0.07252232143454199,-0.0060830028722872135,0.0016911774819083482,-0.005878873412331144,0.002967008760654367,0.0036461903504671324,0.00244742486852699,-0.0002899451059926278,0.0020677617511797148,-0.0034330878865542363,0.004263759818957222,0.0018927534578367356,0.002044591560847779,0.003173499315661754,0.0007711589434884814,0.0008262245732375767
Ag,1031,-0.6706155664014015,0.013765640376948121,-0.0010657404856278033,-0.009701040343812643,0.026927173727295407,0.0043794431268992596,-0.023588398101365336,0.07216951024445348,0.005494878296001283,-0.0006266455526927866,0.012097967160945204,-0.004919915784973947,0.007031950556801776,0.006733968450689356,0.002536408074639996,0.0021522025926760304,0.0024166813209631844,0.006085038722547639,-0.019771406554768948,-0.006358023858601799,-0.005959966987643905,-0.003479515032819946,-0.008053918603152858,0.00846698271210283,-0.016699731169200076,0.054016140854570543,-0.0017879132086392776,-0.003441927823280012,0.058893108118778265,0.00759029425576515,0.003936285042999626,-0.0019283189614942096,-0.0015357128078933538,-0.0019036267049688126,0.02535167861198886,0.00316809996261784,0.01093844904704384,0.0066292639157796195,-0.00617140950216397,-0.0024301344418640927,-0.0019367686224310004
Zn,100,0.11661121127110302,-0.005269657385253479,-0.0025753658107799467,-0.004169712516398865,0.057337470661715406,-0.002569537686941527,0.005044253231220006,0.01032788379930736,-0.002590371273611207,-0.0030207630079116046,-0.006963137934160315,-0.011072995427491865,0.0029285150343651926,-0.0032364071256367373,0.017644987238387862,-0.00730531628998906,0.008603501171461494,0.026027246679686006,0.005121324065881534,0.0006547768338369882,-0.001990011776042366,-0.03314412814535321,-0.0013740212969270262,-0.011526722096153243,-0.01169825680246848,-0.07329676215447169,-0.019857180747163625,-0.0004629430100032318,-0.017964521230471157,-0.003106519276279333,-0.014514113780142477,-0.004175121557694862,-0.0029585412987026935,0.0004907173631412197,-0.012861619349649923,-0.018627246398712643,-0.004220673779590144,0.00018770725375366243,0.00474613711520543,0.00015083547622963368,0.00036794233740946534
Zn,1068,0.07624635381985354,-0.011349075280429383,-0.006412660317468822,-0.0135559623078326,-0.08512742865499137,-0.009916670582952739,-0.003618578119635543,0.003512829167034382,-0.010219841309558915,-0.015586084104326565,-0.013292801630403339,-0.0030026802794561247,-0.008815935650115205,-0.00504114419051586,-0.05203160103182521,-0.034809488120670834,-0.00439106392331764,0.04979451533871987,-0.03367505895433647,-0.014300290709001665,-0.020914905410894226,-0.07716003470081347,-0.010770270278933337,-0.007291079697381006,-0.030977695950885058,0.023766376942787118,-0.036370279802509696,-0.005265413094255256,-0.015536163332850446,-0.007033908203350796,-0.031101341799857084,-0.009263596892274977,-0.007182543294175251,-0.0017576692195169952,-0.009030685115994653,-0.02117281775988213,-0.00889577814335481,-0.002351555712255487,-1.9009622777719637e-05,-0.0002725988691229182,8.278852345972208e-05
Ag,186,0.16376639307337826,0.00505531133467252,-0.0071209112100742815,0.0005472223362216166,0.012569305772077443,-0.0019698440041581063,0.0030211991918913427,0.022518714610381057,-0.003282411917619019,-0.0024151887110618405,0.0028769753363621624,-0.007529328396999776,0.004911810480883878,-0.004855313861417609,-0.053104043589738345,0.008507421305675788,-0.013339407021531111,0.05821637031095143,-0.020738367934178614,-0.000613081481327511,0.0004893292393448346,0.014186812766784981,0.0016946540008089335,0.004744921237645197,-0.0018415027507612562,0.020013168123904766,-0.01934585367408075,-0.000554159967196817,0.018964499207266283,0.004250211245734465,0.002532072759402099,-0.000993386325236859,-0.0012153812085870484,7.228344159671713e-05,0.004978403711204899,0.0008506393328936606,0.003013598948341126,0.002335335558014555,0.003222953062462714,-0.001987835967087102,-0.0010654363915670593
Cu,615,-1.3344476401017105,0.0009510131159745757,0.045848342761473704,0.1598821848282467,0.08311209206704451,0.025272541161440818,0.030877509824500514,0.4064109199784376,0.026646888966000818,0.018634032198165493,0.017125321175054505,0.09108265630079772,0.024192121117764916,0.03304272153065483,-0.010271787065194226,0.0574575968731519,0.03902735991132887,0.08572767134903886,0.015538734403962074,0.07961061547046569,0.08432872865235547,0.023800552573220172,0.008369171331819776,0.03662213982873675,0.02985752155940295,-0.08887151528909913,0.06621480273640558,-0.002183383947561683,-0.058867001317137825,-0.008101835652035797,-0.01733083020730527,-0.0003100366421301053,0.001799391980130501,0.003764068512627984,-0.026857889380453703,-0.055420710944436714,-0.009427464311285084,-0.0036051472072590037,-0.005221221460695976,0.001845673684699396,0.0019175718489273356
Steel,400,0.4256746432588448,0.002397534945448964,-0.0006908375456436634,0.002362618384633841,-0.02071375322738395,0.01424883717694042,2.6147423861048682e-05,0.026281041318010557,0.005615716432848833,-0.0017951792770017519,0.0022586493095772603,0.0044909300381963885,0.0057299194389793,6.1045832015029e-05,0.013934223653481294,0.015544324057167491,-0.0029831209341760366,-0.03792462828731514,0.0034483212287225525,0.0012983091332181209,0.0005526536353057862,0.0017170005755616504,-1.6475690581567504e-05,0.007802715190519849,0.002725018704438501,0.01684879949749692,-0.0057337548863293135,0.00297439956570074,-0.0056318754740220895,0.002411368681784369,0.0058382884358309205,0.0076855392188432264,0.007834735420597507,0.0018447449482396831,-0.0021291118658929306,0.006403948372521722,0.002680920809492402,0.002599256105314869,0.0015235687197854826,0.0007728550597842002,0.0009743325435983633
Al,556,0.28518853577554226,0.0013615998162208652,0.004151828916455764,0.0010184774475546867,-0.010550539900181557,-0.013645626096586164,0.0016128545004611688,-0.005668384406859171,0.006235627636387389,0.006087633222464829,0.0028656152603900443,-0.004605382266610799,-0.009017923973500755,-0.0020200040923111467,0.013319853750936304,0.0162839841336121,0.009639823761234378,0.04691883550409646,0.013922715494249902,0.003946072869833307,0.004949055647955983,-0.007614508658413,0.005862075810440411,0.013453527334460355,0.001139856088178126,0.037859281401899515,0.02226203112206992,0.003400578004102267,0.0008066189280104304,0.0036676190591687103,-0.00882969296038813,0.005666281419958563,0.0011705589787172068,0.00273132047247589,-0.00046154160759469807,0.004077773631988986,-5.8565114255041076e-05,-0.00043206899878792067,0.0035980359004009342,0.0013726909139781783,0.0011517877176796549
Au,509,0.42466560886010324,-0.002576692337925261,-0.0036930580596332857,-0.00917628996860446,0.02535454422452133,-0.015659494952760675,0.007843857183749563,0.035394241984221114,-0.007729491029338379,-0.0028876529128773493,0.001909508676921723,-0.0012989526485593084,0.003830858584725462,-0.003788565037122237,-0.023064989323685576,-0.028466976724190778,0.0037878227134400576,0.023740689248812397,0.03233997770670999,-0.00122356754930296,0.0003014527009584183,-0.003524863117337293,0.002860905306449249,0.0019255271409416718,-0.0025551633472133246,-0.05213830030162079,0.028257426504229646,-0.004030734385248686,0.0019821383552627463,0.0016221881475830798,-0.001955049912314529,-0.000642063208063723,-0.0005950673496842517,-0.010355729737031793,0.004791312381385537,-0.002470550935017949,-0.003093624152388172,0.0014701995989694456,-0.0021774091743731305,-0.0037924846962328097,-0.0049444077922562975
Ni,692,0.1803784926619915,0.0016041228580950815,-0.0009395842209964222,0.023761695312047897,0.019004270902565543,0.0005313025864393083,0.0032687953551271197,0.04201520619719793,0.006753720320860114,0.002755450270325499,0.00308060575809734,0.0018785266162423715,0.004291755980840372,0.005583942399836465,0.005688452895410686,0.024353582468965858,0.016471217141413648,0.061815393746717705,0.004739583386620981,0.0032459471761553714,0.005601592058453888,0.014552675566063347,0.005384064698604585,0.009120151816945902,0.004281634336546116,0.050411889780505315,-0.0028531032986537,0.0033607758232021734,-0.003495735099109816,0.006634783414667817,0.005403692989345663,-0.00015954769498018468,-0.0007120665860471405,0.0009453864801952776,0.0026076182806473364,0.004951221726238422,0.004782553811487915,-0.0005922879072838241,0.006311278260253478,0.000525555394880562,0.0004612711800630309
Cu,793,0.511966350827551,-0.0035291816222991863,-0.0014993229893878095,-0.013727341609330524,0.001091454779701457,-0.014511032129026711,-0.013174616391790323,-0.00053967524154527,-0.0020584416816843004,-0.004281145415163091,-0.0029595430281040363,-0.0032007770467510905,0.0005215073067405015,-0.006392494887979933,-0.017979616212710735,0.004077450658214567,-0.00039592282086858973,0.028590178246045223,-0.0170118874349224,-0.004949115833903417,-0.0034738461624687317,-0.0015944813917994878,-0.006192974820698686,-0.00011164081027682106,-0.0014537865145222715,-0.005514472878587748,-0.006443800317703902,-0.0008361321256157351,-0.010193452733043607,-0.0018433500797290436,-0.009228275496573577,-0.0036041269896561305,-0.002718851010160955,-0.0007256540892510116,-0.007144062734301691,-0.025750492075187835,-0.003405740161937029,-0.0014042588978136576,-0.0032614555294428454,-5.7446451028262974e-05,-0.000323776940121375
Ag,499,-0.04628739792343189,0.024147282136644282,0.0004591205844854986,0.007786853005017656,0.09957126098439573,0.0029025609466513586,0.007356005700900858,0.04337422622546498,0.010126389371457148,0.0017778015315844946,0.010514044243762267,-0.005279055964567323,0.014290217496625424,0.010522029261531713,0.011902785412178884,0.033040544046198515,0.0042306463857544494,0.013655400421181274,0.011043008584370389,0.015046425436981668,0.0033326495756519922,0.043838114351285325,0.0005820906312883669,0.0174552016006839,0.011394582583079143,-0.011479299866807648,-0.006818929710848256,0.0008251818634050459,0.07458519980664136,0.006021757784338404,0.002837779880572363,0.001112408076147521,0.00325474992239177,0.0030475587236595734,0.01950398521507062,0.008963480430598771,0.006963381584401443,0.003956461816808925,0.001613613212534637,0.0011729779450766744,-6.464396971520363e-05
Zn,1010,-1.108612766406855,-0.006339726104000047,0.009249154013834544,-0.012174330971897903,-0.03253682611380898,-0.0019402671323085399,0.006210840038787515,-0.00602096361654289,0.027231215052971183,0.006640753508884949,0.0047776720300180524,-0.006160008532593256,0.00974798637145655,-0.0028998032861802473,-0.008728942784067892,0.02840686195146574,0.047774711465384284,0.09583347346333898,-0.009714676444388682,0.0023346524440583517,0.006892386990128125,-0.0011369716627661103,0.00646524838867833,0.016461912681598738,0.00894340731262414,0.17199696603824904,-0.013446597260161588,-0.005527360001010024,-0.01974499436041932,-0.001941784838305874,-0.020901650725868085,-0.007199793057850658,-0.004420357493525438,0.0009457897482131427,-0.007268688574838481,-0.021399983475108054,-0.007135299906640284,0.004354455326906203,0.030047586725448938,0.0010731722266339417,0.0009199381613755348
W,1058,0.6966667587025714,-0.00482877944604612,-0.01470937193278877,-0.014705189228739621,-0.004520644755924885,-0.021525808586209866,-0.00349883994535717,-0.029099127101033035,-0.004906817482545383,-0.00812281914842743,-0.022048105487767228,-0.003837049185738961,-0.004319446256647367,-0.0038999525645818205,0.0018317844327807808,-0.03955326591533025,-0.013888893478751533,-0.01870045120440031,-0.030356967142292454,-0.008074592727177305,-0.012185199584864328,-0.030714488761480026,-0.007858218531795571,-0.03243714778979214,-0.02169733044648963,-0.008596807540839912,-0.01629006564687108,-0.0026704501824084217,-0.010943791786136688,-0.0049213815182097154,-0.0016011571166517954,-0.003772910807208868,-0.0027031655998007355,0.0018712836213396688,-0.008029899556127443,-0.0010919278879361293,-0.004365744537329868,-0.009987395207836883,-0.0007319503795972452,0.0008903400360800671,0.0008813638857349383
Ni,856,-0.7941253261922977,-0.005596010335524907,-0.005911422489708331,0.023922610167949613,0.023308913962667425,-0.004728144280719333,-0.004062901557776783,0.03574062588779027,-0.008352507070563809,-0.03001363944532465,-0.005287937849772822,-0.007438906592125564,-0.011723648366261679,-0.004367853333942354,-0.006127633758605981,-0.0037466038755519138,0.00851160003581216,0.06341262320981858,0.004748639455788441,-0.0033340718287076703,-0.008813779018982282,-0.04828002825503574,-0.0035924646550322403,0.023981287792533473,-0.004701411000276046,0.12299771906214117,-0.020751746723131077,0.010692613478355985,-0.022267586666379256,0.016880442206670922,0.011151894144368192,-0.003893075896410417,-0.004176432118267625,0.002795376048261477,0.007977522337838036,0.023722226720018013,0.008215922657169852,-0.004369806192600564,0.017832900896042277,0.00016353020333762192,0.000856905307914952
W,862,0.40146248651069405,-0.0031339225330508664,-0.009575889689379322,-0.006747245641491269,0.008907654253901758,0.009410404693509926,-0.005592420234945525,-0.010693332337170035,-0.00044112176893432354,-0.004618126851604406,0.0016169174965449506,-0.007782007559350177,-0.001791383485262407,0.0024334113268635778,0.0027923616216125003,0.004606344158571321,0.0023770810152820747,-0.013374959474009438,0.005994850534454965,-0.0010478751692277173,5.730449380264632e-05,-0.007676587491551275,-0.0033510624763115953,-0.0008482184290314123,-0.0037432483608572736,0.05199724243178914,-0.008087478891289959,-0.000815364189512807,-0.01113309144816315,-0.003424396932244656,-0.00027960323658285575,-0.0025765504463075174,-0.001814615528648311,0.0005918824390376206,-0.006249169894746372,-0.00010552640688694453,-0.002388972911194383,-0.007219411177799907,-0.0010183866431306653,0.0009212932286333593,0.000655336799327344
Sn,848,0.10788869297983836,0.005116238597212981,0.0013099418885270122,-0.002597695301594809,0.11784099210276307,0.020163515601017527,0.00836153732375355,-0.0015845456364638917,0.008049498571830169,0.003084408908942394,0.017641479316016697,-0.0009406071578232048,0.010290432797798368,0.009307295114942448,0.031664497861869166,0.029483028686778778,0.016091460471567075,-0.03708845265726122,0.014464153700343516,0.010854510100752524,0.009131939462803535,0.02460769746650211,0.007071603071152682,0.01762730735870534,0.009028840545902198,-0.03843044988102328,-0.002997253216233986,-0.0019528493050468912,-0.014756193683737867,0.00887099465365922,0.017898851354843776,0.000212771623749234,0.002429678182285764,0.003859630556790493,-0.0005603607823923969,-0.014978769658117778,0.004836734558595946,0.0003095210367739961,0.0054841352804916,0.0006435357381033872,0.0014281422090292083
Sn,436,-0.6773583057307695,-0.0012963087511963305,-0.0038975433012106335,-0.009812016809556219,-0.08858063255512505,0.007433476534421557,0.006889958859564843,-0.009962630901615055,0.008829110444141771,-0.0032902104004120104,0.006735645179321028,0.004834004462130198,0.008150905650919358,-0.012304321993134556,-0.03871105244483135,0.009221184590322975,0.004956164822770024,-0.14925534658489398,0.017887934169134923,0.002611235688965785,0.00032825125557736764,0.005806004110269299,-0.0015243986388613518,0.015524543946958983,0.0061004999152638045,0.13644334213470366,-0.006953382243824776,-0.008217060253021937,-0.02570266912845784,-0.006622566286139646,0.014563734197233386,-0.0036885726381130695,-0.001478713697233278,-0.00020095626500014435,-0.0023532897749070753,-0.08795850196709994,0.0026227496400531374,-0.0013684828088806641,-0.010398958155117995,0.0002205735042672602,0.0003553697615551021
Au,745,-0.6768400258475914,0.02099222028254511,0.013174490508077154,0.059869966980406024,0.08655798256429065,0.017591243449092415,0.008418227173536788,0.048926198887936916,0.005966083818576388,0.0013581294745479882,0.016449452962431513,0.012177171833421836,-0.01827889250541847,0.007060884269947995,0.032818372631865635,0.026218104283161334,0.024249929844999563,-0.02319807761334915,0.020832544874157474,0.012318803249833735,-0.0014671247099744514,0.01435604817346685,0.005863850996603847,-0.013174948931595792,-0.008301699563100067,0.10330359255066135,0.038485646555466255,-0.0041709178652826525,0.016706831213759606,0.019431656632810643,0.007981430285338105,0.0011677436358491578,0.0016196973279669375,-0.0077588276134805565,0.03236862883031332,0.021438866395448803,-0.005195610225353451,0.00900781155282621,0.004721605238341242,-0.00010674418816421959,-0.0023955199442980512
Al,464,0.33364377170243664,-0.0008841857975679816,-0.0027334616302011985,0.0011279177126813427,-0.009635345741262541,-0.00839372465139106,-0.0027724990986834584,0.0063954596374336875,-0.005184202840844565,-0.003029026557804616,-0.0015573428727489907,-0.005534231578363044,-0.0005722069760923584,-0.0060835858330907265,0.004702783357454905,0.0075181014875018845,-0.0064136760420158544,0.026611101985403108,-0.0023103977167250466,-0.0010980763474324167,-0.001007270534478867,-0.012802176155471419,-0.0024162130703740715,-0.00171778767786158,-0.0012578404760656271,0.04277437430973438,0.020655159651326586,0.0023028650413095693,-0.0027752246522418102,0.0012071740534328938,-0.009148818135382533,0.003700631150377783,0.00020415609845411505,0.0018331382650693697,-0.002111069208959609,0.0007413359358469548,-0.0008092025993842408,-0.001893500507668084,0.0027621330943422167,0.0009381733236123349,0.0007043907785249618
Ag,886,0.36224064364910985,0.004932609806182503,-0.011131860193440986,-0.006701876159903089,0.007767001755165772,-0.027434376689906365,-0.012114339910407636,0.00983699880613242,-0.013191060035163632,-0.002570462795002945,-0.020812952042162016,-0.004922766406446768,0.000980976469249621,-0.00836878116949563,0.0070671892230567915,-0.02707874222243259,-0.012845671371235361,-0.06229609657549295,-0.009345364646997924,-0.009284078276834109,-0.016767723092011393,-0.001904710469971834,0.00015850114500659594,-0.008965049082195382,-0.005662522274791285,-0.04846161493598422,-0.002850540241842884,-0.0018745835809275443,0.021836073591086465,3.771042792881715e-05,-0.000812498616990853,-0.0018896345495047738,-0.0011975523600478055,-0.0003446551122979958,0.00724404749409708,-0.001574489353245089,0.0010558586808509648,0.00035550440334370547,-0.001641542058998249,-0.0018915689238164829,-0.0017649449170371037
Steel,718,-0.08723133588406518,-0.005974340742223278,-0.003191783726500308,-0.004004970226863268,-0.020780862332393586,-0.0014650965195096614,0.011429950810750397,0.025462729315213622,0.002837444361014928,-0.005931357909332359,0.003067649104131617,0.005699614032965752,0.004962995002000854,-0.05060830703198914,-0.018650182232432706,0.012521283068378436,-0.011845345147932373,0.03176435448179289,0.0033976111414987034,0.002460991391018694,-0.0009445368993593145,0.028823770759159494,-0.006093297628332276,-0.01954643482877154,-0.0003852565601285369,0.1837624118736137,0.0008852399379241358,0.0023824837560858436,-0.00965634478819462,0.005069724421947815,0.0016363232161869998,0.007505640225776275,0.0031347810285397223,0.0022271253612505806,-0.00280443351333672,0.005768786835676471,0.0015160106561021122,0.0025129350723281448,0.004252297845304227,0.0002823959606931852,0.00045495854457258564
Cu,893,0.16276939504868754,0.0018041666296496894,-0.0005043994692751714,-0.019567189356430856,0.11520062429096885,0.01983596188633731,-0.005191713837552807,0.04097523089371368,0.010080197961390107,0.00019899780710047786,0.012541262174150709,-0.00022954366344795114,-0.021347509247177054,0.005485913055693888,0.023183823662722414,0.01766381225944683,0.0034374013987818245,-0.03275604133898959,0.011916617025737963,0.008542584804682304,0.0032524666141876845,0.01410126644021541,0.004282528403005358,0.013834753871695006,-0.0005726258732828657,0.008681197440369453,0.042122485896768994,9.292107304262074e-05,-0.014472464923820283,0.004198148525033842,-0.0022215753840121705,-0.0011943099288698044,0.00210082026238765,5.560965005009222e-05,-0.005239096016989895,-0.01572422837638903,-0.0016097676876596044,0.0001954245565755523,0.0017294682486064747,-2.278300143294944e-05,0.000524144703472327
Au,101,0.15598171012668888,0.02319478745716581,0.009028066942171826,0.001515171224430114,0.04909114792593966,0.018309358361886123,0.01239030980491911,0.030301551754489356,0.006002779885606882,0.015052760238991686,0.00892639831684018,0.004416585473021656,0.02825022924216699,0.007520595775635841,0.027275957052120388,-0.015990145071674306,-0.0007309764471275671,0.14286362561663243,0.021325687383044554,0.01945115614187402,0.014046178101875426,-0.02409656907316093,0.011857027726627115,-0.002282859169451921,0.0016594760326143164,-0.0060172923180341386,0.07331887744231644,0.0012110690211690363,0.0073139315017607094,0.007856220323498527,0.004434946176315553,0.0016045905713167818,0.0040097723147796225,-0.000996946837169046,0.012927763505863407,0.008459433761892137,0.0005280823268197333,0.005661870704548474,0.002371070034198533,-0.0010522850982456432,0.0020766176031502184
Sn,165,0.20147527917465666,-0.00580087473480859,-0.004128036083634689,-0.012651131301136782,-0.035895858268868236,-1.9917786177457522e-05,0.0010597004060119073,0.005100278492153195,0.0008600580616534473,-0.0025217437186233686,-0.006745637896313311,-0.00011380429685762631,-0.001153796755256654,-0.0007336795443840468,0.010020245203111618,-0.022551812772437427,-0.0006718759195760885,-0.01315504437706512,0.004961805370136059,-0.003028460855860762,-0.00047031811242982067,-0.001573162298076303,0.0015187756887729514,0.004644849875078413,-0.0037220245777658404,0.025355616253751538,-0.012293992765422186,-0.003098242123810232,-0.015015297812445608,-0.004997567536182483,-0.0009289280293165507,-0.003591000878966919,-0.0017377687403380185,-0.0014385474601584121,-0.0036823850235417005,-0.032238579252248475,-0.0017615595775166695,-0.00279339582217225,-0.006352017694136753,-0.00012040787187857177,-0.00014372863091207156
Ta,1099,-0.778528192634883,0.022618957260473204,-0.00016019397792259258,-0.048989508957923,0.06828857117753359,0.0034547436114382157,0.009194102173698595,0.01913283838099194,0.008093536814266961,0.0010423995296078964,0.006603060474513589,0.009665456253541246,0.011385103532720646,-0.009715105094260084,0.020126262417458206,0.013615595752135336,0.01794744354291066,0.10960817161393216,0.013569935719216272,0.016383768077642046,-0.02043389365792975,0.009620065509154669,0.018324288136961076,0.011571250734567062,0.019342750638278998,0.14402212492495312,-0.0018200157951109089,0.011873500645028965,0.14961642161990382,0.03790006170673975,0.017141865481106317,0.0006059578000312835,0.003836999714500115,0.0013166733827654686,0.03525604301491662,0.17060952694866288,0.018514990384440815,0.021614813079690025,0.04543457381092418,0.004886296532977564,0.004455793048603289
Sn,943,-0.8690563264056537,-0.0032318807644355916,0.0026699556052574274,-0.01305766551500043,-0.01587842582853492,0.014911543785123554,-0.004336601144614811,0.007157237029160505,0.009019820372344924,0.032016387763157156,0.008447124701082455,0.00619062099884032,0.016482624875380925,0.009905585255734622,0.019734028440024396,-0.019586032974883923,-0.017544082587704356,0.01007293416269857,0.015388036172319054,0.017598300863900636,0.012611381046710403,0.023159673322265692,0.004585015599623532,0.013787088829994633,0.019686900228787118,0.13102459262980848,-0.01451195223391637,-0.008445280793760255,-0.028060956536459437,-0.000641583681439534,0.012528934521809318,-0.0065340677632053906,-0.003422869492437606,0.0025358903802628415,-0.0005744929804383806,-0.07173915666840504,0.01016885229012391,-0.0005762087232794519,-0.007008617067930639,0.00021794595887270418,-0.0002662690953203167
Pb,113,0.6277849673672496,-0.0026548018512941762,-0.001499324507263796,-0.012895237883826209,-0.02610528632908608,-0.023718402526006047,0.005375350631374228,-0.012657207512556503,-0.004255205907341351,-0.0010235619190867168,-3.142935192843819e-05,-0.001408295860418295,0.005321509527419521,-0.0023771121583217145,-0.03914772913711354,0.011048114967147046,-0.015119587214059598,0.018703223249279775,-0.0009265668389758223,-0.004284012190210845,-0.008883673014480715,-0.01908813738147392,-0.001929856141462141,0.0096037105967511,-0.00574254635107669,-0.0067282801388051875,-0.010028302781905696,-0.0011609735988366819,-0.005740198145110582,-0.02966814974513543,-0.0009944821337253492,-0.004300453795672814,-0.003565782914193384,0.002492192030326791,0.001119821371921341,-0.0018613715272328857,-0.004221487616787567,0.00024616230981146616,-0.03137011240053926,0.0014617917410709822,0.001426257421538771
Zn,403,0.5395757665954422,-0.0023794125883532676,0.002601538609363148,0.000924630224447106,-0.026678399842720624,-0.01588926058906191,0.0015073460497374465,0.0014898211102298492,0.003639360524255454,0.000944705132509622,-0.004651156966603422,-0.00015158269329583807,0.004823588788582571,-0.003936687029116713,0.01540923076219081,-0.004022717578874819,-0.013048821076659695,0.044732460455077325,-0.01599174911938067,-0.006626643844666744,-0.00399261058454665,-0.0021410220279202306,0.0015374907839678176,0.011045190831018365,0.0001515853433246157,-0.100472738837314,-0.010440424228023328,-0.001756848035860536,-0.010497460292077456,-0.0006891966316156777,-0.007324003914456606,-0.0013930644930426166,-0.0012071031920480818,0.001311172982584405,-0.006660963964087256,-0.011845402983572765,-0.0021309278900931176,0.0005634450099667559,0.003702380558126735,0.0005571016841566256,0.0005154593287472422
Ta,672,0.06361478247313743,0.011490346160143907,-0.0071553480744700245,-0.002446771018353694,0.05300830024732339,-0.008384403777362857,0.0043075089533368615,-0.005648745289535841,-0.0015236088830436827,-0.0011907238891032015,-0.00464718865869552,0.011297362011831536,0.0026237708325173976,-0.003421722711350371,0.0211506069154276,-0.023941641374590407,-0.010185660840197388,-0.022692964282935,0.0006592222407392382,-0.003316422171409713,-0.0017568816498254828,0.014140527517453922,-0.004780493130994288,-0.010645322433515682,-0.00038831994057215687,0.018142775165441116,-0.007548683703654183,0.002329543206411077,0.046235405713810004,0.007511006706020324,0.004417212025996858,0.0017353477325045292,0.0027981542095348853,0.0015059623642939383,0.01412263617220783,0.039787187614108266,0.002223070628153737,0.004873493315138041,0.00868346233719195,0.0008531002516628635,0.0005735155625748022
